-0.4120139261191974175066454755D-04 -0.4038889764373207925832274384D-05
 0.3616899524673036725138427355D-07 -0.7238352008869008097970029715D-07
 0.4077995754807032045667365000D-05  0.7773733835747709833756895854D-07
 0.6867147446240756138678695830D-04  0.1285558819255898811012572835D-03
 0.8361226010440055427148930978D-08  0.3658103084703094028351478759D-07
-0.5808890551455646588684787073D-07  0.1138488021929270919697964868D-06
-0.3133382788356572673011844407D-05 -0.1520807221633393822388265713D-05
 0.4914086339724928687770853092D-06  0.1171931702431175947051820302D-05
-0.1271772339803715443993094129D-05 -0.6465600866364549796687583375D-06
-0.7185799932113037051549370962D-08  0.1338478172589034154310977897D-07
-0.5190212572814452836019241677D-07 -0.3109146351547000870123652061D-07
 0.3855292237368664912180993547D-06 -0.2743327030288433844280957669D-06
 0.1452972885594533381751342072D-04  0.4750300091936634294751806012D-05
 0.1301328085904689270713998316D-06  0.2500520070346164567130406962D-07
-0.2965508954465576848378194526D-06  0.2203438407923638588301176516D-06
 0.7431154610572763242960954433D-05 -0.3323016493953462422317884917D-04
-0.6116627018463741626529139861D-05  0.6941922744773020797321664427D-05
 0.7245989054754727758979326868D-04 -0.5828128401533186900762215088D-04
 0.1410722238458728887249005179D-03 -0.5072932793746802194187819901D-04
 0.1122710206759945390092569895D-02  0.6341097771527178265579816063D-03
-0.9808378037107094715718602629D-02 -0.5486803691558780893267055490D-02
 0.5779852188895422127057344142D-01  0.3461705575214688718199695927D-01
-0.3052341008680741207825803940D+00 -0.1874411772600268755173402724D+00
 0.1503122000399415458815610691D+01  0.9261989698623180888858996695D+00
-0.6943101319074650668028425571D+01 -0.4262406343733817770669247693D+01
 0.2768208993289167452189758478D+02  0.1704260354057374016178982856D+02
-0.7322515933048914860137301730D+02 -0.4510869712989870095043443143D+02
-0.6875043240973721658804151957D+01 -0.4239453532869950080907983647D+01
-0.2868785549299798787181714488D+00 -0.1766795440163078378947858482D+00
-0.7819026298374815928116099428D-02 -0.4817146504892489376759012742D-02
 0.3710408612755987901122905689D-05 -0.1249348419968578907581630011D-03
 0.2851693009045570263674672547D-06  0.1441713822464196558892704503D-06
-0.2817044078573334368397298230D-06  0.6599953856043998094444563707D-05
 0.3076100495846187366476287561D-03 -0.8886206433120403700917644407D-03
-0.1676847036867961151238633905D-06  0.1471174908744901658841721954D-06
-0.2302348967219801428024655984D-06 -0.1614515354098131905610509322D-06
-0.6150181303764938984212067713D-05 -0.1534070713256241078568942182D-04
 0.1021276792325159554547173157D-04  0.1139106943964413878010721870D-04
 0.4811679327492012531823357795D-06 -0.2647025759076893837331949377D-05
-0.2998987952710258485820236625D-07 -0.1647120520169800488020206810D-07
 0.8510410657725380684446780596D-07 -0.2087387135684855720251375082D-06
-0.1401740967022421509129148642D-05  0.2366736695251607806260842146D-06
