 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.33589360E-09  0.00000000E+00  0.17291590E-08  0.00000000E+00  0.53700190E-08  0.00000000E+00
 0.20000000E-01  0.53602780E-08  0.00000000E+00  0.27593520E-07  0.00000000E+00  0.85689650E-07  0.00000000E+00
 0.30000000E-01  0.27068270E-07  0.00000000E+00  0.13933440E-06  0.00000000E+00  0.43265980E-06  0.00000000E+00
 0.40000000E-01  0.85333330E-07  0.00000000E+00  0.43922320E-06  0.00000000E+00  0.13637270E-05  0.00000000E+00
 0.50000000E-01  0.20780360E-06  0.00000000E+00  0.10694970E-05  0.00000000E+00  0.33201860E-05  0.00000000E+00
 0.60000000E-01  0.42980080E-06  0.00000000E+00  0.22117970E-05  0.00000000E+00  0.68652340E-05  0.00000000E+00
 0.70000000E-01  0.79421670E-06  0.00000000E+00  0.40865720E-05  0.00000000E+00  0.12681880E-04  0.00000000E+00
 0.80000000E-01  0.13514090E-05  0.00000000E+00  0.69524870E-05  0.00000000E+00  0.21570780E-04  0.00000000E+00
 0.90000000E-01  0.21590970E-05  0.00000000E+00  0.11105800E-04  0.00000000E+00  0.34447950E-04  0.00000000E+00
 0.10000000E+00  0.32822600E-05  0.00000000E+00  0.16879750E-04  0.00000000E+00  0.52342460E-04  0.00000000E+00
 0.11000000E+00  0.47930270E-05  0.00000000E+00  0.24643890E-04  0.00000000E+00  0.76393910E-04  0.00000000E+00
 0.12000000E+00  0.67705760E-05  0.00000000E+00  0.34803460E-04  0.00000000E+00  0.10784990E-03  0.00000000E+00
 0.13000000E+00  0.93010290E-05  0.00000000E+00  0.47798710E-04  0.00000000E+00  0.14806360E-03  0.00000000E+00
 0.14000000E+00  0.12477340E-04  0.00000000E+00  0.64104220E-04  0.00000000E+00  0.19849070E-03  0.00000000E+00
 0.15000000E+00  0.16399200E-04  0.00000000E+00  0.84228210E-04  0.00000000E+00  0.26068690E-03  0.00000000E+00
 0.16000000E+00  0.21172910E-04  0.00000000E+00  0.10871190E-03  0.00000000E+00  0.33630480E-03  0.00000000E+00
 0.17000000E+00  0.26911300E-04  0.00000000E+00  0.13812850E-03  0.00000000E+00  0.42709130E-03  0.00000000E+00
 0.18000000E+00  0.33733610E-04  0.00000000E+00  0.17308320E-03  0.00000000E+00  0.53488430E-03  0.00000000E+00
 0.19000000E+00  0.41765370E-04  0.00000000E+00  0.21421140E-03  0.00000000E+00  0.66160970E-03  0.00000000E+00
 0.20000000E+00  0.51138320E-04  0.00000000E+00  0.26217890E-03  0.00000000E+00  0.80927810E-03  0.00000000E+00
 0.21000000E+00  0.61990260E-04  0.00000000E+00  0.31768070E-03  0.00000000E+00  0.97998200E-03  0.00000000E+00
 0.22000000E+00  0.74465000E-04  0.00000000E+00  0.38144020E-03  0.00000000E+00  0.11758920E-02  0.00000000E+00
 0.23000000E+00  0.88712190E-04  0.00000000E+00  0.45420870E-03  0.00000000E+00  0.13992540E-02  0.00000000E+00
 0.24000000E+00  0.10488730E-03  0.00000000E+00  0.53676430E-03  0.00000000E+00  0.16523850E-02  0.00000000E+00
 0.25000000E+00  0.12315130E-03  0.00000000E+00  0.62991130E-03  0.00000000E+00  0.19376700E-02  0.00000000E+00
 0.26000000E+00  0.14367090E-03  0.00000000E+00  0.73447940E-03  0.00000000E+00  0.22575590E-02  0.00000000E+00
 0.27000000E+00  0.16661810E-03  0.00000000E+00  0.85132290E-03  0.00000000E+00  0.26145640E-02  0.00000000E+00
 0.28000000E+00  0.19217040E-03  0.00000000E+00  0.98131970E-03  0.00000000E+00  0.30112530E-02  0.00000000E+00
 0.29000000E+00  0.22051020E-03  0.00000000E+00  0.11253710E-02  0.00000000E+00  0.34502470E-02  0.00000000E+00
 0.30000000E+00  0.25182530E-03  0.00000000E+00  0.12843990E-02  0.00000000E+00  0.39342210E-02  0.00000000E+00
 0.31000000E+00  0.28630840E-03  0.00000000E+00  0.14593490E-02  0.00000000E+00  0.44658910E-02  0.00000000E+00
 0.32000000E+00  0.32415710E-03  0.00000000E+00  0.16511850E-02  0.00000000E+00  0.50480200E-02  0.00000000E+00
 0.33000000E+00  0.36557370E-03  0.00000000E+00  0.18608910E-02  0.00000000E+00  0.56834080E-02  0.00000000E+00
 0.34000000E+00  0.41076520E-03  0.00000000E+00  0.20894700E-02  0.00000000E+00  0.63748900E-02  0.00000000E+00
