 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1T2y.dat  
 #      Free state: E= 2.719449E+00, L=   4  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift=-6.464474242887155E-01  (ETA=-4.287899E-01)
 #      Matching radius: RAD(    5)= 4.000000000000000E-02
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  1.39140805E-11  6.95433739E-09
   2.00000000E-02  4.44288995E-10  1.10976556E-07
   3.00000000E-02  3.36671615E-09  5.60403802E-07
   4.00000000E-02  1.41566025E-08  1.76646349E-06
   5.00000000E-02  4.33417661E-08  4.33101100E-06
   6.00000000E-02  1.07676492E-07  8.95093293E-06
   7.00000000E-02  2.32219623E-07  1.65337849E-05
   8.00000000E-02  4.51689419E-07  2.81228323E-05
   9.00000000E-02  8.11994408E-07  4.49122328E-05
   1.00000000E-01  1.37172430E-06  6.82435006E-05
   1.10000000E-01  2.20360662E-06  9.96021112E-05
   1.20000000E-01  3.39592904E-06  1.40614039E-04
   1.30000000E-01  5.05392665E-06  1.93042182E-04
   1.40000000E-01  7.30113275E-06  2.58782661E-04
   1.50000000E-01  1.02806921E-05  3.39861003E-04
   1.60000000E-01  1.41566355E-05  4.38428195E-04
   1.70000000E-01  1.91151138E-05  5.56756628E-04
   1.80000000E-01  2.53655917E-05  6.97235922E-04
   1.90000000E-01  3.31419983E-05  8.62368644E-04
   2.00000000E-01  4.27038349E-05  1.05476592E-03
   2.10000000E-01  5.43372381E-05  1.27714294E-03
   2.20000000E-01  6.83559979E-05  1.53231438E-03
   2.30000000E-01  8.51025287E-05  1.82318970E-03
   2.40000000E-01  1.04948794E-04  2.15276839E-03
   2.50000000E-01  1.28297181E-04  2.52413511E-03
   2.60000000E-01  1.55581331E-04  2.94045473E-03
   2.70000000E-01  1.87266911E-04  3.40496735E-03
   2.80000000E-01  2.23852348E-04  3.92098319E-03
   2.90000000E-01  2.65869496E-04  4.49187743E-03
   3.00000000E-01  3.13884268E-04  5.12108502E-03
   3.10000000E-01  3.68497200E-04  5.81209538E-03
   3.20000000E-01  4.30343975E-04  6.56844708E-03
   3.30000000E-01  5.00095883E-04  7.39372247E-03
   3.40000000E-01  5.78460236E-04  8.29154221E-03
   3.50000000E-01  6.66180718E-04  9.26555990E-03
   3.60000000E-01  7.64037694E-04  1.03194565E-02
   3.70000000E-01  8.72848451E-04  1.14569347E-02
   3.80000000E-01  9.93467390E-04  1.26817138E-02
   3.90000000E-01  1.12678616E-03  1.39975236E-02
   4.00000000E-01  1.27373375E-03  1.54080990E-02
   4.10000000E-01  1.43527648E-03  1.69171747E-02
   4.20000000E-01  1.61241801E-03  1.85284789E-02
   4.30000000E-01  1.80619921E-03  2.02457286E-02
   4.40000000E-01  2.01769806E-03  2.20726231E-02
   4.50000000E-01  2.24802941E-03  2.40128392E-02
   4.60000000E-01  2.49834475E-03  2.60700249E-02
   4.70000000E-01  2.76983186E-03  2.82477944E-02
   4.80000000E-01  3.06371450E-03  3.05497221E-02
   4.90000000E-01  3.38125194E-03  3.29793374E-02
   5.00000000E-01  3.72373848E-03  3.55401192E-02
   5.10000000E-01  4.09250296E-03  3.82354902E-02
   5.20000000E-01  4.48890813E-03  4.10688118E-02
