 0.5812477430016732619878425115D-04  0.7494939288987272530025152140D-04
 0.2749934683970167172660514776D-03  0.3044553853956871768485226148D-03
 0.2450792490818219228712084024D-04  0.1020083863172233177565514928D-04
-0.5627104804266230017682076658D-06 -0.6245133289154594191487646082D-06
 0.1767810400117995786421765114D-06  0.6926257731345903008446374116D-06
 0.1157696436542258609705274841D-04 -0.2912490334985134413006008236D-05
 0.8169415577080420850890341011D-06 -0.4324578549034846161602807513D-07
 0.3276574643576687690012250176D-05  0.5135185091068039404255118896D-05
 0.3565382149492141105429987916D-05  0.3183765873033268163660482186D-06
-0.5818938580485030622553490470D-06 -0.2843590031029371841073821736D-06
-0.1204768692723242709302806930D-06 -0.2648500965219163143325037391D-06
-0.8592181180615108973888660593D-05 -0.4485939508461136027844817775D-07
-0.2134800403529469453589584305D-06 -0.3238302421255569507672726626D-05
 0.1387781499096520662975273730D-05  0.2226806159063226360148024519D-05
 0.1544762978068732250041357121D-05 -0.1257260403739914039885836039D-05
 0.1265403622274139416631517918D-04 -0.6915143947900269330195891643D-05
 0.5420311962027566255600818934D-05  0.6633095125181442995934699702D-06
 0.4154040477168056814429031309D-04 -0.3655294435144792959723261672D-04
 0.1023519949268717746035384231D-03 -0.1317457268494166529662625642D-03
 0.8010557730836381827924097543D-03 -0.7601372751962144798387743805D-03
 0.1326683008135116220715943314D-02  0.5983878106857313562694233866D-03
 0.4297566378034038919557502378D-03 -0.1072830803577801047623760389D-03
 0.3671555756501552764820006658D-02  0.1991232271262733961175728226D-02
-0.4694048625328849089211047385D-01 -0.3152530429180253751519913408D-01
 0.2504538566686760336921224734D+00  0.1874043931260484796563758891D+00
-0.9222981218937135183821851570D+00 -0.6978904314784800666515707235D+00
 0.2728886046595131009695478497D+01  0.2070293263587310139683950183D+01
-0.6496334250666099485727045248D+01 -0.4912957335078488974033916747D+01
 0.1155508492803372888602098101D+02  0.8809951041813146588310701190D+01
-0.1180354736402220261481943453D+02 -0.9031641607715050312776838837D+01
-0.3013726838784774484866768596D-03  0.9151069067990588593378142868D-03
-0.2191275180648280963141560918D-02 -0.4462542428567658689408936823D-02
 0.1270019001575949601189063909D-03 -0.1867760485430812185218829580D-03
-0.4096182452632953982507579838D-06  0.1904374977701450959849394096D-05
 0.1293758185323527244714458817D-05 -0.1534720882666144869954649721D-06
-0.1699438733198245336797338467D-04  0.3113877447129343779309851303D-04
-0.1256015953373810969256885173D-05 -0.1457331706325231887588778079D-05
 0.1644230811133524927658555725D-04 -0.1405113907655328436135944159D-04
-0.1193329055700792833626892181D-05 -0.2799173828510794490628116327D-05
 0.4457416593195841041097349233D-06  0.1742805066417039234691332972D-05
 0.1449477803398374316581898036D-06  0.4338288802337918149618078978D-06
 0.3640861370334067675935685315D-05  0.1440557910321231885331094702D-04
-0.4506664311590966639359256973D-05  0.6014178273664074056079065222D-05
 0.2974784918777315795290761002D-05 -0.2846120617776108641105992092D-05
-0.7823854458673144211377364909D-05  0.2781696232604527279329287293D-05
-0.5634345204307123459877906790D-04  0.6138925691002772083368355105D-04
-0.1346031601660900925421238128D-05 -0.9224996718895303593477308368D-05
 0.2779250207392007683548929009D-03 -0.2126327222715250660212138456D-03
-0.2233071276252188326616465730D-02  0.5781895823971196560469437697D-04
 0.8539667755839600677900125270D-03  0.1032613926541005484882607135D-01
 0.2493247693008630860855845413D-01 -0.6759265565703235535688353508D-02
 0.5668261649161106772998319769D-02  0.1230259890564112024071569129D-03
 0.3143223051342827062404339244D-01  0.1436788763389359796160404947D-02
-0.3903924125644214204733373208D+00 -0.2534768766741527998287430989D-01
 0.2110659234231456071739785330D+01  0.2141717428391602118242786901D+00
-0.7722313370552683409187011421D+01 -0.7681519882420544398371475836D+00
 0.2274657364936859593740337004D+02  0.2200160743340810132195883853D+01
-0.5393927431925022375480693881D+02 -0.5018342993865749335213877202D+01
 0.9603887027393847120038117282D+02  0.9199623171252847342316272261D+01
-0.9813003997463847838389483513D+02 -0.9506933738100256547909339133D+01
 0.1795582904907079210832243632D-01  0.9385622541944488306242533326D-01
 0.2486901312339842018417357394D+00  0.6304448859095457269319240368D-01
-0.1096236566289080643921138858D-01  0.3664648042731407512340169319D-01
 0.2010011853124775600687446087D-02 -0.2045692303808570311485226512D-02
-0.2263723190854854960818443033D-02  0.6590609530983254638059065655D-03
-0.9443843361158228699725469824D-02  0.2613714665522960667320973016D-01
 0.3575204923274644466801852616D-03  0.2790324567233656155584853309D-02
-0.2485493303033114304012585194D-01 -0.4746177304330106982988013442D-02
 0.6487405679976207192871662244D-02  0.6826305233176848882847842503D-02
 0.1017852873941005147073735060D-02 -0.2248627189108702226216784936D-02
 0.4026315781853915740096105935D-03 -0.7497783252368313798574828155D-03
 0.1668255200063903376239693443D-02 -0.2568157629571166458704034596D-01
 0.9712473278844561269673718584D-02 -0.2413924705544329141204684674D-02
-0.6413237403584737261752479753D-02  0.3773849956307525482790410365D-02
 0.1154033966465578368854050240D-01  0.3349894005517668749138948669D-02
 0.1903857885776403732758232934D-01  0.1203702133029399198860254216D-01
-0.2887226474319992686190516906D-02  0.1604997706311276500779072762D-01
 0.2724293492130306845733223042D-01  0.5809459221146680285574603886D-01
-0.6107950261789777540721857463D-01  0.1373101000450500652760865705D+00
-0.5126403611727077258564122531D+00 -0.1426756465528615236415532763D+00
 0.2543805337534641997088158405D+00 -0.2914725908627343597956382837D+00
 0.2109488127613598218434987075D+00  0.7163574688960135279647278850D-02
-0.2608357214528969958422521813D+01  0.3254695810477212236655475408D+00
 0.4134406603811132896453273133D+02 -0.4788203326326167186266502540D+01
-0.2359347077776076275767991319D+03  0.1936391831902601623482951254D+02
 0.8841840611306826076543075033D+03 -0.7620215388592983174476103159D+02
-0.2636879197508995730458991602D+04  0.2368771042715527812561049359D+03
 0.6292101414115249099268112332D+04 -0.5916071474583203553265775554D+03
-0.1125166811956548917805776000D+05  0.1029887780754465666177566163D+04
 0.1152322603274074936052784324D+05 -0.1044026484190307655808283016D+04
