+0.000000e+00 +5.752382e-01 -1.159907e-19 +5.743235e-01 -1.159907e-19 +1.590092e-01 +2.075523e-14
+2.243995e-01 +1.108452e+00 -1.438284e-17 +1.107210e+00 +6.263495e-18 +1.120197e-01 +1.435484e+02
+4.487990e-01 +2.034578e+00 +6.959439e-18 +2.031347e+00 +2.876568e-17 +1.587889e-01 +3.133333e+02
+6.731984e-01 +3.114847e+00 +3.572512e-17 +3.108054e+00 -5.289174e-17 +2.180794e-01 +2.480519e+02
+8.975979e-01 +3.877333e+00 +4.918004e-17 +3.866788e+00 -5.103589e-17 +2.719806e-01 +2.037736e+02
+1.121997e+00 +4.136777e+00 -1.178465e-16 +4.123793e+00 +0.000000e+00 +3.138725e-01 +1.000000e+02
+1.346397e+00 +4.157597e+00 +6.031514e-18 +4.144156e+00 -3.247738e-18 +3.232928e-01 +1.538462e+02
+1.570796e+00 +4.043478e+00 +7.237817e-17 +4.031636e+00 -1.094952e-16 +2.928474e-01 +2.512821e+02
+1.795196e+00 +3.513577e+00 -9.279252e-19 +3.505052e+00 +3.943682e-17 +2.426132e-01 +4.350000e+03
+2.019595e+00 +2.518167e+00 -2.737379e-17 +2.513502e+00 -5.428362e-17 +1.852650e-01 +9.830508e+01
+2.243995e+00 +1.473117e+00 +9.279252e-19 +1.471235e+00 +9.279252e-19 +1.278108e-01 +0.000000e+00
+2.468394e+00 +7.606878e-01 +4.639626e-19 +7.597840e-01 -6.959439e-19 +1.188129e-01 +2.500000e+02
+2.692794e+00 +4.345460e-01 +2.986759e-18 +4.334295e-01 -4.349649e-19 +2.569169e-01 +1.145631e+02
+2.917193e+00 +3.734203e-01 -1.739860e-18 +3.718948e-01 +9.395243e-18 +4.085247e-01 +6.400000e+02
+3.141593e+00 +4.413744e-01 +3.015757e-18 +4.397641e-01 +1.345492e-17 +3.648473e-01 +3.461538e+02
+3.365992e+00 +5.369006e-01 -1.809454e-17 +5.356027e-01 +1.391888e-17 +2.417388e-01 +1.769231e+02
+3.590392e+00 +6.074960e-01 +1.206303e-17 +6.068129e-01 +1.391888e-17 +1.124559e-01 +1.538462e+01
+3.814791e+00 +6.375639e-01 -3.247738e-18 +6.376348e-01 +1.252699e-17 +1.113419e-02 +4.857143e+02
+4.039191e+00 +6.310233e-01 +1.391888e-17 +6.318027e-01 -1.438284e-17 +1.235127e-01 +2.033333e+02
+4.263590e+00 +6.096396e-01 +1.206303e-17 +6.108989e-01 +2.319813e-18 +2.065670e-01 +8.076923e+01
+4.487990e+00 +6.038201e-01 +1.438284e-17 +6.051749e-01 +1.252699e-17 +2.243620e-01 +1.290323e+01
+4.712389e+00 +6.215419e-01 +1.531077e-17 +6.225713e-01 +4.639626e-19 +1.656265e-01 +9.696970e+01
+4.936788e+00 +6.383463e-01 +1.345492e-17 +6.387456e-01 +2.644587e-17 +6.254957e-02 +9.655172e+01
+5.161188e+00 +6.258624e-01 +2.658053e-35 +6.255050e-01 -1.252699e-17 +5.710852e-02 +4.712845e+19
+5.385587e+00 +5.725547e-01 +1.345492e-17 +5.714987e-01 +1.855850e-18 +1.844443e-01 +8.620690e+01
+5.609987e+00 +4.842487e-01 -1.623869e-17 +4.827306e-01 -2.783776e-18 +3.135103e-01 +8.285714e+01
+5.834386e+00 +3.944999e-01 +3.015757e-18 +3.928863e-01 +1.623869e-18 +4.090091e-01 +4.615385e+01
+6.058786e+00 +3.835163e-01 -7.220418e-18 +3.821991e-01 -6.901444e-18 +3.434496e-01 +4.417671e+00
