 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1T2y.dat  
 #      Free state: E= 4.409917E-01, L=   3  (EPS= 1.0E-15)
 #        Inner phase shift= 0.000000000000000E+00
 #      Coulomb phase shift=-1.353213639714428E+00  (ETA=-1.064804E+00)
 #      Matching radius: RAD(   11)= 1.000000000000000E-01
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  3.35893611E-10  1.34278835E-07
   2.00000000E-02  5.36027817E-09  1.07066234E-06
   3.00000000E-02  2.70682746E-08  3.60233266E-06
   4.00000000E-02  8.53333284E-08  8.51166653E-06
   5.00000000E-02  2.07803588E-07  1.65712537E-05
   6.00000000E-02  4.29800849E-07  2.85432303E-05
   7.00000000E-02  7.94216670E-07  4.51794033E-05
   8.00000000E-02  1.35140881E-06  6.72211982E-05
   9.00000000E-02  2.15909721E-06  9.53996165E-05
   1.00000000E-01  3.28225951E-06  1.30435195E-04
   1.10000000E-01  4.79302660E-06  1.73038002E-04
   1.20000000E-01  6.77057636E-06  2.23907463E-04
   1.30000000E-01  9.30102904E-06  2.83732524E-04
   1.40000000E-01  1.24773410E-05  3.53191489E-04
   1.50000000E-01  1.63991985E-05  4.32952016E-04
   1.60000000E-01  2.11729110E-05  5.23671089E-04
   1.70000000E-01  2.69113043E-05  6.25994985E-04
   1.80000000E-01  3.37336131E-05  7.40559247E-04
   1.90000000E-01  4.17653742E-05  8.67988657E-04
   2.00000000E-01  5.11383180E-05  1.00889721E-03
   2.10000000E-01  6.19902608E-05  1.16388810E-03
   2.20000000E-01  7.44649967E-05  1.33355366E-03
   2.30000000E-01  8.87121892E-05  1.51847541E-03
   2.40000000E-01  1.04887262E-04  1.71922396E-03
   2.50000000E-01  1.23151291E-04  1.93635904E-03
   2.60000000E-01  1.43670895E-04  2.17042948E-03
   2.70000000E-01  1.66618126E-04  2.42197318E-03
   2.80000000E-01  1.92170361E-04  2.69151710E-03
   2.90000000E-01  2.20510190E-04  2.97957724E-03
   3.00000000E-01  2.51825311E-04  3.28665867E-03
   3.10000000E-01  2.86308416E-04  3.61325545E-03
   3.20000000E-01  3.24157083E-04  3.95985068E-03
   3.30000000E-01  3.65573666E-04  4.32691649E-03
   3.40000000E-01  4.10765186E-04  4.71491399E-03
   3.50000000E-01  4.59943220E-04  5.12429332E-03
   3.60000000E-01  5.13323790E-04  5.55549360E-03
   3.70000000E-01  5.71127257E-04  6.00894297E-03
   3.80000000E-01  6.33578205E-04  6.48505857E-03
   3.90000000E-01  7.00905337E-04  6.98424653E-03
   4.00000000E-01  7.73341362E-04  7.50690202E-03
   4.10000000E-01  8.51122884E-04  8.05340918E-03
   4.20000000E-01  9.34490296E-04  8.62414120E-03
   4.30000000E-01  1.02368767E-03  9.21946028E-03
   4.40000000E-01  1.11896263E-03  9.83971766E-03
   4.50000000E-01  1.22056628E-03  1.04852536E-02
   4.60000000E-01  1.32875306E-03  1.11563975E-02
   4.70000000E-01  1.44378066E-03  1.18534678E-02
   4.80000000E-01  1.56590987E-03  1.25767718E-02
   4.90000000E-01  1.69540453E-03  1.33266063E-02
