+0.000000e+00 +1.191934e-01 -2.767913e-18 +1.194186e-01 +1.849177e-18 +1.889183e-01 +1.668076e+02
+2.243995e-01 +2.952394e-01 -2.340730e-20 +2.957816e-01 +2.340730e-20 +1.836435e-01 +2.000000e+02
+4.487990e-01 +6.081620e-01 -2.013028e-18 +6.092110e-01 +1.404438e-19 +1.724857e-01 +1.069767e+02
+6.731984e-01 +9.978059e-01 +5.664566e-18 +9.993834e-01 -9.655269e-35 +1.580913e-01 +1.000000e+02
+8.975979e-01 +1.312094e+00 +1.142276e-17 +1.314029e+00 +1.076736e-17 +1.474648e-01 +5.737705e+00
+1.121997e+00 +1.404819e+00 -2.715247e-18 +1.406848e+00 -1.029921e-18 +1.444897e-01 +6.206897e+01
+1.346397e+00 +1.231415e+00 +5.617752e-19 +1.233264e+00 +4.962347e-18 +1.501095e-01 +7.833333e+02
+1.570796e+00 +8.749074e-01 +5.477308e-18 +8.763291e-01 -5.851825e-18 +1.624962e-01 +2.068376e+02
+1.795196e+00 +4.960556e-01 +1.100143e-18 +4.969323e-01 -1.170365e-19 +1.767367e-01 +1.106383e+02
+2.019595e+00 +2.252403e-01 -1.340068e-18 +2.256581e-01 -3.394058e-19 +1.854607e-01 +7.467249e+01
+2.243995e+00 +8.815281e-02 +1.521474e-19 +8.832355e-02 +1.778955e-18 +1.936913e-01 +1.069231e+03
+2.468394e+00 +3.783093e-02 +1.501931e-34 +3.793064e-02 -2.340730e-19 +2.635668e-01 +1.558481e+17
+2.692794e+00 +2.536752e-02 +1.404438e-19 +2.546830e-02 -1.170365e-19 +3.972793e-01 +1.833333e+02
+2.917193e+00 +2.594400e-02 -6.671080e-19 +2.605077e-02 +3.862204e-19 +4.115478e-01 +1.578947e+02
+3.141593e+00 +3.004914e-02 +2.223693e-19 +3.014408e-02 -9.655269e-35 +3.159713e-01 +1.000000e+02
+3.365992e+00 +3.358237e-02 +3.101467e-19 +3.365199e-02 -1.170365e-20 +2.073109e-01 +1.037736e+02
+3.590392e+00 +3.494434e-02 -3.949982e-20 +3.499457e-02 -1.126476e-19 +1.437510e-01 +1.851852e+02
+3.814791e+00 +3.479469e-02 -1.170365e-20 +3.484100e-02 +8.777737e-21 +1.331050e-01 +1.750000e+02
+4.039191e+00 +3.439206e-02 +1.501931e-34 +3.444164e-02 -2.633321e-20 +1.441542e-01 +1.753291e+16
+4.263590e+00 +3.426977e-02 +5.851825e-21 +3.432073e-02 +2.340730e-20 +1.487011e-01 +3.000000e+02
+4.487990e+00 +3.449939e-02 +1.462956e-20 +3.454787e-02 -4.681460e-20 +1.405124e-01 +4.200000e+02
+4.712389e+00 +3.491762e-02 -1.938417e-20 +3.496381e-02 -2.925912e-21 +1.322728e-01 +8.490566e+01
+4.936788e+00 +3.474284e-02 +7.899963e-20 +3.479753e-02 +5.851825e-21 +1.573964e-01 +9.259259e+01
+5.161188e+00 +3.267756e-02 +1.521474e-19 +3.275550e-02 -1.638511e-19 +2.385059e-01 +2.076923e+02
+5.385587e+00 +2.867609e-02 -1.638511e-19 +2.877690e-02 +5.383679e-19 +3.515199e-01 +4.285714e+02
+5.609987e+00 +2.509872e-02 -3.511095e-20 +2.520507e-02 +2.925912e-19 +4.237346e-01 +9.333333e+02
+5.834386e+00 +2.714695e-02 -1.404438e-19 +2.724479e-02 +8.660701e-19 +3.604363e-01 +7.166667e+02
+6.058786e+00 +4.776405e-02 -1.240587e-18 +4.787365e-02 -3.511095e-20 +2.294515e-01 +9.716981e+01
