 1  0   0  12.600   +0.05167
 1  0   0   7.450   +0.94656
 2  0   0   2.200   -0.01708
 2  0   0   3.240   +0.02497
 2  0   0   1.280   +0.00489
 2  1   0   1.510   +0.00107
 2  1   0   2.440   -0.00244
 2  1   0   3.920   +0.00275
 3  2  +2   1.600   -0.00004
 3  2  +2   2.400   -0.00003
 4  3   0   1.950   -0.00004
 4  3  +2   1.950   -0.00008
