-0.2940500276248978308094028655D-03 -0.4557778858928621167154876526D-04
 0.2051644269010568198685628971D-02  0.1519349277117255274729967773D-02
 0.2367111185085760821644740304D-02  0.5381395330533244409851323375D-03
 0.7899122243678778962751654835D-05 -0.2965216716886674166130111185D-07
 0.4453837834208606693414678190D-03  0.7310016239174442964285360880D-03
-0.5368896050119806480360740153D-02 -0.1136971464918899244259109516D-02
 0.3501021304789511331967410968D-04  0.6194734868519732829891810688D-04
-0.1321262250234479427267453300D-03 -0.4968382090214056685199134344D-04
 0.1123553850712908979900261919D-04 -0.8943249050366483239929427107D-05
 0.1460957578469344007865426960D-01  0.6501161225864049431066860052D-01
 0.1500082624823317455770022022D-04  0.1459895744914573500680687879D-04
-0.7931405401293727727013438411D-05 -0.3417552920427299750641761400D-05
 0.4675678858019323945460765657D-02  0.2670906754483150929990742384D-01
-0.4894303509544400916436365789D-04  0.8836971990100455232996362609D-05
-0.1934007480256531852358392598D-01 -0.8141482634224665726474512439D-01
-0.1772101218347413168277548756D-02  0.2083659535527318962949694381D-02
 0.2377383522502962004407933705D-01  0.1077766541670377355849330669D-02
 0.1203463807260840220947351042D-01 -0.3689740805181228062298304238D-02
 0.2443046084644886206671543505D+00 -0.2617122600464661438118829651D-02
 0.1084727707792130457775670038D+01 -0.2247054477640217928779975409D+00
-0.3984867845486857351744447442D+01  0.1134893782546064766592053275D+01
 0.1166431161283374962067682645D+02 -0.3336455448562446690630167723D+01
-0.2687108775730897747280323529D+02  0.8326343165751190156242955709D+01
 0.5581633505278237095126314671D+02 -0.1776616702072099940323823830D+02
-0.1065456352165355724537221249D+03  0.3456036078493745122841573902D+02
 0.1908621871454559197900380241D+03 -0.6257023508227182873042693245D+02
-0.3149716653641091852477984503D+03  0.1033402760448111195046294597D+03
 0.4538939209022638010537775699D+03 -0.1492817379770231127622537315D+03
-0.5087691894420423182054946665D+03  0.1677332416765113407564058434D+03
 0.3281046915873041029954038095D+03 -0.1081885219168247544985206332D+03
