 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1A1.dat   
 #      Free state: E= 4.409917E-01, L=   3  (EPS= 1.0E-15)
 #        Inner phase shift= 1.438392373359694E-01
 #      Coulomb phase shift=-1.353245467415268E+00  (ETA=-1.064829E+00)
 #      Matching radius: RAD(  847)= 8.460000000000001E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  1.27948231E-09  5.09895180E-07
   2.00000000E-02  2.01720101E-08  4.00482066E-06
   3.00000000E-02  1.00642549E-07  1.32730911E-05
   4.00000000E-02  3.13527541E-07  3.09033292E-05
   5.00000000E-02  7.54615027E-07  5.92996523E-05
   6.00000000E-02  1.54286999E-06  1.00695533E-04
   7.00000000E-02  2.81879188E-06  1.57166387E-04
   8.00000000E-02  4.74289193E-06  2.30640959E-04
   9.00000000E-02  7.49427881E-06  3.22911621E-04
   1.00000000E-01  1.12693421E-05  4.35643665E-04
   1.10000000E-01  1.62805245E-05  5.70383721E-04
   1.20000000E-01  2.27551735E-05  7.28567385E-04
   1.30000000E-01  3.09344667E-05  9.11526151E-04
   1.40000000E-01  4.10724028E-05  1.12049375E-03
   1.50000000E-01  5.34348535E-05  1.35661197E-03
   1.60000000E-01  6.82986707E-05  1.62093599E-03
   1.70000000E-01  8.59508464E-05  1.91443937E-03
   1.80000000E-01  1.06687719E-04  2.23801864E-03
   1.90000000E-01  1.30814226E-04  2.59249762E-03
   2.00000000E-01  1.58643195E-04  2.97863151E-03
   2.10000000E-01  1.90494680E-04  3.39711068E-03
   2.20000000E-01  2.26695330E-04  3.84856432E-03
   2.30000000E-01  2.67577793E-04  4.33356387E-03
   2.40000000E-01  3.13480156E-04  4.85262631E-03
   2.50000000E-01  3.64745419E-04  5.40621726E-03
   2.60000000E-01  4.21720993E-04  5.99475403E-03
   2.70000000E-01  4.84758230E-04  6.61860844E-03
   2.80000000E-01  5.54211988E-04  7.27810956E-03
   2.90000000E-01  6.30440211E-04  7.97354639E-03
   3.00000000E-01  7.13803544E-04  8.70517030E-03
   3.10000000E-01  8.04664965E-04  9.47319752E-03
   3.20000000E-01  9.03389453E-04  1.02778114E-02
   3.30000000E-01  1.01034366E-03  1.11191647E-02
   3.40000000E-01  1.12589563E-03  1.19973815E-02
   3.50000000E-01  1.25041450E-03  1.29125595E-02
   3.60000000E-01  1.38427027E-03  1.38647718E-02
   3.70000000E-01  1.52783355E-03  1.48540687E-02
   3.80000000E-01  1.68147536E-03  1.58804793E-02
   3.90000000E-01  1.84556688E-03  1.69440135E-02
   4.00000000E-01  2.02047935E-03  1.80446635E-02
   4.10000000E-01  2.20658379E-03  1.91824047E-02
   4.20000000E-01  2.40425095E-03  2.03571979E-02
   4.30000000E-01  2.61385108E-03  2.15689902E-02
   4.40000000E-01  2.83575387E-03  2.28177162E-02
   4.50000000E-01  3.07032826E-03  2.41032991E-02
   4.60000000E-01  3.31794242E-03  2.54256521E-02
   4.70000000E-01  3.57896355E-03  2.67846791E-02
   4.80000000E-01  3.85375790E-03  2.81802755E-02
   4.90000000E-01  4.14269059E-03  2.96123295E-02
   5.00000000E-01  4.44612562E-03  3.10807226E-02
   5.10000000E-01  4.76442576E-03  3.25853303E-02
   5.20000000E-01  5.09795251E-03  3.41260228E-02
   5.30000000E-01  5.44706605E-03  3.57026659E-02
   5.40000000E-01  5.81212520E-03  3.73151210E-02
   5.50000000E-01  6.19348737E-03  3.89632458E-02
   5.60000000E-01  6.59150853E-03  4.06468950E-02
   5.70000000E-01  7.00654319E-03  4.23659203E-02
   5.80000000E-01  7.43894435E-03  4.41201710E-02
   5.90000000E-01  7.88906352E-03  4.59094944E-02
   6.00000000E-01  8.35725064E-03  4.77337358E-02
   6.10000000E-01  8.84385410E-03  4.95927385E-02
   6.20000000E-01  9.34922075E-03  5.14863445E-02
   6.30000000E-01  9.87369581E-03  5.34143941E-02
   6.40000000E-01  1.04176229E-02  5.53767265E-02
   6.50000000E-01  1.09813441E-02  5.73731795E-02
   6.60000000E-01  1.15651997E-02  5.94035899E-02
   6.70000000E-01  1.21695285E-02  6.14677928E-02
   6.80000000E-01  1.27946676E-02  6.35656225E-02
   6.90000000E-01  1.34409525E-02  6.56969119E-02
   7.00000000E-01  1.41087168E-02  6.78614924E-02
   7.10000000E-01  1.47982927E-02  7.00591939E-02
   7.20000000E-01  1.55100106E-02  7.22898445E-02
   7.30000000E-01  1.62441989E-02  7.45532709E-02
   7.40000000E-01  1.70011846E-02  7.68492978E-02
   7.50000000E-01  1.77812929E-02  7.91777477E-02
   7.60000000E-01  1.85848471E-02  8.15384409E-02
   7.70000000E-01  1.94121686E-02  8.39311953E-02
   7.80000000E-01  2.02635772E-02  8.63558259E-02
   7.90000000E-01  2.11393908E-02  8.88121449E-02
   8.00000000E-01  2.20399251E-02  9.12999616E-02
   8.10000000E-01  2.29654943E-02  9.38190816E-02
   8.20000000E-01  2.39164104E-02  9.63693062E-02
   8.30000000E-01  2.48929835E-02  9.89504336E-02
   8.40000000E-01  2.58955214E-02  1.01562258E-01
   8.50000000E-01  2.69243302E-02  1.04204568E-01
   8.60000000E-01  2.79797137E-02  1.06877147E-01
   8.70000000E-01  2.90619734E-02  1.09579777E-01
   8.80000000E-01  3.01714086E-02  1.12312229E-01
   8.90000000E-01  3.13083166E-02  1.15074273E-01
   9.00000000E-01  3.24729919E-02  1.17865669E-01
   9.10000000E-01  3.36657270E-02  1.20686174E-01
   9.20000000E-01  3.48868116E-02  1.23535537E-01
   9.30000000E-01  3.61365331E-02  1.26413498E-01
   9.40000000E-01  3.74151760E-02  1.29319794E-01
   9.50000000E-01  3.87230225E-02  1.32254151E-01
   9.60000000E-01  4.00603516E-02  1.35216287E-01
   9.70000000E-01  4.14274399E-02  1.38205914E-01
   9.80000000E-01  4.28245606E-02  1.41222733E-01
   9.90000000E-01  4.42519842E-02  1.44266437E-01
   1.00000000E+00  4.57099779E-02  1.47336710E-01
   1.01000000E+00  4.71988058E-02  1.50433225E-01
   1.02000000E+00  4.87187287E-02  1.53555648E-01
   1.03000000E+00  5.02700040E-02  1.56703633E-01
   1.04000000E+00  5.18528854E-02  1.59876821E-01
   1.05000000E+00  5.34676232E-02  1.63074847E-01
   1.06000000E+00  5.51144639E-02  1.66297331E-01
   1.07000000E+00  5.67936501E-02  1.69543884E-01
   1.08000000E+00  5.85054205E-02  1.72814104E-01
   1.09000000E+00  6.02500096E-02  1.76107576E-01
   1.10000000E+00  6.20276481E-02  1.79423874E-01
   1.11000000E+00  6.38385618E-02  1.82762559E-01
   1.12000000E+00  6.56829724E-02  1.86123181E-01
   1.13000000E+00  6.75610969E-02  1.89505272E-01
   1.14000000E+00  6.94731478E-02  1.92908355E-01
   1.15000000E+00  7.14193324E-02  1.96331937E-01
   1.16000000E+00  7.33998532E-02  1.99775513E-01
   1.17000000E+00  7.54149075E-02  2.03238561E-01
   1.18000000E+00  7.74646875E-02  2.06720545E-01
   1.19000000E+00  7.95493797E-02  2.10220918E-01
   1.20000000E+00  8.16691653E-02  2.13739113E-01
   1.21000000E+00  8.38242195E-02  2.17274549E-01
   1.22000000E+00  8.60147118E-02  2.20826633E-01
   1.23000000E+00  8.82408056E-02  2.24394752E-01
   1.24000000E+00  9.05026581E-02  2.27978279E-01
   1.25000000E+00  9.28004204E-02  2.31576571E-01
   1.26000000E+00  9.51342366E-02  2.35188969E-01
   1.27000000E+00  9.75042445E-02  2.38814797E-01
   1.28000000E+00  9.99105750E-02  2.42453362E-01
   1.29000000E+00  1.02353352E-01  2.46103954E-01
   1.30000000E+00  1.04832692E-01  2.49765850E-01
   1.31000000E+00  1.07348704E-01  2.53438303E-01
   1.32000000E+00  1.09901490E-01  2.57120555E-01
   1.33000000E+00  1.12491145E-01  2.60811826E-01
   1.34000000E+00  1.15117754E-01  2.64511323E-01
   1.35000000E+00  1.17781396E-01  2.68218232E-01
   1.36000000E+00  1.20482141E-01  2.71931722E-01
   1.37000000E+00  1.23220050E-01  2.75650945E-01
   1.38000000E+00  1.25995176E-01  2.79375035E-01
   1.39000000E+00  1.28807564E-01  2.83103108E-01
   1.40000000E+00  1.31657249E-01  2.86834262E-01
   1.41000000E+00  1.34544256E-01  2.90567577E-01
   1.42000000E+00  1.37468604E-01  2.94302114E-01
   1.43000000E+00  1.40430300E-01  2.98036917E-01
   1.44000000E+00  1.43429340E-01  3.01771013E-01
   1.45000000E+00  1.46465714E-01  3.05503409E-01
   1.46000000E+00  1.49539399E-01  3.09233093E-01
   1.47000000E+00  1.52650364E-01  3.12959039E-01
   1.48000000E+00  1.55798564E-01  3.16680198E-01
   1.49000000E+00  1.58983948E-01  3.20395508E-01
   1.50000000E+00  1.62206451E-01  3.24103884E-01
   1.51000000E+00  1.65465999E-01  3.27804228E-01
   1.52000000E+00  1.68762505E-01  3.31495420E-01
   1.53000000E+00  1.72095873E-01  3.35176325E-01
   1.54000000E+00  1.75465994E-01  3.38845789E-01
   1.55000000E+00  1.78872747E-01  3.42502642E-01
   1.56000000E+00  1.82316000E-01  3.46145695E-01
   1.57000000E+00  1.85795611E-01  3.49773743E-01
   1.58000000E+00  1.89311421E-01  3.53385564E-01
   1.59000000E+00  1.92863264E-01  3.56979919E-01
   1.60000000E+00  1.96450957E-01  3.60555551E-01
   1.61000000E+00  2.00074308E-01  3.64111187E-01
   1.62000000E+00  2.03733110E-01  3.67645540E-01
   1.63000000E+00  2.07427144E-01  3.71157304E-01
   1.64000000E+00  2.11156176E-01  3.74645160E-01
   1.65000000E+00  2.14919963E-01  3.78107770E-01
   1.66000000E+00  2.18718243E-01  3.81543784E-01
   1.67000000E+00  2.22550745E-01  3.84951835E-01
   1.68000000E+00  2.26417182E-01  3.88330541E-01
   1.69000000E+00  2.30317253E-01  3.91678508E-01
   1.70000000E+00  2.34250645E-01  3.94994325E-01
   1.71000000E+00  2.38217028E-01  3.98276569E-01
   1.72000000E+00  2.42216060E-01  4.01523803E-01
   1.73000000E+00  2.46247383E-01  4.04734576E-01
   1.74000000E+00  2.50310625E-01  4.07907427E-01
   1.75000000E+00  2.54405400E-01  4.11040881E-01
   1.76000000E+00  2.58531306E-01  4.14133449E-01
   1.77000000E+00  2.62687927E-01  4.17183635E-01
   1.78000000E+00  2.66874833E-01  4.20189928E-01
   1.79000000E+00  2.71091575E-01  4.23150807E-01
   1.80000000E+00  2.75337692E-01  4.26064743E-01
   1.81000000E+00  2.79612708E-01  4.28930194E-01
   1.82000000E+00  2.83916129E-01  4.31745613E-01
   1.83000000E+00  2.88247448E-01  4.34509440E-01
   1.84000000E+00  2.92606141E-01  4.37220108E-01
   1.85000000E+00  2.96991668E-01  4.39876044E-01
   1.86000000E+00  3.01403474E-01  4.42475667E-01
   1.87000000E+00  3.05840988E-01  4.45017387E-01
   1.88000000E+00  3.10303623E-01  4.47499610E-01
   1.89000000E+00  3.14790777E-01  4.49920736E-01
   1.90000000E+00  3.19301829E-01  4.52279162E-01
   1.91000000E+00  3.23836146E-01  4.54573275E-01
   1.92000000E+00  3.28393075E-01  4.56801464E-01
   1.93000000E+00  3.32971950E-01  4.58962114E-01
   1.94000000E+00  3.37572087E-01  4.61053602E-01
   1.95000000E+00  3.42192786E-01  4.63074311E-01
   1.96000000E+00  3.46833332E-01  4.65022616E-01
   1.97000000E+00  3.51492991E-01  4.66896895E-01
   1.98000000E+00  3.56171017E-01  4.68695527E-01
   1.99000000E+00  3.60866644E-01  4.70416885E-01
   2.00000000E+00  3.65579092E-01  4.72059352E-01
   2.01000000E+00  3.70307563E-01  4.73621308E-01
   2.02000000E+00  3.75051244E-01  4.75101137E-01
   2.03000000E+00  3.79809307E-01  4.76497226E-01
   2.04000000E+00  3.84580904E-01  4.77807967E-01
   2.05000000E+00  3.89365176E-01  4.79031756E-01
   2.06000000E+00  3.94161244E-01  4.80166995E-01
   2.07000000E+00  3.98968216E-01  4.81212093E-01
   2.08000000E+00  4.03785181E-01  4.82165435E-01
   2.09000000E+00  4.08611338E-01  4.83062985E-01
   2.10000000E+00  4.13446376E-01  4.83941421E-01
   2.11000000E+00  4.18290101E-01  4.84800205E-01
   2.12000000E+00  4.23142313E-01  4.85638831E-01
   2.13000000E+00  4.28002809E-01  4.86456792E-01
   2.14000000E+00  4.32871379E-01  4.87253581E-01
   2.15000000E+00  4.37747808E-01  4.88028695E-01
   2.16000000E+00  4.42631879E-01  4.88781627E-01
   2.17000000E+00  4.47523365E-01  4.89511875E-01
   2.18000000E+00  4.52422039E-01  4.90218933E-01
   2.19000000E+00  4.57327665E-01  4.90902301E-01
   2.20000000E+00  4.62240004E-01  4.91561476E-01
   2.21000000E+00  4.67158812E-01  4.92195958E-01
   2.22000000E+00  4.72083839E-01  4.92805247E-01
   2.23000000E+00  4.77014831E-01  4.93388848E-01
   2.24000000E+00  4.81951529E-01  4.93946263E-01
   2.25000000E+00  4.86893668E-01  4.94476997E-01
   2.26000000E+00  4.91840978E-01  4.94980556E-01
   2.27000000E+00  4.96793187E-01  4.95456451E-01
   2.28000000E+00  5.01750014E-01  4.95904192E-01
   2.29000000E+00  5.06711175E-01  4.96323291E-01
   2.30000000E+00  5.11676382E-01  4.96713263E-01
   2.31000000E+00  5.16645342E-01  4.97073625E-01
   2.32000000E+00  5.21617754E-01  4.97403897E-01
   2.33000000E+00  5.26593318E-01  4.97703601E-01
   2.34000000E+00  5.31571723E-01  4.97972261E-01
   2.35000000E+00  5.36552658E-01  4.98209403E-01
   2.36000000E+00  5.41535804E-01  4.98414561E-01
   2.37000000E+00  5.46520841E-01  4.98587263E-01
   2.38000000E+00  5.51507440E-01  4.98727049E-01
   2.39000000E+00  5.56495271E-01  4.98833457E-01
   2.40000000E+00  5.61483996E-01  4.98906028E-01
   2.41000000E+00  5.66473277E-01  4.98944311E-01
   2.42000000E+00  5.71462767E-01  4.98947855E-01
   2.43000000E+00  5.76452117E-01  4.98916211E-01
   2.44000000E+00  5.81440972E-01  4.98848939E-01
   2.45000000E+00  5.86428975E-01  4.98745599E-01
   2.46000000E+00  5.91415762E-01  4.98605755E-01
   2.47000000E+00  5.96400967E-01  4.98428975E-01
   2.48000000E+00  6.01384217E-01  4.98214836E-01
   2.49000000E+00  6.06365138E-01  4.97962913E-01
   2.50000000E+00  6.11343348E-01  4.97672787E-01
   2.51000000E+00  6.16318465E-01  4.97344046E-01
   2.52000000E+00  6.21290099E-01  4.96976282E-01
   2.53000000E+00  6.26257859E-01  4.96569088E-01
   2.54000000E+00  6.31221348E-01  4.96122068E-01
   2.55000000E+00  6.36180166E-01  4.95634826E-01
   2.56000000E+00  6.41133909E-01  4.95106973E-01
   2.57000000E+00  6.46082169E-01  4.94538125E-01
   2.58000000E+00  6.51024534E-01  4.93927903E-01
   2.59000000E+00  6.55960588E-01  4.93275933E-01
   2.60000000E+00  6.60889912E-01  4.92581848E-01
   2.61000000E+00  6.65812083E-01  4.91845286E-01
   2.62000000E+00  6.70726675E-01  4.91065891E-01
   2.63000000E+00  6.75633257E-01  4.90243310E-01
   2.64000000E+00  6.80531396E-01  4.89377198E-01
   2.65000000E+00  6.85420655E-01  4.88467216E-01
   2.66000000E+00  6.90300593E-01  4.87513033E-01
   2.67000000E+00  6.95170767E-01  4.86514318E-01
   2.68000000E+00  7.00030730E-01  4.85470754E-01
   2.69000000E+00  7.04880032E-01  4.84382024E-01
   2.70000000E+00  7.09718219E-01  4.83247819E-01
   2.71000000E+00  7.14544836E-01  4.82067840E-01
   2.72000000E+00  7.19359422E-01  4.80841789E-01
   2.73000000E+00  7.24161517E-01  4.79569380E-01
   2.74000000E+00  7.28950654E-01  4.78250328E-01
   2.75000000E+00  7.33726367E-01  4.76884360E-01
   2.76000000E+00  7.38488184E-01  4.75471208E-01
   2.77000000E+00  7.43235633E-01  4.74010609E-01
   2.78000000E+00  7.47968237E-01  4.72502308E-01
   2.79000000E+00  7.52685519E-01  4.70946058E-01
   2.80000000E+00  7.57386998E-01  4.69341620E-01
   2.81000000E+00  7.62072190E-01  4.67688760E-01
   2.82000000E+00  7.66740611E-01  4.65987251E-01
   2.83000000E+00  7.71391773E-01  4.64236878E-01
   2.84000000E+00  7.76025185E-01  4.62437425E-01
   2.85000000E+00  7.80640357E-01  4.60588691E-01
   2.86000000E+00  7.85236794E-01  4.58690477E-01
   2.87000000E+00  7.89814001E-01  4.56742597E-01
   2.88000000E+00  7.94371480E-01  4.54744869E-01
   2.89000000E+00  7.98908731E-01  4.52697118E-01
   2.90000000E+00  8.03425255E-01  4.50599179E-01
   2.91000000E+00  8.07920547E-01  4.48450896E-01
   2.92000000E+00  8.12394104E-01  4.46252114E-01
   2.93000000E+00  8.16845421E-01  4.44002695E-01
   2.94000000E+00  8.21273989E-01  4.41702502E-01
   2.95000000E+00  8.25679301E-01  4.39351408E-01
   2.96000000E+00  8.30060847E-01  4.36949295E-01
   2.97000000E+00  8.34418116E-01  4.34496053E-01
   2.98000000E+00  8.38750597E-01  4.31991577E-01
   2.99000000E+00  8.43057777E-01  4.29435773E-01
   3.00000000E+00  8.47339141E-01  4.26828558E-01
   3.01000000E+00  8.51594176E-01  4.24169849E-01
   3.02000000E+00  8.55822367E-01  4.21459579E-01
   3.03000000E+00  8.60023196E-01  4.18697684E-01
   3.04000000E+00  8.64196148E-01  4.15884111E-01
   3.05000000E+00  8.68340706E-01  4.13018813E-01
   3.06000000E+00  8.72456352E-01  4.10101754E-01
   3.07000000E+00  8.76542568E-01  4.07132907E-01
   3.08000000E+00  8.80598837E-01  4.04112248E-01
   3.09000000E+00  8.84624640E-01  4.01039766E-01
   3.10000000E+00  8.88619460E-01  3.97915456E-01
   3.11000000E+00  8.92582777E-01  3.94739325E-01
   3.12000000E+00  8.96514073E-01  3.91511382E-01
   3.13000000E+00  9.00412832E-01  3.88231650E-01
   3.14000000E+00  9.04278534E-01  3.84900159E-01
   3.15000000E+00  9.08110663E-01  3.81516945E-01
   3.16000000E+00  9.11908701E-01  3.78082057E-01
   3.17000000E+00  9.15672132E-01  3.74595547E-01
   3.18000000E+00  9.19400440E-01  3.71057480E-01
   3.19000000E+00  9.23093110E-01  3.67467927E-01
   3.20000000E+00  9.26749627E-01  3.63826969E-01
   3.21000000E+00  9.30369478E-01  3.60134694E-01
   3.22000000E+00  9.33952150E-01  3.56391197E-01
   3.23000000E+00  9.37497131E-01  3.52596586E-01
   3.24000000E+00  9.41003912E-01  3.48750976E-01
   3.25000000E+00  9.44471981E-01  3.44854484E-01
   3.26000000E+00  9.47900832E-01  3.40907244E-01
   3.27000000E+00  9.51289958E-01  3.36909397E-01
   3.28000000E+00  9.54638852E-01  3.32861086E-01
   3.29000000E+00  9.57947012E-01  3.28762466E-01
   3.30000000E+00  9.61213934E-01  3.24613706E-01
   3.31000000E+00  9.64439119E-01  3.20414973E-01
   3.32000000E+00  9.67622068E-01  3.16166448E-01
   3.33000000E+00  9.70762283E-01  3.11868319E-01
   3.34000000E+00  9.73859269E-01  3.07520790E-01
   3.35000000E+00  9.76912535E-01  3.03124062E-01
