 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_2A1.dat   
 #      Free state: E= 1.359724E+00, L=   3  (EPS= 1.0E-15)
 #        Inner phase shift= 3.144516543418789E-01
 #      Coulomb phase shift=-7.646852760861423E-01  (ETA=-6.064206E-01)
 #      Matching radius: RAD(  829)= 8.279999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  4.45254510E-09  1.77445310E-06
   2.00000000E-02  7.02069931E-08  1.39396726E-05
   3.00000000E-02  3.50354360E-07  4.62150898E-05
   4.00000000E-02  1.09177449E-06  1.07649980E-04
   5.00000000E-02  2.62875123E-06  2.06685653E-04
   6.00000000E-02  5.37717491E-06  3.51210756E-04
   7.00000000E-02  9.82926448E-06  5.48609935E-04
   8.00000000E-02  1.65487447E-05  8.05806302E-04
   9.00000000E-02  2.61664194E-05  1.12929826E-03
   1.00000000E-01  3.93760875E-05  1.52519133E-03
   1.10000000E-01  5.69307544E-05  1.99922553E-03
   1.20000000E-01  7.96390979E-05  2.55679897E-03
   1.30000000E-01  1.08362153E-04  3.20298818E-03
   1.40000000E-01  1.44010188E-04  3.94256564E-03
   1.50000000E-01  1.87539737E-04  4.78001507E-03
   1.60000000E-01  2.39950786E-04  5.71954469E-03
   1.70000000E-01  3.02284074E-04  6.76509901E-03
   1.80000000E-01  3.75618513E-04  7.92036925E-03
   1.90000000E-01  4.61068696E-04  9.18880280E-03
   2.00000000E-01  5.59782512E-04  1.05736117E-02
   2.10000000E-01  6.72938823E-04  1.20777808E-02
   2.20000000E-01  8.01745233E-04  1.37040746E-02
   2.30000000E-01  9.47435925E-04  1.54550449E-02
   2.40000000E-01  1.11126956E-03  1.73330371E-02
   2.50000000E-01  1.29452725E-03  1.93401964E-02
   2.60000000E-01  1.49851057E-03  2.14784745E-02
   2.70000000E-01  1.72453970E-03  2.37496350E-02
   2.80000000E-01  1.97395150E-03  2.61552599E-02
   2.90000000E-01  2.24809781E-03  2.86967548E-02
   3.00000000E-01  2.54834364E-03  3.13753552E-02
   3.10000000E-01  2.87606552E-03  3.41921313E-02
   3.20000000E-01  3.23264990E-03  3.71479939E-02
   3.30000000E-01  3.61949156E-03  4.02436998E-02
   3.40000000E-01  4.03799209E-03  4.34798569E-02
   3.50000000E-01  4.48955843E-03  4.68569294E-02
   3.60000000E-01  4.97560149E-03  5.03752425E-02
   3.70000000E-01  5.49753474E-03  5.40349880E-02
   3.80000000E-01  6.05677291E-03  5.78362282E-02
   3.90000000E-01  6.65473076E-03  6.17789013E-02
   4.00000000E-01  7.29282179E-03  6.58628257E-02
   4.10000000E-01  7.97245713E-03  7.00877040E-02
   4.20000000E-01  8.69504436E-03  7.44531271E-02
   4.30000000E-01  9.46198645E-03  7.89585791E-02
   4.40000000E-01  1.02746807E-02  8.36034401E-02
   4.50000000E-01  1.11345176E-02  8.83869906E-02
