 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_2A1.dat   
 #      Free state: E= 2.719449E+00, L=   2  (EPS= 1.0E-15)
 #        Inner phase shift= 5.033801070923438E-01
 #      Coulomb phase shift=-3.977025904426670E-01  (ETA=-4.288040E-01)
 #      Matching radius: RAD(  829)= 8.279999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  4.80499848E-06  1.43201705E-03
   2.00000000E-02  3.76938235E-05  5.58068476E-03
   3.00000000E-02  1.24780124E-04  1.22383376E-02
   4.00000000E-02  2.90185556E-04  2.12139896E-02
   5.00000000E-02  5.56198955E-04  3.23318081E-02
   6.00000000E-02  9.43420316E-04  4.54296129E-02
   7.00000000E-02  1.47089009E-03  6.03574430E-02
   8.00000000E-02  2.15620460E-03  7.69762220E-02
   9.00000000E-02  3.01561869E-03  9.51565342E-02
   1.00000000E-01  4.06413669E-03  1.14777519E-01
   1.10000000E-01  5.31559294E-03  1.35725886E-01
   1.20000000E-01  6.78272303E-03  1.57895037E-01
   1.30000000E-01  8.47722682E-03  1.81184305E-01
   1.40000000E-01  1.04098243E-02  2.05498283E-01
   1.50000000E-01  1.25903053E-02  2.30746252E-01
   1.60000000E-01  1.50275738E-02  2.56841684E-01
   1.70000000E-01  1.77296876E-02  2.83701815E-01
   1.80000000E-01  2.07038943E-02  3.11247291E-01
   1.90000000E-01  2.39566634E-02  3.39401861E-01
   2.00000000E-01  2.74937168E-02  3.68092118E-01
   2.10000000E-01  3.13200552E-02  3.97247288E-01
   2.20000000E-01  3.54399843E-02  4.26799048E-01
   2.30000000E-01  3.98571379E-02  4.56681378E-01
   2.40000000E-01  4.45745007E-02  4.86830432E-01
   2.50000000E-01  4.95944295E-02  5.17184442E-01
   2.60000000E-01  5.49186732E-02  5.47683624E-01
   2.70000000E-01  6.05483928E-02  5.78270110E-01
   2.80000000E-01  6.64841795E-02  6.08887890E-01
   2.90000000E-01  7.27260740E-02  6.39482756E-01
   3.00000000E-01  7.92735833E-02  6.70002264E-01
   3.10000000E-01  8.61256988E-02  7.00395695E-01
   3.20000000E-01  9.32809133E-02  7.30614014E-01
   3.30000000E-01  1.00737237E-01  7.60609851E-01
   3.40000000E-01  1.08492216E-01  7.90337477E-01
   3.50000000E-01  1.16542946E-01  8.19752763E-01
   3.60000000E-01  1.24886088E-01  8.48813166E-01
   3.70000000E-01  1.33517889E-01  8.77477703E-01
   3.80000000E-01  1.42434191E-01  9.05706926E-01
   3.90000000E-01  1.51630450E-01  9.33462908E-01
   4.00000000E-01  1.61101750E-01  9.60709208E-01
   4.10000000E-01  1.70842819E-01  9.87410852E-01
   4.20000000E-01  1.80848040E-01  1.01353430E+00
   4.30000000E-01  1.91111470E-01  1.03904744E+00
   4.40000000E-01  2.01626852E-01  1.06391954E+00
   4.50000000E-01  2.12387626E-01  1.08812125E+00
   4.60000000E-01  2.23386948E-01  1.11162455E+00
   4.70000000E-01  2.34617700E-01  1.13440273E+00
   4.80000000E-01  2.46072501E-01  1.15643038E+00
   4.90000000E-01  2.57743725E-01  1.17768335E+00
   5.00000000E-01  2.69623509E-01  1.19813871E+00
   5.10000000E-01  2.81703768E-01  1.21777476E+00
   5.20000000E-01  2.93976205E-01  1.23657097E+00
   5.30000000E-01  3.06432323E-01  1.25450796E+00
   5.40000000E-01  3.19063439E-01  1.27156749E+00
   5.50000000E-01  3.31860691E-01  1.28773241E+00
   5.60000000E-01  3.44815052E-01  1.30298666E+00
   5.70000000E-01  3.57917338E-01  1.31731524E+00
   5.80000000E-01  3.71158224E-01  1.33070415E+00
   5.90000000E-01  3.84528246E-01  1.34314042E+00
   6.00000000E-01  3.98017817E-01  1.35461203E+00
   6.10000000E-01  4.11617234E-01  1.36510794E+00
   6.20000000E-01  4.25316689E-01  1.37461802E+00
   6.30000000E-01  4.39106278E-01  1.38313308E+00
   6.40000000E-01  4.52976006E-01  1.39064480E+00
   6.50000000E-01  4.66915804E-01  1.39714573E+00
   6.60000000E-01  4.80915529E-01  1.40262927E+00
   6.70000000E-01  4.94964979E-01  1.40708963E+00
   6.80000000E-01  5.09053895E-01  1.41052186E+00
   6.90000000E-01  5.23171975E-01  1.41292179E+00
   7.00000000E-01  5.37308878E-01  1.41428599E+00
   7.10000000E-01  5.51454233E-01  1.41461184E+00
   7.20000000E-01  5.65597647E-01  1.41389742E+00
   7.30000000E-01  5.79728710E-01  1.41214154E+00
   7.40000000E-01  5.93837005E-01  1.40934373E+00
   7.50000000E-01  6.07912112E-01  1.40550420E+00
   7.60000000E-01  6.21943619E-01  1.40062383E+00
   7.70000000E-01  6.35921125E-01  1.39470420E+00
   7.80000000E-01  6.49834247E-01  1.38774752E+00
   7.90000000E-01  6.63672628E-01  1.37975663E+00
   8.00000000E-01  6.77425943E-01  1.37073500E+00
   8.10000000E-01  6.91083906E-01  1.36068675E+00
   8.20000000E-01  7.04636272E-01  1.34961656E+00
   8.30000000E-01  7.18072848E-01  1.33752974E+00
   8.40000000E-01  7.31383497E-01  1.32443216E+00
   8.50000000E-01  7.44558144E-01  1.31033029E+00
   8.60000000E-01  7.57586779E-01  1.29523113E+00
   8.70000000E-01  7.70459467E-01  1.27914225E+00
   8.80000000E-01  7.83166352E-01  1.26207180E+00
   8.90000000E-01  7.95697660E-01  1.24402843E+00
   9.00000000E-01  8.08043708E-01  1.22502133E+00
   9.10000000E-01  8.20194906E-01  1.20506021E+00
   9.20000000E-01  8.32141766E-01  1.18415531E+00
   9.30000000E-01  8.43874902E-01  1.16231735E+00
   9.40000000E-01  8.55385040E-01  1.13955759E+00
   9.50000000E-01  8.66663020E-01  1.11588775E+00
   9.60000000E-01  8.77699802E-01  1.09132005E+00
   9.70000000E-01  8.88486471E-01  1.06586719E+00
   9.80000000E-01  8.99014239E-01  1.03954234E+00
   9.90000000E-01  9.09274456E-01  1.01235914E+00
   1.00000000E+00  9.19258608E-01  9.84331689E-01
   1.01000000E+00  9.28958324E-01  9.55474529E-01
   1.02000000E+00  9.38365383E-01  9.25802664E-01
   1.03000000E+00  9.47471713E-01  8.95331531E-01
   1.04000000E+00  9.56269402E-01  8.64076985E-01
   1.05000000E+00  9.64750696E-01  8.32055367E-01
   1.06000000E+00  9.72908008E-01  7.99283381E-01
   1.07000000E+00  9.80733920E-01  7.65778172E-01
   1.08000000E+00  9.88221186E-01  7.31557287E-01
   1.09000000E+00  9.95362740E-01  6.96638682E-01
   1.10000000E+00  1.00215169E+00  6.61040708E-01
   1.11000000E+00  1.00858135E+00  6.24782106E-01
   1.12000000E+00  1.01464520E+00  5.87882003E-01
   1.13000000E+00  1.02033692E+00  5.50359895E-01
   1.14000000E+00  1.02565039E+00  5.12235656E-01
   1.15000000E+00  1.03057969E+00  4.73529523E-01
   1.16000000E+00  1.03511911E+00  4.34262085E-01
   1.17000000E+00  1.03926313E+00  3.94454292E-01
   1.18000000E+00  1.04300646E+00  3.54127416E-01
   1.19000000E+00  1.04634402E+00  3.13303079E-01
   1.20000000E+00  1.04927094E+00  2.72003225E-01
   1.21000000E+00  1.05178258E+00  2.30250117E-01
   1.22000000E+00  1.05387451E+00  1.88066328E-01
   1.23000000E+00  1.05554254E+00  1.45474733E-01
   1.24000000E+00  1.05678272E+00  1.02498504E-01
   1.25000000E+00  1.05759131E+00  5.91610981E-02
   1.26000000E+00  1.05796482E+00  1.54862446E-02
   1.27000000E+00  1.05789999E+00 -2.85020512E-02
   1.28000000E+00  1.05739381E+00 -7.27795284E-02
   1.29000000E+00  1.05644352E+00 -1.17321680E-01
   1.30000000E+00  1.05504658E+00 -1.62103757E-01
   1.31000000E+00  1.05320072E+00 -2.07100778E-01
   1.32000000E+00  1.05090393E+00 -2.52287542E-01
   1.33000000E+00  1.04815443E+00 -2.97638647E-01
   1.34000000E+00  1.04495070E+00 -3.43128480E-01
   1.35000000E+00  1.04129148E+00 -3.88731246E-01
   1.36000000E+00  1.03717578E+00 -4.34420973E-01
