 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1T2y.dat  
 #      Free state: E= 2.719449E+00, L=   5  (EPS= 1.0E-15)
 #        Inner phase shift= 1.288217457757046E-01
 #      Coulomb phase shift=-7.320195439310224E-01  (ETA=-4.288036E-01)
 #      Matching radius: RAD(  896)= 8.949999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  5.43884971E-14  3.25796227E-11
   2.00000000E-02  3.44709475E-12  1.03079658E-09
   3.00000000E-02  3.88900668E-11  7.74105981E-09
   4.00000000E-02  2.16460783E-10  3.22668883E-08
   5.00000000E-02  8.18117435E-10  9.74224078E-08
   6.00000000E-02  2.42072461E-09  2.39884350E-07
   7.00000000E-02  6.04967068E-09  5.13161230E-07
   8.00000000E-02  1.33613284E-08  9.90395115E-07
   9.00000000E-02  2.68527491E-08  1.76700846E-06
   1.00000000E-01  5.00970933E-08  2.96320594E-06
   1.10000000E-01  8.80033873E-08  4.72633908E-06
   1.20000000E-01  1.47099267E-07  7.23313978E-06
   1.30000000E-01  2.35835419E-07  1.06918274E-05
   1.40000000E-01  3.64910479E-07  1.53440929E-05
   1.50000000E-01  5.47615173E-07  2.14669638E-05
   1.60000000E-01  8.00194505E-07  2.93745504E-05
   1.70000000E-01  1.14222684E-06  3.94196772E-05
   1.80000000E-01  1.59701874E-06  5.19954009E-05
   1.90000000E-01  2.19201439E-06  6.75364145E-05
   2.00000000E-01  2.95921851E-06  8.65203427E-05
   2.10000000E-01  3.93563174E-06  1.09468926E-04
   2.20000000E-01  5.16369721E-06  1.36949101E-04
   2.30000000E-01  6.69175751E-06  1.69573969E-04
   2.40000000E-01  8.57452072E-06  2.08003668E-04
   2.50000000E-01  1.08735347E-05  2.52946136E-04
   2.60000000E-01  1.36576686E-05  3.05157781E-04
   2.70000000E-01  1.70036002E-05  3.65444045E-04
   2.80000000E-01  2.09963092E-05  4.34659880E-04
   2.90000000E-01  2.57295736E-05  5.13710124E-04
   3.00000000E-01  3.13064708E-05  6.03549793E-04
   3.10000000E-01  3.78398799E-05  7.05184273E-04
   3.20000000E-01  4.54529863E-05  8.19669437E-04
   3.30000000E-01  5.42797866E-05  9.48111664E-04
   3.40000000E-01  6.44655936E-05  1.09166779E-03
   3.50000000E-01  7.61675403E-05  1.25154495E-03
   3.60000000E-01  8.95550815E-05  1.42900040E-03
   3.70000000E-01  1.04810494E-04  1.62534118E-03
   3.80000000E-01  1.22129372E-04  1.84192376E-03
   3.90000000E-01  1.41721121E-04  2.08015359E-03
   4.00000000E-01  1.63809443E-04  2.34148461E-03
