 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_2A1.dat   
 #      Free state: E= 2.719449E+00, L=   0  (EPS= 1.0E-15)
 #        Inner phase shift= 2.319147793099324E+00
 #      Coulomb phase shift= 2.185902337806395E-01  (ETA=-4.288040E-01)
 #      Matching radius: RAD(  829)= 8.279999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  8.86038034E-02  8.32464492E+00
   2.00000000E-02  1.66769306E-01  7.32178336E+00
   3.00000000E-02  2.35296406E-01  6.39601116E+00
   4.00000000E-02  2.94927859E-01  5.54174816E+00
   5.00000000E-02  3.46352104E-01  4.75371641E+00
   6.00000000E-02  3.90206416E-01  4.02696444E+00
   7.00000000E-02  4.27080234E-01  3.35687606E+00
   8.00000000E-02  4.57518507E-01  2.73916932E+00
   9.00000000E-02  4.82025003E-01  2.16988798E+00
   1.00000000E-01  5.01065505E-01  1.64538805E+00
   1.10000000E-01  5.15070844E-01  1.16232119E+00
   1.20000000E-01  5.24439772E-01  7.17616009E-01
   1.30000000E-01  5.29541631E-01  3.08458815E-01
   1.40000000E-01  5.30718832E-01 -6.77259160E-02
   1.50000000E-01  5.28289144E-01 -4.13294656E-01
   1.60000000E-01  5.22547786E-01 -7.30403369E-01
   1.70000000E-01  5.13769348E-01 -1.02102493E+00
   1.80000000E-01  5.02209540E-01 -1.28696564E+00
   1.90000000E-01  4.88106773E-01 -1.52988048E+00
   2.00000000E-01  4.71683610E-01 -1.75128728E+00
   2.10000000E-01  4.53148063E-01 -1.95257975E+00
   2.20000000E-01  4.32694780E-01 -2.13503927E+00
   2.30000000E-01  4.10506111E-01 -2.29984573E+00
   2.40000000E-01  3.86753072E-01 -2.44808737E+00
   2.50000000E-01  3.61596220E-01 -2.58076961E+00
   2.60000000E-01  3.35186435E-01 -2.69882307E+00
   2.70000000E-01  3.07665637E-01 -2.80311078E+00
   2.80000000E-01  2.79167426E-01 -2.89443462E+00
   2.90000000E-01  2.49817664E-01 -2.97354119E+00
   3.00000000E-01  2.19735000E-01 -3.04112698E+00
   3.10000000E-01  1.89031352E-01 -3.09784307E+00
   3.20000000E-01  1.57812334E-01 -3.14429928E+00
   3.30000000E-01  1.26177655E-01 -3.18106790E+00
   3.40000000E-01  9.42214708E-02 -3.20868708E+00
   3.50000000E-01  6.20327181E-02 -3.22766375E+00
   3.60000000E-01  2.96954066E-02 -3.23847633E+00
   3.70000000E-01 -2.71110503E-03 -3.24157710E+00
   3.80000000E-01 -3.51118594E-02 -3.23739436E+00
   3.90000000E-01 -6.74360701E-02 -3.22633429E+00
   4.00000000E-01 -9.96169090E-02 -3.20878271E+00
   4.10000000E-01 -1.31591311E-01 -3.18510658E+00
   4.20000000E-01 -1.63299792E-01 -3.15565538E+00
   4.30000000E-01 -1.94686281E-01 -3.12076236E+00
   4.40000000E-01 -2.25697962E-01 -3.08074563E+00
   4.50000000E-01 -2.56285129E-01 -3.03590916E+00
   4.60000000E-01 -2.86401050E-01 -2.98654371E+00
   4.70000000E-01 -3.16001836E-01 -2.93292761E+00
   4.80000000E-01 -3.45046324E-01 -2.87532753E+00
   4.90000000E-01 -3.73495960E-01 -2.81399913E+00
   5.00000000E-01 -4.01314697E-01 -2.74918765E+00
   5.10000000E-01 -4.28468889E-01 -2.68112854E+00
   5.20000000E-01 -4.54927197E-01 -2.61004790E+00
   5.30000000E-01 -4.80660500E-01 -2.53616295E+00
   5.40000000E-01 -5.05641805E-01 -2.45968253E+00
   5.50000000E-01 -5.29846169E-01 -2.38080737E+00
   5.60000000E-01 -5.53250615E-01 -2.29973061E+00
   5.70000000E-01 -5.75834062E-01 -2.21663803E+00
   5.80000000E-01 -5.97577253E-01 -2.13170839E+00
   5.90000000E-01 -6.18462681E-01 -2.04511372E+00
   6.00000000E-01 -6.38474530E-01 -1.95701963E+00
   6.10000000E-01 -6.57598607E-01 -1.86758554E+00
   6.20000000E-01 -6.75822286E-01 -1.77696491E+00
   6.30000000E-01 -6.93134444E-01 -1.68530551E+00
   6.40000000E-01 -7.09525408E-01 -1.59274958E+00
   6.50000000E-01 -7.24986904E-01 -1.49943410E+00
   6.60000000E-01 -7.39511999E-01 -1.40549092E+00
   6.70000000E-01 -7.53095054E-01 -1.31104696E+00
   6.80000000E-01 -7.65731676E-01 -1.21622441E+00
   6.90000000E-01 -7.77418673E-01 -1.12114089E+00
   7.00000000E-01 -7.88154002E-01 -1.02590957E+00
   7.10000000E-01 -7.97936735E-01 -9.30639364E-01
   7.20000000E-01 -8.06767009E-01 -8.35435066E-01
   7.30000000E-01 -8.14645992E-01 -7.40397462E-01
   7.40000000E-01 -8.21575838E-01 -6.45623484E-01
   7.50000000E-01 -8.27559652E-01 -5.51206339E-01
   7.60000000E-01 -8.32601453E-01 -4.57235618E-01
   7.70000000E-01 -8.36706140E-01 -3.63797435E-01
   7.80000000E-01 -8.39879453E-01 -2.70974518E-01
   7.90000000E-01 -8.42127946E-01 -1.78846298E-01
   8.00000000E-01 -8.43458949E-01 -8.74890636E-02
   8.10000000E-01 -8.43880542E-01  3.02396954E-03
   8.20000000E-01 -8.43401518E-01  9.26225735E-02
   8.30000000E-01 -8.42031363E-01  1.81239399E-01
   8.40000000E-01 -8.39780218E-01  2.68809892E-01
   8.50000000E-01 -8.36658859E-01  3.55272199E-01
   8.60000000E-01 -8.32678666E-01  4.40567119E-01
   8.70000000E-01 -8.27851597E-01  5.24637995E-01
   8.80000000E-01 -8.22190167E-01  6.07430627E-01
   8.90000000E-01 -8.15707419E-01  6.88893236E-01
   9.00000000E-01 -8.08416901E-01  7.68976384E-01
   9.10000000E-01 -8.00332647E-01  8.47632890E-01
   9.20000000E-01 -7.91469149E-01  9.24817785E-01
   9.30000000E-01 -7.81841339E-01  1.00048823E+00
   9.40000000E-01 -7.71464568E-01  1.07460349E+00
   9.50000000E-01 -7.60354583E-01  1.14712483E+00
   9.60000000E-01 -7.48527507E-01  1.21801552E+00
   9.70000000E-01 -7.35999824E-01  1.28724070E+00
   9.80000000E-01 -7.22788355E-01  1.35476744E+00
   9.90000000E-01 -7.08910241E-01  1.42056459E+00
   1.00000000E+00 -6.94382927E-01  1.48460279E+00
   1.01000000E+00 -6.79224141E-01  1.54685442E+00
   1.02000000E+00 -6.63451880E-01  1.60729354E+00
   1.03000000E+00 -6.47084393E-01  1.66589586E+00
   1.04000000E+00 -6.30140161E-01  1.72263871E+00
   1.05000000E+00 -6.12637887E-01  1.77750096E+00
   1.06000000E+00 -5.94596476E-01  1.83046306E+00
   1.07000000E+00 -5.76035020E-01  1.88150694E+00
   1.08000000E+00 -5.56972787E-01  1.93061599E+00
   1.09000000E+00 -5.37429201E-01  1.97777507E+00
   1.10000000E+00 -5.17423831E-01  2.02297041E+00
   1.11000000E+00 -4.96976379E-01  2.06618967E+00
   1.12000000E+00 -4.76106662E-01  2.10742180E+00
   1.13000000E+00 -4.54834600E-01  2.14665713E+00
   1.14000000E+00 -4.33180204E-01  2.18388726E+00
   1.15000000E+00 -4.11163562E-01  2.21910508E+00
   1.16000000E+00 -3.88804829E-01  2.25230472E+00
   1.17000000E+00 -3.66124211E-01  2.28348155E+00
   1.18000000E+00 -3.43141953E-01  2.31263215E+00
   1.19000000E+00 -3.19878329E-01  2.33975429E+00
   1.20000000E+00 -2.96353632E-01  2.36484689E+00
   1.21000000E+00 -2.72588156E-01  2.38791004E+00
   1.22000000E+00 -2.48602192E-01  2.40894495E+00
   1.23000000E+00 -2.24416011E-01  2.42795395E+00
   1.24000000E+00 -2.00049855E-01  2.44494046E+00
   1.25000000E+00 -1.75523928E-01  2.45990899E+00
   1.26000000E+00 -1.50858383E-01  2.47286511E+00
   1.27000000E+00 -1.26073312E-01  2.48381542E+00
   1.28000000E+00 -1.01188735E-01  2.49276758E+00
   1.29000000E+00 -7.62245922E-02  2.49973026E+00
   1.30000000E+00 -5.12007297E-02  2.50471314E+00
   1.31000000E+00 -2.61368934E-02  2.50772686E+00
   1.32000000E+00 -1.05271750E-03  2.50878309E+00
   1.33000000E+00  2.40322854E-02  2.50789443E+00
   1.34000000E+00  4.90987332E-02  2.50507444E+00
   1.35000000E+00  7.41273845E-02  2.50033761E+00
   1.36000000E+00  9.90991473E-02  2.49369937E+00
   1.37000000E+00  1.23995088E-01  2.48517607E+00
   1.38000000E+00  1.48796443E-01  2.47478495E+00
   1.39000000E+00  1.73484622E-01  2.46254415E+00
   1.40000000E+00  1.98041223E-01  2.44847267E+00
   1.41000000E+00  2.22448039E-01  2.43259040E+00
   1.42000000E+00  2.46687064E-01  2.41491807E+00
   1.43000000E+00  2.70740505E-01  2.39547726E+00
   1.44000000E+00  2.94590789E-01  2.37429039E+00
   1.45000000E+00  3.18220570E-01  2.35138069E+00
   1.46000000E+00  3.41612740E-01  2.32677219E+00
   1.47000000E+00  3.64750434E-01  2.30048974E+00
   1.48000000E+00  3.87617040E-01  2.27255894E+00
   1.49000000E+00  4.10196207E-01  2.24300620E+00
   1.50000000E+00  4.32471848E-01  2.21185867E+00
   1.51000000E+00  4.54428157E-01  2.17914424E+00
   1.52000000E+00  4.76049606E-01  2.14489155E+00
   1.53000000E+00  4.97320958E-01  2.10912996E+00
   1.54000000E+00  5.18227275E-01  2.07188954E+00
   1.55000000E+00  5.38753922E-01  2.03320103E+00
