 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_2A1.dat   
 #      Free state: E= 1.359724E+00, L=   0  (EPS= 1.0E-15)
 #        Inner phase shift= 2.543431670788177E+00
 #      Coulomb phase shift= 2.742939072003583E-01  (ETA=-6.064206E-01)
 #      Matching radius: RAD(  829)= 8.279999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  7.74003552E-02  7.27276411E+00
   2.00000000E-02  1.45703054E-01  6.39970769E+00
   3.00000000E-02  2.05624254E-01  5.59558335E+00
   4.00000000E-02  2.57827300E-01  4.85524238E+00
   5.00000000E-02  3.02925489E-01  4.17382813E+00
   6.00000000E-02  3.41485096E-01  3.54679442E+00
   7.00000000E-02  3.74028509E-01  2.96991069E+00
   8.00000000E-02  4.01037381E-01  2.43925869E+00
   9.00000000E-02  4.22955705E-01  1.95122301E+00
   1.00000000E-01  4.40192778E-01  1.50247738E+00
   1.10000000E-01  4.53126014E-01  1.08996853E+00
   1.20000000E-01  4.62103585E-01  7.10898395E-01
   1.30000000E-01  4.67446883E-01  3.62705978E-01
   1.40000000E-01  4.69452801E-01  4.30491410E-02
   1.50000000E-01  4.68395828E-01 -2.50213096E-01
   1.60000000E-01  4.64529979E-01 -5.19037651E-01
   1.70000000E-01  4.58090554E-01 -7.65213380E-01
   1.80000000E-01  4.49295739E-01 -9.90376190E-01
   1.90000000E-01  4.38348069E-01 -1.19602300E+00
   2.00000000E-01  4.25435750E-01 -1.38352463E+00
   2.10000000E-01  4.10733860E-01 -1.55413771E+00
   2.20000000E-01  3.94405437E-01 -1.70901538E+00
   2.30000000E-01  3.76602463E-01 -1.84921715E+00
   2.40000000E-01  3.57466755E-01 -1.97571790E+00
   2.50000000E-01  3.37130773E-01 -2.08941584E+00
   2.60000000E-01  3.15718345E-01 -2.19113986E+00
   2.70000000E-01  2.93345329E-01 -2.28165605E+00
   2.80000000E-01  2.70120213E-01 -2.36167366E+00
   2.90000000E-01  2.46144654E-01 -2.43185033E+00
   3.00000000E-01  2.21513969E-01 -2.49279694E+00
   3.10000000E-01  1.96317583E-01 -2.54508181E+00
   3.20000000E-01  1.70639436E-01 -2.58923458E+00
   3.30000000E-01  1.44558347E-01 -2.62574966E+00
   3.40000000E-01  1.18148358E-01 -2.65508924E+00
   3.50000000E-01  9.14790349E-02 -2.67768612E+00
   3.60000000E-01  6.46157551E-02 -2.69394619E+00
   3.70000000E-01  3.76199608E-02 -2.70425061E+00
   3.80000000E-01  1.05493980E-02 -2.70895782E+00
   3.90000000E-01 -1.65416656E-02 -2.70840537E+00
   4.00000000E-01 -4.36022400E-02 -2.70291150E+00
   4.10000000E-01 -7.05844273E-02 -2.69277658E+00
   4.20000000E-01 -9.74432494E-02 -2.67828447E+00
   4.30000000E-01 -1.24136489E-01 -2.65970365E+00
   4.40000000E-01 -1.50624542E-01 -2.63728831E+00
   4.50000000E-01 -1.76870278E-01 -2.61127935E+00
   4.60000000E-01 -2.02838913E-01 -2.58190519E+00
   4.70000000E-01 -2.28497889E-01 -2.54938264E+00
   4.80000000E-01 -2.53816759E-01 -2.51391758E+00
   4.90000000E-01 -2.78767085E-01 -2.47570563E+00
   5.00000000E-01 -3.03322336E-01 -2.43493279E+00
   5.10000000E-01 -3.27457795E-01 -2.39177596E+00
   5.20000000E-01 -3.51150471E-01 -2.34640347E+00
   5.30000000E-01 -3.74379014E-01 -2.29897555E+00
   5.40000000E-01 -3.97123640E-01 -2.24964478E+00
   5.50000000E-01 -4.19366052E-01 -2.19855645E+00
   5.60000000E-01 -4.41089372E-01 -2.14584898E+00
   5.70000000E-01 -4.62278075E-01 -2.09165427E+00
   5.80000000E-01 -4.82917920E-01 -2.03609798E+00
   5.90000000E-01 -5.02995895E-01 -1.97929988E+00
   6.00000000E-01 -5.22500159E-01 -1.92137410E+00
   6.10000000E-01 -5.41419982E-01 -1.86242943E+00
   6.20000000E-01 -5.59745697E-01 -1.80256953E+00
   6.30000000E-01 -5.77468652E-01 -1.74189323E+00
   6.40000000E-01 -5.94581155E-01 -1.68049469E+00
   6.50000000E-01 -6.11076437E-01 -1.61846363E+00
   6.60000000E-01 -6.26948605E-01 -1.55588554E+00
   6.70000000E-01 -6.42192597E-01 -1.49284188E+00
   6.80000000E-01 -6.56804149E-01 -1.42941022E+00
   6.90000000E-01 -6.70779755E-01 -1.36566446E+00
   7.00000000E-01 -6.84116626E-01 -1.30167495E+00
   7.10000000E-01 -6.96812665E-01 -1.23750868E+00
   7.20000000E-01 -7.08866424E-01 -1.17322941E+00
   7.30000000E-01 -7.20277079E-01 -1.10889781E+00
   7.40000000E-01 -7.31044398E-01 -1.04457158E+00
   7.50000000E-01 -7.41168712E-01 -9.80305625E-01
   7.60000000E-01 -7.50650886E-01 -9.16152140E-01
   7.70000000E-01 -7.59492295E-01 -8.52160750E-01
   7.80000000E-01 -7.67694798E-01 -7.88378608E-01
   7.90000000E-01 -7.75260714E-01 -7.24850487E-01
   8.00000000E-01 -7.82192797E-01 -6.61618930E-01
   8.10000000E-01 -7.88494216E-01 -5.98724321E-01
   8.20000000E-01 -7.94168535E-01 -5.36204972E-01
   8.30000000E-01 -7.99219688E-01 -4.74097228E-01
   8.40000000E-01 -8.03651966E-01 -4.12435556E-01
   8.50000000E-01 -8.07469995E-01 -3.51252629E-01
   8.60000000E-01 -8.10678718E-01 -2.90579383E-01
   8.70000000E-01 -8.13283379E-01 -2.30445120E-01
   8.80000000E-01 -8.15289510E-01 -1.70877592E-01
   8.90000000E-01 -8.16702908E-01 -1.11903036E-01
   9.00000000E-01 -8.17529630E-01 -5.35462572E-02
   9.10000000E-01 -8.17775971E-01  4.16929541E-03
   9.20000000E-01 -8.17448455E-01  6.12214826E-02
   9.30000000E-01 -8.16553822E-01  1.17589399E-01
   9.40000000E-01 -8.15099014E-01  1.73253330E-01
   9.50000000E-01 -8.13091164E-01  2.28194699E-01
   9.60000000E-01 -8.10537587E-01  2.82395990E-01
   9.70000000E-01 -8.07445766E-01  3.35840722E-01
   9.80000000E-01 -8.03823346E-01  3.88513414E-01
   9.90000000E-01 -7.99678120E-01  4.40399502E-01
   1.00000000E+00 -7.95018024E-01  4.91485312E-01
   1.01000000E+00 -7.89851124E-01  5.41758038E-01
   1.02000000E+00 -7.84185613E-01  5.91205669E-01
   1.03000000E+00 -7.78029799E-01  6.39816974E-01
   1.04000000E+00 -7.71392097E-01  6.87581469E-01
   1.05000000E+00 -7.64281025E-01  7.34489328E-01
   1.06000000E+00 -7.56705196E-01  7.80531440E-01
   1.07000000E+00 -7.48673310E-01  8.25699310E-01
   1.08000000E+00 -7.40194150E-01  8.69985057E-01
   1.09000000E+00 -7.31276574E-01  9.13381374E-01
   1.10000000E+00 -7.21929510E-01  9.55881506E-01
   1.11000000E+00 -7.12161952E-01  9.97479222E-01
   1.12000000E+00 -7.01982953E-01  1.03816880E+00
   1.13000000E+00 -6.91401621E-01  1.07794498E+00
   1.14000000E+00 -6.80427114E-01  1.11680297E+00
   1.15000000E+00 -6.69068637E-01  1.15473841E+00
   1.16000000E+00 -6.57335434E-01  1.19174736E+00
   1.17000000E+00 -6.45236790E-01  1.22782625E+00
   1.18000000E+00 -6.32782020E-01  1.26297193E+00
   1.19000000E+00 -6.19980471E-01  1.29718156E+00
   1.20000000E+00 -6.06841517E-01  1.33045270E+00
   1.21000000E+00 -5.93374553E-01  1.36278319E+00
   1.22000000E+00 -5.79588995E-01  1.39417121E+00
   1.23000000E+00 -5.65494275E-01  1.42461525E+00
   1.24000000E+00 -5.51099840E-01  1.45411408E+00
   1.25000000E+00 -5.36415148E-01  1.48266674E+00
   1.26000000E+00 -5.21449662E-01  1.51027255E+00
   1.27000000E+00 -5.06212854E-01  1.53693107E+00
   1.28000000E+00 -4.90714199E-01  1.56264213E+00
   1.29000000E+00 -4.74963170E-01  1.58740579E+00
   1.30000000E+00 -4.58969240E-01  1.61122232E+00
   1.31000000E+00 -4.42741879E-01  1.63409223E+00
   1.32000000E+00 -4.26290548E-01  1.65601625E+00
   1.33000000E+00 -4.09624704E-01  1.67699530E+00
   1.34000000E+00 -3.92753789E-01  1.69703052E+00
   1.35000000E+00 -3.75687235E-01  1.71612323E+00
   1.36000000E+00 -3.58434461E-01  1.73427494E+00
   1.37000000E+00 -3.41004867E-01  1.75148735E+00
   1.38000000E+00 -3.23407838E-01  1.76776235E+00
   1.39000000E+00 -3.05652738E-01  1.78310200E+00
   1.40000000E+00 -2.87748909E-01  1.79750853E+00
   1.41000000E+00 -2.69705670E-01  1.81098434E+00
   1.42000000E+00 -2.51532316E-01  1.82353200E+00
   1.43000000E+00 -2.33238115E-01  1.83515425E+00
   1.44000000E+00 -2.14832306E-01  1.84585398E+00
   1.45000000E+00 -1.96324100E-01  1.85563424E+00
   1.46000000E+00 -1.77722675E-01  1.86449827E+00
   1.47000000E+00 -1.59037177E-01  1.87244943E+00
   1.48000000E+00 -1.40276718E-01  1.87949125E+00
   1.49000000E+00 -1.21450371E-01  1.88562741E+00
