 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.91967190E-09  0.00000000E+00  0.42571940E-08  0.00000000E+00  0.11730180E-07  0.00000000E+00
 0.20000000E-01  0.14501760E-07  0.00000000E+00  0.67127090E-07  0.00000000E+00  0.18495220E-06  0.00000000E+00
 0.30000000E-01  0.72372540E-07  0.00000000E+00  0.33498760E-06  0.00000000E+00  0.92290560E-06  0.00000000E+00
 0.40000000E-01  0.22554630E-06  0.00000000E+00  0.10439010E-05  0.00000000E+00  0.28756860E-05  0.00000000E+00
 0.50000000E-01  0.54312450E-06  0.00000000E+00  0.25135210E-05  0.00000000E+00  0.69231680E-05  0.00000000E+00
 0.60000000E-01  0.11111220E-05  0.00000000E+00  0.51415640E-05  0.00000000E+00  0.14159380E-04  0.00000000E+00
 0.70000000E-01  0.20314050E-05  0.00000000E+00  0.93987790E-05  0.00000000E+00  0.25878180E-04  0.00000000E+00
 0.80000000E-01  0.34207310E-05  0.00000000E+00  0.15824360E-04  0.00000000E+00  0.43560000E-04  0.00000000E+00
 0.90000000E-01  0.54098730E-05  0.00000000E+00  0.25021720E-04  0.00000000E+00  0.68859650E-04  0.00000000E+00
 0.10000000E+00  0.81428170E-05  0.00000000E+00  0.37654630E-04  0.00000000E+00  0.10359490E-03  0.00000000E+00
 0.11000000E+00  0.11776020E-04  0.00000000E+00  0.54443600E-04  0.00000000E+00  0.14973560E-03  0.00000000E+00
 0.12000000E+00  0.16477760E-04  0.00000000E+00  0.76162510E-04  0.00000000E+00  0.20939390E-03  0.00000000E+00
 0.13000000E+00  0.22427440E-04  0.00000000E+00  0.10363550E-03  0.00000000E+00  0.28481450E-03  0.00000000E+00
 0.14000000E+00  0.29815080E-04  0.00000000E+00  0.13773400E-03  0.00000000E+00  0.37836530E-03  0.00000000E+00
 0.15000000E+00  0.38840700E-04  0.00000000E+00  0.17937380E-03  0.00000000E+00  0.49252910E-03  0.00000000E+00
 0.16000000E+00  0.49713820E-04  0.00000000E+00  0.22951260E-03  0.00000000E+00  0.62989490E-03  0.00000000E+00
 0.17000000E+00  0.62652980E-04  0.00000000E+00  0.28914720E-03  0.00000000E+00  0.79314960E-03  0.00000000E+00
 0.18000000E+00  0.77885230E-04  0.00000000E+00  0.35931120E-03  0.00000000E+00  0.98507050E-03  0.00000000E+00
 0.19000000E+00  0.95645750E-04  0.00000000E+00  0.44107260E-03  0.00000000E+00  0.12085170E-02  0.00000000E+00
 0.20000000E+00  0.11617740E-03  0.00000000E+00  0.53553160E-03  0.00000000E+00  0.14664250E-02  0.00000000E+00
