 0.1316473086319815718512964663D-05 -0.5039238664023539081006060683D-06
 0.3109812926426158653445130930D-04  0.1667734200604026168998118840D-04
-0.1499548123469813402702712629D-04  0.2266707412354729132180145013D-04
 0.4000263848308004675270732609D-05 -0.1427215120441042297232256061D-05
-0.8659609618940400556233796814D-05  0.1393811576465642895381828043D-04
 0.1136735326639598905222941494D-04 -0.2661292800841134602459446545D-04
 0.8770490740549653237547247930D-05 -0.1065765119172168727329150228D-03
 0.2132668148193382368776882529D-03 -0.1117777517044024295682705383D-03
-0.3351639415593730877279687874D-06 -0.4107018098693228732752255605D-06
 0.6818245609289991852029495095D-06  0.3365243217438902774050167588D-06
-0.1528342003559518373634329436D-02  0.2407573574945176845749084116D-03
 0.5648186261892435194376712454D-05 -0.1786400474299943029661032201D-04
-0.3799643874212574485031614774D-05  0.2623883007219970078864558147D-05
 0.4527358029785302876183902820D-04 -0.7016704365388848156897400044D-04
 0.5066553480983031730600085751D-03 -0.7623928896383767210911952539D-03
 0.4075918293483777633812170649D-02  0.2376988549605977499995512758D-02
 0.5323822167440959290951596472D-02 -0.8656460526799979876555468650D-02
 0.2418711194871169672948596485D-01  0.1315210888156617859146013672D-01
 0.5755591389281810021927299204D+00 -0.2230502195107986196376259613D+00
-0.3258745875160437233120092060D+01  0.1473255966636989988671757601D+01
 0.1251225733374309889711639698D+02 -0.5668808212496664111768041039D+01
-0.4044998654189242870415910147D+02  0.1856947001578905798169216723D+02
 0.1217711431536000219466586714D+03 -0.5674707947518114536933353520D+02
-0.3581371486079759165477298666D+03  0.1666641389978380516367906239D+03
 0.1034256725385676418227376416D+04 -0.4820869090938714975891343784D+03
-0.2933096265123220746318111196D+04  0.1369054908342499402351677418D+04
 0.8069912781460935548238921911D+04 -0.3767607002565664515714161098D+04
-0.2076236525962256928323768079D+05  0.9692784522141715569887310266D+04
 0.4533311155330672772834077477D+05 -0.2116392436251470280694775283D+05
-0.6305555835476906941039487720D+05  0.2944101136187308657099492848D+05
-0.3103277640714553388824169938D-05 -0.2597887333120928608824968045D-05
-0.6770797651972828700307066585D-04 -0.7318588382603987286655761180D-04
-0.5689253938141404151867391858D-04  0.1130311464753896337834260244D-03
 0.2440683240130894928300933633D-05 -0.2301041072806036963675942186D-06
