 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1T2x.dat  
 #      Free state: E= 4.409917E-01, L=   3  (EPS= 1.0E-15)
 #        Inner phase shift= 1.148176396187415E-01
 #      Coulomb phase shift=-1.353251002672382E+00  (ETA=-1.064833E+00)
 #      Matching radius: RAD(  850)= 8.490000000000000E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  9.19671854E-10  3.66514960E-07
   2.00000000E-02  1.45017552E-08  2.87940842E-06
   3.00000000E-02  7.23725391E-08  9.54715187E-06
   4.00000000E-02  2.25546345E-07  2.22412507E-05
   5.00000000E-02  5.43124497E-07  4.27097219E-05
   6.00000000E-02  1.11112163E-06  7.25890888E-05
   7.00000000E-02  2.03140476E-06  1.13414950E-04
   8.00000000E-02  3.42073129E-06  1.66631221E-04
   9.00000000E-02  5.40987327E-06  2.33598165E-04
   1.00000000E-01  8.14281657E-06  3.15599351E-04
   1.10000000E-01  1.17760247E-05  4.13847670E-04
   1.20000000E-01  1.64777585E-05  5.29490520E-04
   1.30000000E-01  2.24274445E-05  6.63614310E-04
   1.40000000E-01  2.98150848E-05  8.17248346E-04
   1.50000000E-01  3.88407033E-05  9.91368238E-04
   1.60000000E-01  4.97138241E-05  1.18689889E-03
   1.70000000E-01  6.26529780E-05  1.40471710E-03
   1.80000000E-01  7.78852333E-05  1.64565400E-03
   1.90000000E-01  9.56457498E-05  1.91049708E-03
   2.00000000E-01  1.16177353E-04  2.19999221E-03
   2.10000000E-01  1.39730125E-04  2.51484541E-03
   2.20000000E-01  1.66561018E-04  2.85572451E-03
   2.30000000E-01  1.96933476E-04  3.22326075E-03
   2.40000000E-01  2.31117081E-04  3.61805026E-03
   2.50000000E-01  2.69387204E-04  4.04065551E-03
   2.60000000E-01  3.12024681E-04  4.49160671E-03
   2.70000000E-01  3.59315492E-04  4.97140312E-03
   2.80000000E-01  4.11550463E-04  5.48051438E-03
   2.90000000E-01  4.69024970E-04  6.01938178E-03
   3.00000000E-01  5.32038669E-04  6.58841951E-03
   3.10000000E-01  6.00895225E-04  7.18801586E-03
   3.20000000E-01  6.75902063E-04  7.81853444E-03
   3.30000000E-01  7.57370124E-04  8.48031528E-03
   3.40000000E-01  8.45613637E-04  9.17367604E-03
   3.50000000E-01  9.40949901E-04  9.89891301E-03
   3.60000000E-01  1.04369907E-03  1.06563023E-02
   3.70000000E-01  1.15418398E-03  1.14461006E-02
   3.80000000E-01  1.27272991E-03  1.22685468E-02
   3.90000000E-01  1.39966448E-03  1.31238622E-02
   4.00000000E-01  1.53531741E-03  1.40122518E-02
   4.10000000E-01  1.68002040E-03  1.49339054E-02
   4.20000000E-01  1.83410698E-03  1.58889980E-02
   4.30000000E-01  1.99791236E-03  1.68776909E-02
   4.40000000E-01  2.17177330E-03  1.79001326E-02
   4.50000000E-01  2.35602796E-03  1.89564591E-02
   4.60000000E-01  2.55101584E-03  2.00467950E-02
   4.70000000E-01  2.75707761E-03  2.11712539E-02
   4.80000000E-01  2.97455501E-03  2.23299394E-02
   4.90000000E-01  3.20379080E-03  2.35229453E-02
   5.00000000E-01  3.44512860E-03  2.47503560E-02
   5.10000000E-01  3.69891286E-03  2.60122475E-02
   5.20000000E-01  3.96548872E-03  2.73086877E-02
   5.30000000E-01  4.24520197E-03  2.86397364E-02
   5.40000000E-01  4.53839898E-03  3.00054464E-02
   5.50000000E-01  4.84542659E-03  3.14058633E-02
   5.60000000E-01  5.16663207E-03  3.28410260E-02
   5.70000000E-01  5.50236304E-03  3.43109671E-02
   5.80000000E-01  5.85296743E-03  3.58157129E-02
   5.90000000E-01  6.21879338E-03  3.73552841E-02
   6.00000000E-01  6.60018924E-03  3.89296953E-02
   6.10000000E-01  6.99750346E-03  4.05389558E-02
   6.20000000E-01  7.41108454E-03  4.21830694E-02
   6.30000000E-01  7.84128102E-03  4.38620346E-02
   6.40000000E-01  8.28844138E-03  4.55758447E-02
   6.50000000E-01  8.75291402E-03  4.73244880E-02
   6.60000000E-01  9.23504719E-03  4.91079474E-02
   6.70000000E-01  9.73518895E-03  5.09262007E-02
   6.80000000E-01  1.02536871E-02  5.27792212E-02
   6.90000000E-01  1.07908892E-02  5.46669764E-02
   7.00000000E-01  1.13471423E-02  5.65894290E-02
   7.10000000E-01  1.19227933E-02  5.85465365E-02
   7.20000000E-01  1.25181884E-02  6.05382509E-02
   7.30000000E-01  1.31336735E-02  6.25645191E-02
   7.40000000E-01  1.37695937E-02  6.46252824E-02
   7.50000000E-01  1.44262939E-02  6.67204764E-02
   7.60000000E-01  1.51041178E-02  6.88500311E-02
   7.70000000E-01  1.58034088E-02  7.10138705E-02
   7.80000000E-01  1.65245092E-02  7.32119128E-02
   7.90000000E-01  1.72677607E-02  7.54440699E-02
   8.00000000E-01  1.80335040E-02  7.77102472E-02
   8.10000000E-01  1.88220788E-02  8.00103434E-02
   8.20000000E-01  1.96338236E-02  8.23442508E-02
   8.30000000E-01  2.04690761E-02  8.47118546E-02
   8.40000000E-01  2.13281726E-02  8.71130327E-02
   8.50000000E-01  2.22114482E-02  8.95476555E-02
   8.60000000E-01  2.31192367E-02  9.20155861E-02
   8.70000000E-01  2.40518705E-02  9.45166795E-02
   8.80000000E-01  2.50096804E-02  9.70507825E-02
   8.90000000E-01  2.59929956E-02  9.96177340E-02
   9.00000000E-01  2.70021440E-02  1.02217364E-01
   9.10000000E-01  2.80374513E-02  1.04849493E-01
   9.20000000E-01  2.90992415E-02  1.07513934E-01
   9.30000000E-01  3.01878370E-02  1.10210489E-01
   9.40000000E-01  3.13035577E-02  1.12938952E-01
   9.50000000E-01  3.24467217E-02  1.15699106E-01
   9.60000000E-01  3.36176447E-02  1.18490723E-01
   9.70000000E-01  3.48166402E-02  1.21313566E-01
   9.80000000E-01  3.60440193E-02  1.24167389E-01
   9.90000000E-01  3.73000904E-02  1.27051931E-01
   1.00000000E+00  3.85851594E-02  1.29966922E-01
   1.01000000E+00  3.98995294E-02  1.32912081E-01
   1.02000000E+00  4.12435006E-02  1.35887115E-01
   1.03000000E+00  4.26173702E-02  1.38891718E-01
   1.04000000E+00  4.40214325E-02  1.41925573E-01
   1.05000000E+00  4.54559781E-02  1.44988350E-01
   1.06000000E+00  4.69212947E-02  1.48079706E-01
   1.07000000E+00  4.84176663E-02  1.51199285E-01
   1.08000000E+00  4.99453733E-02  1.54346719E-01
   1.09000000E+00  5.15046923E-02  1.57521624E-01
   1.10000000E+00  5.30958960E-02  1.60723605E-01
   1.11000000E+00  5.47192532E-02  1.63952250E-01
   1.12000000E+00  5.63750285E-02  1.67207136E-01
   1.13000000E+00  5.80634820E-02  1.70487822E-01
   1.14000000E+00  5.97848694E-02  1.73793856E-01
   1.15000000E+00  6.15394420E-02  1.77124768E-01
   1.16000000E+00  6.33274461E-02  1.80480074E-01
   1.17000000E+00  6.51491231E-02  1.83859274E-01
   1.18000000E+00  6.70047095E-02  1.87261854E-01
   1.19000000E+00  6.88944364E-02  1.90687283E-01
   1.20000000E+00  7.08185295E-02  1.94135013E-01
   1.21000000E+00  7.27772091E-02  1.97604481E-01
   1.22000000E+00  7.47706897E-02  2.01095108E-01
   1.23000000E+00  7.67991798E-02  2.04606297E-01
   1.24000000E+00  7.88628821E-02  2.08137436E-01
   1.25000000E+00  8.09619929E-02  2.11687894E-01
   1.26000000E+00  8.30967022E-02  2.15257025E-01
   1.27000000E+00  8.52671934E-02  2.18844163E-01
   1.28000000E+00  8.74736432E-02  2.22448627E-01
   1.29000000E+00  8.97162214E-02  2.26069718E-01
   1.30000000E+00  9.19950906E-02  2.29706717E-01
   1.31000000E+00  9.43104063E-02  2.33358892E-01
   1.32000000E+00  9.66623165E-02  2.37025487E-01
   1.33000000E+00  9.90509616E-02  2.40705733E-01
   1.34000000E+00  1.01476474E-01  2.44398841E-01
   1.35000000E+00  1.03938979E-01  2.48104001E-01
   1.36000000E+00  1.06438592E-01  2.51820390E-01
   1.37000000E+00  1.08975421E-01  2.55547162E-01
   1.38000000E+00  1.11549567E-01  2.59283455E-01
   1.39000000E+00  1.14161119E-01  2.63028388E-01
   1.40000000E+00  1.16810160E-01  2.66781061E-01
   1.41000000E+00  1.19496763E-01  2.70540555E-01
   1.42000000E+00  1.22220991E-01  2.74305933E-01
   1.43000000E+00  1.24982898E-01  2.78076240E-01
   1.44000000E+00  1.27782529E-01  2.81850501E-01
   1.45000000E+00  1.30619918E-01  2.85627723E-01
   1.46000000E+00  1.33495090E-01  2.89406894E-01
   1.47000000E+00  1.36408059E-01  2.93186984E-01
   1.48000000E+00  1.39358829E-01  2.96966944E-01
   1.49000000E+00  1.42347394E-01  3.00745706E-01
   1.50000000E+00  1.45373735E-01  3.04522186E-01
   1.51000000E+00  1.48437826E-01  3.08295278E-01
   1.52000000E+00  1.51539626E-01  3.12063859E-01
   1.53000000E+00  1.54679084E-01  3.15826790E-01
   1.54000000E+00  1.57856139E-01  3.19582911E-01
   1.55000000E+00  1.61070716E-01  3.23331046E-01
   1.56000000E+00  1.64322729E-01  3.27069999E-01
   1.57000000E+00  1.67612081E-01  3.30798559E-01
   1.58000000E+00  1.70938662E-01  3.34515497E-01
   1.59000000E+00  1.74302348E-01  3.38219564E-01
   1.60000000E+00  1.77703006E-01  3.41909496E-01
   1.61000000E+00  1.81140487E-01  3.45584013E-01
   1.62000000E+00  1.84614631E-01  3.49241815E-01
   1.63000000E+00  1.88125263E-01  3.52881589E-01
   1.64000000E+00  1.91672198E-01  3.56502003E-01
   1.65000000E+00  1.95255234E-01  3.60101711E-01
   1.66000000E+00  1.98874158E-01  3.63679349E-01
   1.67000000E+00  2.02528743E-01  3.67233540E-01
   1.68000000E+00  2.06218746E-01  3.70762890E-01
   1.69000000E+00  2.09943913E-01  3.74265989E-01
   1.70000000E+00  2.13703974E-01  3.77741417E-01
   1.71000000E+00  2.17498645E-01  3.81187734E-01
   1.72000000E+00  2.21327627E-01  3.84603490E-01
   1.73000000E+00  2.25190608E-01  3.87987220E-01
   1.74000000E+00  2.29087260E-01  3.91337446E-01
   1.75000000E+00  2.33017240E-01  3.94652677E-01
   1.76000000E+00  2.36980191E-01  3.97931408E-01
   1.77000000E+00  2.40975741E-01  4.01172126E-01
   1.78000000E+00  2.45003502E-01  4.04373302E-01
   1.79000000E+00  2.49063071E-01  4.07533399E-01
   1.80000000E+00  2.53154028E-01  4.10650865E-01
   1.81000000E+00  2.57275941E-01  4.13724143E-01
   1.82000000E+00  2.61428358E-01  4.16751665E-01
   1.83000000E+00  2.65610816E-01  4.19731850E-01
   1.84000000E+00  2.69822832E-01  4.22663110E-01
   1.85000000E+00  2.74063910E-01  4.25543851E-01
   1.86000000E+00  2.78333536E-01  4.28372469E-01
   1.87000000E+00  2.82631180E-01  4.31147353E-01
   1.88000000E+00  2.86956298E-01  4.33866885E-01
   1.89000000E+00  2.91308328E-01  4.36529440E-01
   1.90000000E+00  2.95686692E-01  4.39133390E-01
   1.91000000E+00  3.00090795E-01  4.41677100E-01
   1.92000000E+00  3.04520027E-01  4.44158930E-01
   1.93000000E+00  3.08973762E-01  4.46577238E-01
