 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01 -0.12695339E-04 -0.19141720E-04  0.49875465E-04  0.70528407E-05  0.56283318E-02  0.24770375E-03
 0.20000000E-01 -0.76802241E-04 -0.11646721E-03  0.30481247E-03  0.42915219E-04  0.34248458E-01  0.15071187E-02
 0.30000000E-01 -0.15510471E-03 -0.23892176E-03  0.63275085E-03  0.88047418E-04  0.70274297E-01  0.30916545E-02
 0.40000000E-01 -0.15012006E-03 -0.24422473E-03  0.67246473E-03  0.90028165E-04  0.71891318E-01  0.31603170E-02
 0.50000000E-01 -0.18202295E-04 -0.69827974E-04  0.26757454E-03  0.25791128E-04  0.20722212E-01  0.90405402E-03
 0.60000000E-01  0.16709871E-03  0.17332582E-03 -0.29274091E-03 -0.63820572E-04 -0.50612258E-01 -0.22415387E-02
 0.70000000E-01  0.27598146E-03  0.29112996E-03 -0.50596300E-03 -0.10729726E-03 -0.85044787E-01 -0.37652956E-02
 0.80000000E-01  0.24094605E-03  0.18187350E-03 -0.10724887E-03 -0.67119734E-04 -0.52668172E-01 -0.23515963E-02
 0.90000000E-01  0.11481662E-03 -0.77941248E-04  0.71033881E-03  0.28598759E-04  0.24037956E-01  0.10097865E-02
 0.10000000E+00  0.24247446E-04 -0.30258433E-03  0.14733755E-02  0.11146650E-03  0.90485870E-01  0.39159315E-02
 0.11000000E+00  0.73278504E-04 -0.33997478E-03  0.17952688E-02  0.12540727E-03  0.10197933E+00  0.43986307E-02
 0.12000000E+00  0.27845482E-03 -0.16769058E-03  0.16227394E-02  0.62049272E-04  0.51935917E-01  0.21667581E-02
 0.13000000E+00  0.57218200E-03  0.11215007E-03  0.12222884E-02 -0.41089974E-04 -0.29618551E-01 -0.14586526E-02
 0.14000000E+00  0.85444027E-03  0.34960913E-03  0.98275018E-03 -0.12879595E-03 -0.98603089E-01 -0.45358837E-02
 0.15000000E+00  0.10498169E-02  0.43144003E-03  0.11980673E-02 -0.15926744E-03 -0.12172362E+00 -0.55963594E-02
 0.16000000E+00  0.11386157E-02  0.32710524E-03  0.19492396E-02 -0.12110546E-03 -0.89998588E-01 -0.42419702E-02
 0.17000000E+00  0.11552443E-02  0.86261767E-04  0.31111310E-02 -0.32457348E-04 -0.18018242E-01 -0.11146704E-02
 0.18000000E+00  0.11648875E-02 -0.19592486E-03  0.44419295E-02  0.71695957E-04  0.66252032E-01  0.25514300E-02
 0.19000000E+00  0.12346711E-02 -0.42158537E-03  0.56933285E-02  0.15527694E-03  0.13405364E+00  0.54847931E-02
 0.20000000E+00  0.14116127E-02 -0.52282943E-03  0.66945060E-02  0.19316034E-03  0.16544038E+00  0.68014127E-02
 0.21000000E+00  0.17126078E-02 -0.47653082E-03  0.73899482E-02  0.17665899E-03  0.15362300E+00  0.61983126E-02
 0.22000000E+00  0.21257539E-02 -0.30226914E-03  0.78339010E-02  0.11281669E-03  0.10436310E+00  0.39282883E-02
 0.23000000E+00  0.26191002E-02 -0.49257600E-04  0.81565120E-02  0.19638366E-04  0.32130459E-01  0.63093093E-03
 0.24000000E+00  0.31522235E-02  0.22090286E-03  0.85193096E-02 -0.80233676E-04 -0.44965805E-01 -0.28914092E-02
 0.25000000E+00  0.36869373E-02  0.45014597E-03  0.90741841E-02 -0.16537628E-03 -0.10985656E+00 -0.58811250E-02
 0.26000000E+00  0.41949463E-02  0.59529341E-03  0.99342188E-02 -0.21977726E-03 -0.14984883E+00 -0.77737975E-02
