 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1A1.dat   
 #      Free state: E= 1.359724E+00, L=   2  (EPS= 1.0E-15)
 #        Inner phase shift=-7.869260798543110E-13
 #      Coulomb phase shift=-5.652136601100474E-01  (ETA=-6.064006E-01)
 #      Matching radius: RAD(    6)= 5.000000000000000E-02
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  7.18842333E-07  2.15432272E-04
   2.00000000E-02  5.73072650E-06  8.57585216E-04
   3.00000000E-02  1.92748640E-05  1.92089442E-03
   4.00000000E-02  4.55307917E-05  3.39892201E-03
   5.00000000E-02  8.86155073E-05  5.28560724E-03
   6.00000000E-02  1.52584072E-04  7.57462959E-03
   7.00000000E-02  2.41427805E-04  1.02595600E-02
   8.00000000E-02  3.59073183E-04  1.33338599E-02
   9.00000000E-02  5.09380758E-04  1.67908829E-02
   1.00000000E-01  6.96144090E-04  2.06238776E-02
   1.10000000E-01  9.23088714E-04  2.48259904E-02
   1.20000000E-01  1.19387112E-03  2.93902679E-02
   1.30000000E-01  1.51207780E-03  3.43096602E-02
   1.40000000E-01  1.88122424E-03  3.95770233E-02
   1.50000000E-01  2.30475406E-03  4.51851227E-02
   1.60000000E-01  2.78603808E-03  5.11266354E-02
   1.70000000E-01  3.32837346E-03  5.73941538E-02
   1.80000000E-01  3.93498288E-03  6.39801878E-02
   1.90000000E-01  4.60901372E-03  7.08771683E-02
   2.00000000E-01  5.35353726E-03  7.80774500E-02
   2.10000000E-01  6.17154800E-03  8.55733146E-02
   2.20000000E-01  7.06596288E-03  9.33569733E-02
   2.30000000E-01  8.03962060E-03  1.01420570E-01
   2.40000000E-01  9.09528102E-03  1.09756186E-01
   2.50000000E-01  1.02356245E-02  1.18355839E-01
   2.60000000E-01  1.14632511E-02  1.27211491E-01
   2.70000000E-01  1.27806806E-02  1.36315048E-01
   2.80000000E-01  1.41903513E-02  1.45658363E-01
   2.90000000E-01  1.56946198E-02  1.55233242E-01
   3.00000000E-01  1.72957606E-02  1.65031445E-01
   3.10000000E-01  1.89959655E-02  1.75044689E-01
   3.20000000E-01  2.07973434E-02  1.85264650E-01
   3.30000000E-01  2.27019197E-02  1.95682969E-01
   3.40000000E-01  2.47116360E-02  2.06291255E-01
   3.50000000E-01  2.68283499E-02  2.17081083E-01
   3.60000000E-01  2.90538346E-02  2.28044003E-01
   3.70000000E-01  3.13897787E-02  2.39171541E-01
   3.80000000E-01  3.38377859E-02  2.50455201E-01
   3.90000000E-01  3.63993748E-02  2.61886470E-01
   4.00000000E-01  3.90759789E-02  2.73456818E-01
   4.10000000E-01  4.18689463E-02  2.85157706E-01
   4.20000000E-01  4.47795396E-02  2.96980583E-01
   4.30000000E-01  4.78089360E-02  3.08916895E-01
   4.40000000E-01  5.09582271E-02  3.20958083E-01
   4.50000000E-01  5.42284187E-02  3.33095589E-01
   4.60000000E-01  5.76204314E-02  3.45320860E-01
   4.70000000E-01  6.11351000E-02  3.57625347E-01
   4.80000000E-01  6.47731739E-02  3.70000511E-01
   4.90000000E-01  6.85353174E-02  3.82437825E-01
   5.00000000E-01  7.24221092E-02  3.94928778E-01
   5.10000000E-01  7.64340434E-02  4.07464878E-01
   5.20000000E-01  8.05715290E-02  4.20037651E-01
   5.30000000E-01  8.48348905E-02  4.32638650E-01
   5.40000000E-01  8.92243681E-02  4.45259454E-01
   5.50000000E-01  9.37401177E-02  4.57891672E-01
   5.60000000E-01  9.83822117E-02  4.70526946E-01
   5.70000000E-01  1.03150639E-01  4.83156952E-01
   5.80000000E-01  1.08045306E-01  4.95773406E-01
   5.90000000E-01  1.13066034E-01  5.08368065E-01
   6.00000000E-01  1.18212567E-01  5.20932730E-01
   6.10000000E-01  1.23484562E-01  5.33459248E-01
   6.20000000E-01  1.28881598E-01  5.45939517E-01
   6.30000000E-01  1.34403171E-01  5.58365485E-01
   6.40000000E-01  1.40048700E-01  5.70729157E-01
   6.50000000E-01  1.45817520E-01  5.83022594E-01
   6.60000000E-01  1.51708891E-01  5.95237919E-01
   6.70000000E-01  1.57721992E-01  6.07367316E-01
   6.80000000E-01  1.63855925E-01  6.19403035E-01
   6.90000000E-01  1.70109715E-01  6.31337394E-01
   7.00000000E-01  1.76482310E-01  6.43162781E-01
   7.10000000E-01  1.82972582E-01  6.54871658E-01
   7.20000000E-01  1.89579330E-01  6.66456561E-01
   7.30000000E-01  1.96301276E-01  6.77910106E-01
   7.40000000E-01  2.03137070E-01  6.89224986E-01
   7.50000000E-01  2.10085289E-01  7.00393979E-01
   7.60000000E-01  2.17144439E-01  7.11409947E-01
   7.70000000E-01  2.24312954E-01  7.22265839E-01
   7.80000000E-01  2.31589199E-01  7.32954694E-01
   7.90000000E-01  2.38971469E-01  7.43469643E-01
   8.00000000E-01  2.46457990E-01  7.53803909E-01
   8.10000000E-01  2.54046922E-01  7.63950812E-01
   8.20000000E-01  2.61736359E-01  7.73903771E-01
   8.30000000E-01  2.69524330E-01  7.83656305E-01
   8.40000000E-01  2.77408796E-01  7.93202032E-01
   8.50000000E-01  2.85387660E-01  8.02534678E-01
   8.60000000E-01  2.93458759E-01  8.11648074E-01
   8.70000000E-01  3.01619870E-01  8.20536159E-01
   8.80000000E-01  3.09868711E-01  8.29192980E-01
   8.90000000E-01  3.18202940E-01  8.37612698E-01
   9.00000000E-01  3.26620156E-01  8.45789588E-01
   9.10000000E-01  3.35117903E-01  8.53718037E-01
   9.20000000E-01  3.43693670E-01  8.61392551E-01
   9.30000000E-01  3.52344890E-01  8.68807756E-01
   9.40000000E-01  3.61068943E-01  8.75958396E-01
   9.50000000E-01  3.69863159E-01  8.82839337E-01
   9.60000000E-01  3.78724814E-01  8.89445570E-01
   9.70000000E-01  3.87651138E-01  8.95772207E-01
   9.80000000E-01  3.96639311E-01  9.01814491E-01
   9.90000000E-01  4.05686465E-01  9.07567790E-01
   1.00000000E+00  4.14789688E-01  9.13027600E-01
   1.01000000E+00  4.23946024E-01  9.18189549E-01
   1.02000000E+00  4.33152472E-01  9.23049397E-01
   1.03000000E+00  4.42405991E-01  9.27603034E-01
   1.04000000E+00  4.51703499E-01  9.31846487E-01
   1.05000000E+00  4.61041874E-01  9.35775915E-01
   1.06000000E+00  4.70417958E-01  9.39387616E-01
   1.07000000E+00  4.79828555E-01  9.42678022E-01
   1.08000000E+00  4.89270436E-01  9.45643705E-01
   1.09000000E+00  4.98740336E-01  9.48281376E-01
   1.10000000E+00  5.08234960E-01  9.50587884E-01
   1.11000000E+00  5.17750980E-01  9.52560221E-01
   1.12000000E+00  5.27285040E-01  9.54195519E-01
   1.13000000E+00  5.36833758E-01  9.55491051E-01
   1.14000000E+00  5.46393720E-01  9.56444236E-01
   1.15000000E+00  5.55961493E-01  9.57052633E-01
   1.16000000E+00  5.65533616E-01  9.57313948E-01
   1.17000000E+00  5.75106608E-01  9.57226029E-01
   1.18000000E+00  5.84676966E-01  9.56786869E-01
   1.19000000E+00  5.94241168E-01  9.55994610E-01
   1.20000000E+00  6.03795675E-01  9.54847535E-01
   1.21000000E+00  6.13336931E-01  9.53344076E-01
   1.22000000E+00  6.22861364E-01  9.51482811E-01
   1.23000000E+00  6.32365390E-01  9.49262465E-01
   1.24000000E+00  6.41845413E-01  9.46681909E-01
   1.25000000E+00  6.51297824E-01  9.43740161E-01
   1.26000000E+00  6.60719009E-01  9.40436387E-01
   1.27000000E+00  6.70105343E-01  9.36769898E-01
   1.28000000E+00  6.79453196E-01  9.32740155E-01
   1.29000000E+00  6.88758934E-01  9.28346765E-01
   1.30000000E+00  6.98018919E-01  9.23589480E-01
   1.31000000E+00  7.07229510E-01  9.18468201E-01
   1.32000000E+00  7.16387069E-01  9.12982976E-01
   1.33000000E+00  7.25487957E-01  9.07133996E-01
   1.34000000E+00  7.34528538E-01  9.00921601E-01
   1.35000000E+00  7.43505179E-01  8.94346277E-01
   1.36000000E+00  7.52414256E-01  8.87408653E-01
   1.37000000E+00  7.61252147E-01  8.80109503E-01
   1.38000000E+00  7.70015244E-01  8.72449748E-01
   1.39000000E+00  7.78699944E-01  8.64430450E-01
