+0.000000e+00 +5.317354e-01 +9.142929e-18 +5.312528e-01 -1.026245e-17 +9.075246e-02 +2.122447e+02
+2.243995e-01 +1.102905e+00 -5.799533e-20 +1.102012e+00 +6.959439e-19 +8.094392e-02 +1.300000e+03
+4.487990e-01 +2.092592e+00 +1.855850e-18 +2.090476e+00 +9.627224e-18 +1.011246e-01 +4.187500e+02
+6.731984e-01 +3.201300e+00 -2.435804e-18 +3.197458e+00 -6.727458e-18 +1.199992e-01 +1.761905e+02
+8.975979e-01 +3.900899e+00 +2.319813e-18 +3.895645e+00 +7.771374e-18 +1.346880e-01 +2.350000e+02
+1.121997e+00 +4.056335e+00 +2.482200e-17 +4.050421e+00 +7.423402e-18 +1.458037e-01 +7.009346e+01
+1.346397e+00 +4.050416e+00 -1.148307e-17 +4.044408e+00 -1.890648e-17 +1.483528e-01 +6.464646e+01
+1.570796e+00 +4.019241e+00 -3.595710e-17 +4.013606e+00 +7.655383e-18 +1.401971e-01 +1.212903e+02
+1.795196e+00 +3.583616e+00 -1.670265e-17 +3.579070e+00 +4.175663e-18 +1.268449e-01 +1.250000e+02
+2.019595e+00 +2.597894e+00 +4.639626e-19 +2.595034e+00 +5.567551e-18 +1.100662e-01 +1.100000e+03
+2.243995e+00 +1.494715e+00 -2.899766e-19 +1.493385e+00 -5.219579e-19 +8.900645e-02 +8.000000e+01
+2.468394e+00 +7.294817e-01 -3.189743e-18 +7.289057e-01 -3.189743e-18 +7.896425e-02 +3.622731e-14
+2.692794e+00 +3.825468e-01 -1.739860e-19 +3.820626e-01 -2.522797e-18 +1.265935e-01 +1.350000e+03
+2.917193e+00 +3.122243e-01 -2.725780e-18 +3.116807e-01 -1.101911e-18 +1.740865e-01 +5.957447e+01
+3.141593e+00 +3.692600e-01 +1.159907e-18 +3.688795e-01 -7.945360e-18 +1.030519e-01 +7.850000e+02
+3.365992e+00 +4.546228e-01 +8.119346e-19 +4.547112e-01 -6.379486e-19 +1.943562e-02 +1.785714e+02
+3.590392e+00 +5.175908e-01 +6.379486e-19 +5.183160e-01 -2.899766e-19 +1.401084e-01 +1.454545e+02
+3.814791e+00 +5.490836e-01 -3.189743e-19 +5.503900e-01 +3.769696e-19 +2.379218e-01 +2.181818e+02
+4.039191e+00 +5.629263e-01 -1.594871e-19 +5.646224e-01 -2.029836e-19 +3.012905e-01 +2.727273e+01
+4.263590e+00 +5.700189e-01 -9.750464e-19 +5.719095e-01 +1.210652e-18 +3.316739e-01 +2.241636e+02
+4.487990e+00 +5.714136e-01 -4.367773e-19 +5.733375e-01 +8.699299e-19 +3.366928e-01 +2.991701e+02
+4.712389e+00 +5.666726e-01 -4.132167e-19 +5.684760e-01 +1.377389e-18 +3.182474e-01 +4.333333e+02
+4.936788e+00 +5.564304e-01 +1.159907e-19 +5.579344e-01 +5.799533e-20 +2.702842e-01 +5.000000e+01
+5.161188e+00 +5.347182e-01 +1.159907e-19 +5.357176e-01 -3.479720e-19 +1.869111e-01 +4.000000e+02
+5.385587e+00 +4.864744e-01 +1.275897e-18 +4.868357e-01 +9.279252e-19 +7.427037e-02 +2.727273e+01
+5.609987e+00 +4.074024e-01 +1.333892e-18 +4.071948e-01 +1.159907e-18 +5.096658e-02 +1.304348e+01
+5.834386e+00 +3.286775e-01 -1.159907e-19 +3.281671e-01 -2.841771e-18 +1.552760e-01 +2.350000e+03
+6.058786e+00 +3.273945e-01 -2.551794e-18 +3.268738e-01 -3.305734e-18 +1.590221e-01 +2.954545e+01
