 0.8369713500877646521029784576D-04  0.1484472861749854119203795300D-02
 0.1923310727040036804957878758D+00  0.2900275999205617072362883846D+00
 0.8969231210235957263421369134D+00  0.4646440674024257866392417782D+01
 0.3916546949008196595864994549D-02  0.1122557108857282909264441173D+00
-0.2729675768917583667666493241D-02 -0.5979901123835400233996750785D-01
-0.1801661718702226022692514107D+00 -0.1621344504082495030505839395D+00
 0.7187631983714175276656277447D-01 -0.4141388763170351233755539511D-01
-0.1119958468592053557610910275D+00  0.1433951515932173695344609143D-01
-0.1527633289080457257291811857D-01 -0.1279664463788120210008258937D-01
 0.3887094870004936808527418179D-02  0.7132354756032091569473152504D-02
-0.8311394563047247441289755443D-03 -0.1220511033893846575271169286D-02
-0.3194529145854829721429268830D-01  0.1841313719919990612994276091D-01
-0.1154788120706408578730606251D-01 -0.4216791011378309694812571706D-01
-0.1966573168536672744366455845D-01 -0.6530725094589351353846495840D-02
 0.1308882933375571377965229658D-01 -0.5278574629863280742725351047D-02
 0.5105971833939244169942028861D-01  0.1469369013927275188780008364D-01
-0.1448578972868466985257640545D+00  0.4213288178244422449436612510D-01
-0.1314713569349796884466741176D+01 -0.7498763247144659693788071309D+00
 0.1709129563209909052901025461D+01 -0.8145533086240682507650490152D+01
-0.1511951044996797666186694187D+01  0.8003850715674415639000471856D+01
 0.4062931457194674855770699651D+01 -0.8090486285517600961725293018D+01
-0.4466675412219403895619507239D+01  0.9095399320802975751121266512D+01
 0.5500530806012322138087711210D+01 -0.9956915461751995266581616306D+01
-0.5840287586217942639166267327D+01  0.1046355801509239213942237257D+02
 0.6306957199572804206866294408D+01 -0.1084403239882989744558017264D+02
-0.5946753683541475155038824596D+01  0.1060283807003552070113983063D+02
 0.5257653047308081362132270442D+01 -0.9451310996040191980682720896D+01
-0.3635482099030014513374453600D+01  0.6985171154974226581657603674D+01
 0.1901703039578607201676163641D+01 -0.3791993100493428414665686432D+01
-0.3997197683689580061106028097D+00  0.1107495979128920726708429356D+01
 0.2120499129148261611282899608D-03  0.3350654721156597222984918627D-03
 0.6343901872003843145364498923D+00 -0.9117875775393179393901732510D+00
-0.6703880228667067342485097470D+02 -0.6556300956466020402046979143D+01
-0.4553481539575908731976028321D+00  0.5272097787111504896273572740D+00
-0.1337505725277853552146467564D+00 -0.3398652050571371874276849212D+00
-0.6597463861142887076027818694D+00  0.7263613079161855834442462765D+00
 0.1717096583871647319519126995D+00 -0.8713946753280948920306059335D-01
 0.8349272388217889862005449686D+00  0.2051255039400159130291712017D+00
 0.7641477777840299800971024524D-02  0.6957625803844055822899861141D-02
 0.3811136721785346459512311412D-02 -0.2952902901028120474791194283D-02
 0.1702035274436519696195091456D-03 -0.9710488834203945263112700559D-03
-0.3072311268589089650049572811D-01  0.5682582247898158855914374499D-01
 0.4298509209984685552896621630D-01 -0.8876404340111818114245068045D-01
 0.1657857471097742840804301068D-01  0.4316343021039670269090038346D-02
 0.1640187149457850157574512195D-02  0.2321218396917013038205368503D-02
-0.1748031879776601738019081722D+00  0.1779058204545216903547100173D+00
 0.1332981787090306680099160985D+01  0.4872074819517915184041711996D-01
 0.3067344353711003890339270583D+01  0.5301196839511368441577587873D+00
