-0.4866430275021399112908224160D-04  0.1092505968050663843829650723D-04
 0.1085243271960975980610763364D-07 -0.8434021881973039812485865366D-07
 0.4358746312039352885619580141D-05 -0.8363227031545621503283265141D-06
 0.3745174067200853239073196632D-04  0.1411123949303692913081337279D-03
 0.3266838329444887348935663840D-07  0.3175624862645652463722994660D-07
-0.3095543754625455060140211275D-07  0.1442464190051372726390180746D-06
-0.3910736985856357409709841561D-05 -0.7231367266332609267481226940D-06
 0.5767608634802508907920941261D-06  0.9164732318428082855530053367D-06
-0.1455589935554529073383537262D-05 -0.3597673520261348586004104821D-06
-0.3833197492775871460256556142D-08  0.1692017538777482803146932043D-07
-0.7303945513971327298328572314D-07 -0.1377605495172602208631769307D-07
 0.3089914214370299668906898020D-06 -0.3364902681976966265462727305D-06
 0.1784933924750732540790744418D-04  0.1348819319118531668205219001D-05
 0.1613478475154955935645651171D-06 -0.2666144262300092998853296399D-07
-0.2438738217768422548586981519D-06  0.3081876780387015737914851912D-06
-0.1014847568828817057730632377D-05 -0.4077766705487507418320669572D-04
-0.4816218909100685565468236843D-05  0.4915198865033931695744072454D-05
 0.7942041688234984355213019747D-04 -0.8194511206464234461064460868D-04
 0.2004431799725862504372303485D-03 -0.4158822074876284514500027201D-04
 0.5556424780257966655749868323D-02  0.6808772555149167132401699654D-03
-0.4923203622421115643881250890D-01 -0.4090079132882677021010309204D-02
 0.2968520124049934261201144636D+00  0.3012770631919016103839048526D-01
-0.1580841866670188666788021692D+01 -0.1707556498192197014240889530D+00
 0.7799565129279097952519350656D+01  0.8401071055294261347157203090D+00
-0.3601247589654794722946462571D+02 -0.3792111971419996674370622713D+01
 0.1436992748120013914103765273D+03  0.1527350622358875043005355110D+02
-0.3801944831384287795117415953D+03 -0.4046882172249529219243413536D+02
-0.3570419499432047416576097021D+02 -0.3816660113712622148796071997D+01
-0.1489420723466538420964866418D+01 -0.1583688486704528108894862726D+00
-0.4059811038324552534550804239D-01 -0.4323063219548600906450008807D-02
-0.1149849556046072672661761960D-03  0.1249656507573141588172266347D-03
-0.1382847597180043089642054871D-06 -0.4342548141799199690584257216D-07
 0.4431887888309445677260424434D-05 -0.8194949436863924752409878149D-05
-0.2907465096451043143517545264D-03 -0.6988272429625753609516713993D-03
 0.2252909079276472257985790455D-06  0.6496713831484450196404080435D-07
 0.2077977526487802464442874962D-06  0.3346333799879807661125394411D-06
-0.1829153981346998768362129006D-04 -0.2465027701671350389195282865D-05
 0.1211741372055048673699040318D-04  0.6697020271537177231479555373D-05
-0.2561095577293678049061792165D-05  0.1988783155638058386426633012D-05
 0.2434956289780849179767898013D-07  0.4105994092935379552275650377D-07
-0.2557917935894799091965504979D-06  0.7527141975646407912156794773D-07
-0.2632326609795868816880698091D-05 -0.6784962274454188588092089750D-06
 0.4105081174241636209586159278D-04  0.3173320463931909435193650174D-05
 0.4750843516382600751095030556D-06 -0.3381006396769553805581537756D-06
 0.3755685820350682876582828779D-06  0.8667852679101109926223991259D-06
-0.1069664188977260824500725711D-03 -0.3157090443129397742266784022D-03
-0.1433051276584973909768855327D-03 -0.1050628362101304003268023579D-03
 0.5516776042829256833464196541D-04  0.5254826419323454633064640618D-03
 0.4650877885978064660288389121D-02  0.4596316824490243252779309024D-03
 0.1013063826785705195954179203D+00  0.1613369317768815515423685980D-02
-0.8858239547757162934971120194D+00  0.2611587155852780617326658330D-01
 0.5331212857988335329650908534D+01 -0.6882002446346276169908406928D-01
-0.2836749087043136086094818893D+02  0.2031444179713274011955803644D+00
 0.1398679332362621607899200171D+03 -0.1082295570583818644649909402D+01
-0.6454656766093496571556897834D+03  0.6607613150191244066888884845D+01
 0.2575613193604890057031298056D+04 -0.2396690332633391662398025801D+02
-0.6814314655513140678522177041D+04  0.6249353287803275946998837753D+02
-0.6399683694955581358954077587D+03  0.5581403751001567492551203031D+01
-0.2669491691348829576213574910D+02  0.2477948388085131348201883839D+00
-0.7276537025797849000952055576D+00  0.6642727514072573752335060249D-02
-0.2783874214542022412777200202D-01  0.2136696862391266465985850687D-01
-0.6243119841023642754146427691D-04 -0.5138769076605542718283459180D-04
 0.1606350483609379580212522809D-03 -0.2541252405418344215842774148D-02
-0.2388277280750276260201658829D-01  0.2346239116415916800550967025D-01
 0.6790032941780488003925830842D-04 -0.3147515502803911822266025311D-05
 0.8160914872655445262330381473D-04  0.7215015874164899508172443809D-04
-0.2816257554190157701839991589D-02  0.1165217307409792792463609779D-02
-0.2393799189347107819920978944D-03 -0.6320364428578150806439794884D-03
-0.3038828288480949777264350509D-03  0.8929242742030761700519625457D-03
