 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1A1.dat   
 #      Free state: E= 1.359724E+00, L=   5  (EPS= 1.0E-15)
 #        Inner phase shift= 5.069265788008703E-02
 #      Coulomb phase shift=-1.035828927546493E+00  (ETA=-6.064145E-01)
 #      Matching radius: RAD(  847)= 8.460000000000001E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  1.07201851E-14  6.42151042E-12
   2.00000000E-02  6.79378584E-13  2.03149304E-10
   3.00000000E-02  7.66367124E-12  1.52532487E-09
   4.00000000E-02  4.26475274E-11  6.35635483E-09
   5.00000000E-02  1.61147893E-10  1.91853685E-08
   6.00000000E-02  4.76680924E-10  4.72222177E-08
   7.00000000E-02  1.19087958E-09  1.00973266E-07
   8.00000000E-02  2.62918511E-09  1.94780818E-07
   9.00000000E-02  5.28176153E-09  3.47328679E-07
   1.00000000E-01  9.84930554E-09  5.82116022E-07
   1.10000000E-01  1.72934446E-08  9.27901448E-07
   1.20000000E-01  2.88914339E-08  1.41911895E-06
   1.30000000E-01  4.62948782E-08  2.09626721E-06
   1.40000000E-01  7.15922196E-08  3.00627364E-06
   1.50000000E-01  1.07374744E-07  4.20283431E-06
   1.60000000E-01  1.56805872E-07  5.74673091E-06
   1.70000000E-01  2.23693506E-07  7.70612585E-06
   1.80000000E-01  3.12565228E-07  1.01568363E-05
   1.90000000E-01  4.28746132E-07  1.31825883E-05
   2.00000000E-01  5.78439104E-07  1.68752518E-05
   2.10000000E-01  7.68807357E-07  2.13350572E-05
   2.20000000E-01  1.00805905E-06  2.66707949E-05
   2.30000000E-01  1.30553382E-06  3.29999977E-05
   2.40000000E-01  1.67179102E-06  4.04491076E-05
   2.50000000E-01  2.11869965E-06  4.91536279E-05
   2.60000000E-01  2.65952958E-06  5.92582602E-05
   2.70000000E-01  3.30904426E-06  7.09170284E-05
   2.80000000E-01  4.08359440E-06  8.42933893E-05
   2.90000000E-01  5.00121291E-06  9.95603312E-05
   3.00000000E-01  6.08171057E-06  1.16900461E-04
   3.10000000E-01  7.34677267E-06  1.36506079E-04
   3.20000000E-01  8.82005621E-06  1.58579245E-04
   3.30000000E-01  1.05272879E-05  1.83331834E-04
   3.40000000E-01  1.24963623E-05  2.10985582E-04
   3.50000000E-01  1.47574411E-05  2.41772122E-04
   3.60000000E-01  1.73430515E-05  2.75933012E-04
   3.70000000E-01  2.02881864E-05  3.13719758E-04
   3.80000000E-01  2.36304033E-05  3.55393822E-04
   3.90000000E-01  2.74099242E-05  4.01226632E-04
   4.00000000E-01  3.16697353E-05  4.51499577E-04
   4.10000000E-01  3.64556862E-05  5.06504000E-04
   4.20000000E-01  4.18165900E-05  5.66541181E-04
   4.30000000E-01  4.78043219E-05  6.31922316E-04
   4.40000000E-01  5.44739187E-05  7.02968492E-04
   4.50000000E-01  6.18836773E-05  7.80010651E-04
   4.60000000E-01  7.00952531E-05  8.63389549E-04
   4.70000000E-01  7.91737581E-05  9.53455715E-04
   4.80000000E-01  8.91878581E-05  1.05056940E-03
   4.90000000E-01  1.00209870E-04  1.15510051E-03
   5.00000000E-01  1.12315857E-04  1.26742858E-03
   5.10000000E-01  1.25585727E-04  1.38794266E-03
   5.20000000E-01  1.40103324E-04  1.51704126E-03
   5.30000000E-01  1.55956526E-04  1.65513230E-03
   5.40000000E-01  1.73237335E-04  1.80263300E-03
   5.50000000E-01  1.92041972E-04  1.95996978E-03
   5.60000000E-01  2.12470968E-04  2.12757822E-03
   5.70000000E-01  2.34629256E-04  2.30590288E-03
   5.80000000E-01  2.58626257E-04  2.49539727E-03
   5.90000000E-01  2.84575974E-04  2.69652373E-03
   6.00000000E-01  3.12597075E-04  2.90975327E-03
   6.10000000E-01  3.42812981E-04  3.13556548E-03
   6.20000000E-01  3.75351952E-04  3.37444841E-03
   6.30000000E-01  4.10347171E-04  3.62689841E-03
