 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1T2y.dat  
 #      Free state: E= 1.359724E+00, L=   3  (EPS= 1.0E-15)
 #        Inner phase shift= 2.839709705499787E-01
 #      Coulomb phase shift=-7.646845055769511E-01  (ETA=-6.064200E-01)
 #      Matching radius: RAD(  896)= 8.949999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  4.25720284E-09  1.69660570E-06
   2.00000000E-02  6.71272190E-08  1.33282268E-05
   3.00000000E-02  3.34988245E-07  4.41884991E-05
   4.00000000E-02  1.04390315E-06  1.02931249E-04
   5.00000000E-02  2.51352608E-06  1.97630322E-04
   6.00000000E-02  5.14157404E-06  3.35832752E-04
   7.00000000E-02  9.39879760E-06  5.24605502E-04
   8.00000000E-02  1.58243888E-05  7.70576215E-04
   9.00000000E-02  2.50217687E-05  1.07996852E-03
   1.00000000E-01  3.76547034E-05  1.45863250E-03
   1.10000000E-01  5.44437028E-05  1.91207089E-03
   1.20000000E-01  7.61626626E-05  2.44546156E-03
   1.30000000E-01  1.03635715E-04  3.06367695E-03
   1.40000000E-01  1.37734260E-04  3.77130076E-03
   1.50000000E-01  1.79374152E-04  4.57264248E-03
   1.60000000E-01  2.29513024E-04  5.47175001E-03
   1.70000000E-01  2.89147723E-04  6.47242082E-03
   1.80000000E-01  3.59311867E-04  7.57821194E-03
   1.90000000E-01  4.41073473E-04  8.79244884E-03
   2.00000000E-01  5.35532694E-04  1.01182336E-02
   2.10000000E-01  6.43819615E-04  1.15584524E-02
   2.20000000E-01  7.67092136E-04  1.31157827E-02
   2.30000000E-01  9.06533913E-04  1.47926997E-02
   2.40000000E-01  1.06335237E-03  1.65914830E-02
   2.50000000E-01  1.23877678E-03  1.85142223E-02
   2.60000000E-01  1.43405638E-03  2.05628238E-02
   2.70000000E-01  1.65045858E-03  2.27390157E-02
   2.80000000E-01  1.88926720E-03  2.50443540E-02
   2.90000000E-01  2.15178079E-03  2.74802281E-02
   3.00000000E-01  2.43931099E-03  3.00478661E-02
   3.10000000E-01  2.75318092E-03  3.27483404E-02
   3.20000000E-01  3.09472368E-03  3.55825729E-02
   3.30000000E-01  3.46528084E-03  3.85513404E-02
   3.40000000E-01  3.86620107E-03  4.16552794E-02
   3.50000000E-01  4.29883869E-03  4.48948910E-02
   3.60000000E-01  4.76455238E-03  4.82705463E-02
   3.70000000E-01  5.26470392E-03  5.17824908E-02
   3.80000000E-01  5.80065692E-03  5.54308491E-02
   3.90000000E-01  6.37377566E-03  5.92156294E-02
   4.00000000E-01  6.98542392E-03  6.31367279E-02
   4.10000000E-01  7.63696392E-03  6.71939329E-02
   4.20000000E-01  8.32975522E-03  7.13869287E-02
   4.30000000E-01  9.06515375E-03  7.57153003E-02
   4.40000000E-01  9.84451079E-03  8.01785360E-02
   4.50000000E-01  1.06691720E-02  8.47760317E-02
   4.60000000E-01  1.15404767E-02  8.95070942E-02
   4.70000000E-01  1.24597565E-02  9.43709441E-02
   4.80000000E-01  1.34283353E-02  9.93667196E-02
   4.90000000E-01  1.44475275E-02  1.04493479E-01
   5.00000000E-01  1.55186381E-02  1.09750202E-01
   5.10000000E-01  1.66429612E-02  1.15135796E-01
   5.20000000E-01  1.78217797E-02  1.20649095E-01
   5.30000000E-01  1.90563646E-02  1.26288862E-01
   5.40000000E-01  2.03479742E-02  1.32053795E-01
   5.50000000E-01  2.16978532E-02  1.37942524E-01
   5.60000000E-01  2.31072325E-02  1.43953615E-01
   5.70000000E-01  2.45773284E-02  1.50085573E-01
   5.80000000E-01  2.61093417E-02  1.56336842E-01
   5.90000000E-01  2.77044576E-02  1.62705806E-01
   6.00000000E-01  2.93638446E-02  1.69190793E-01
   6.10000000E-01  3.10886544E-02  1.75790072E-01
