 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1T2y.dat  
 #      Free state: E= 4.409917E-01, L=   3  (EPS= 1.0E-15)
 #        Inner phase shift= 1.148185805074333E-01
 #      Coulomb phase shift=-1.353257921745771E+00  (ETA=-1.064838E+00)
 #      Matching radius: RAD(  896)= 8.949999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  9.19676616E-10  3.66516858E-07
   2.00000000E-02  1.45018303E-08  2.87942333E-06
   3.00000000E-02  7.23729138E-08  9.54720131E-06
   4.00000000E-02  2.25547513E-07  2.22413659E-05
   5.00000000E-02  5.43127309E-07  4.27099429E-05
   6.00000000E-02  1.11112738E-06  7.25894644E-05
   7.00000000E-02  2.03141527E-06  1.13415537E-04
   8.00000000E-02  3.42074899E-06  1.66632084E-04
   9.00000000E-02  5.40990127E-06  2.33599374E-04
   1.00000000E-01  8.14285871E-06  3.15600985E-04
   1.10000000E-01  1.17760856E-05  4.13849811E-04
   1.20000000E-01  1.64778438E-05  5.29493261E-04
   1.30000000E-01  2.24275606E-05  6.63617742E-04
   1.40000000E-01  2.98152391E-05  8.17252571E-04
   1.50000000E-01  3.88409042E-05  9.91373365E-04
   1.60000000E-01  4.97140813E-05  1.18690502E-03
   1.70000000E-01  6.26533020E-05  1.40472436E-03
   1.80000000E-01  7.78856360E-05  1.64566250E-03
   1.90000000E-01  9.56462442E-05  1.91050694E-03
   2.00000000E-01  1.16177953E-04  2.20000357E-03
   2.10000000E-01  1.39730847E-04  2.51485839E-03
   2.20000000E-01  1.66561878E-04  2.85573924E-03
   2.30000000E-01  1.96934493E-04  3.22327736E-03
   2.40000000E-01  2.31118274E-04  3.61806889E-03
   2.50000000E-01  2.69388594E-04  4.04067630E-03
   2.60000000E-01  3.12026291E-04  4.49162980E-03
   2.70000000E-01  3.59317345E-04  4.97142867E-03
   2.80000000E-01  4.11552584E-04  5.48054252E-03
   2.90000000E-01  4.69027386E-04  6.01941267E-03
   3.00000000E-01  5.32041408E-04  6.58845330E-03
   3.10000000E-01  6.00898317E-04  7.18805270E-03
   3.20000000E-01  6.75905539E-04  7.81857448E-03
   3.30000000E-01  7.57374017E-04  8.48035868E-03
   3.40000000E-01  8.45617982E-04  9.17372295E-03
   3.50000000E-01  9.40954733E-04  9.89896359E-03
   3.60000000E-01  1.04370443E-03  1.06563567E-02
   3.70000000E-01  1.15418990E-03  1.14461591E-02
