 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.90350550E-06  0.00000000E+00  0.22049420E-05  0.00000000E+00  0.46953780E-05  0.00000000E+00
 0.20000000E-01  0.70884850E-05  0.00000000E+00  0.17298270E-04  0.00000000E+00  0.36834130E-04  0.00000000E+00
 0.30000000E-01  0.23469560E-04  0.00000000E+00  0.57269760E-04  0.00000000E+00  0.12193560E-03  0.00000000E+00
 0.40000000E-01  0.54593740E-04  0.00000000E+00  0.13320560E-03  0.00000000E+00  0.28357480E-03  0.00000000E+00
 0.50000000E-01  0.10467330E-03  0.00000000E+00  0.25536600E-03  0.00000000E+00  0.54353890E-03  0.00000000E+00
 0.60000000E-01  0.17761550E-03  0.00000000E+00  0.43325530E-03  0.00000000E+00  0.92196860E-03  0.00000000E+00
 0.70000000E-01  0.27704960E-03  0.00000000E+00  0.67568480E-03  0.00000000E+00  0.14374850E-02  0.00000000E+00
 0.80000000E-01  0.40635030E-03  0.00000000E+00  0.99082910E-03  0.00000000E+00  0.21073030E-02  0.00000000E+00
 0.90000000E-01  0.56865950E-03  0.00000000E+00  0.13862760E-02  0.00000000E+00  0.29473310E-02  0.00000000E+00
 0.10000000E+00  0.76690490E-03  0.00000000E+00  0.18690720E-02  0.00000000E+00  0.39722620E-02  0.00000000E+00
 0.11000000E+00  0.10038170E-02  0.00000000E+00  0.24457590E-02  0.00000000E+00  0.51956500E-02  0.00000000E+00
 0.12000000E+00  0.12819430E-02  0.00000000E+00  0.31224120E-02  0.00000000E+00  0.66299800E-02  0.00000000E+00
 0.13000000E+00  0.16036620E-02  0.00000000E+00  0.39046660E-02  0.00000000E+00  0.82867320E-02  0.00000000E+00
 0.14000000E+00  0.19711940E-02  0.00000000E+00  0.47977500E-02  0.00000000E+00  0.10176430E-01  0.00000000E+00
 0.15000000E+00  0.23866130E-02  0.00000000E+00  0.58065030E-02  0.00000000E+00  0.12308700E-01  0.00000000E+00
 0.16000000E+00  0.28518540E-02  0.00000000E+00  0.69354000E-02  0.00000000E+00  0.14692300E-01  0.00000000E+00
 0.17000000E+00  0.33687230E-02  0.00000000E+00  0.81885740E-02  0.00000000E+00  0.17335160E-01  0.00000000E+00
 0.18000000E+00  0.39389020E-02  0.00000000E+00  0.95698250E-02  0.00000000E+00  0.20244450E-01  0.00000000E+00
 0.19000000E+00  0.45639600E-02  0.00000000E+00  0.11082650E-01  0.00000000E+00  0.23426550E-01  0.00000000E+00
 0.20000000E+00  0.52453530E-02  0.00000000E+00  0.12730230E-01  0.00000000E+00  0.26887130E-01  0.00000000E+00
 0.21000000E+00  0.59844370E-02  0.00000000E+00  0.14515480E-01  0.00000000E+00  0.30631150E-01  0.00000000E+00
 0.22000000E+00  0.67824660E-02  0.00000000E+00  0.16441030E-01  0.00000000E+00  0.34662910E-01  0.00000000E+00
