 1  0  +0  12.6  -0.00848
 1  0  +0  7.45  0.08241
 2  0  +0  2.2  -0.30752
 2  0  +0  3.24  -0.04132
 2  0  +0  1.28  0.14954
 2  1  +0  1.51  0.79979
 2  1  +0  2.44  0.00483
 2  1  +0  3.92  0.24413
 3  2  +0  1.6  0.05935
 3  2  +0  2.4  0.00396
 3  2  -2  1.6  -0.06571143317566586
 3  2  +2  1.6  -0.06571143317566586
 3  2  -2  2.4  0.0120632416870425
 3  2  +2  2.4  0.0120632416870425
 4  3  +0  1.95  -0.01929
 4  3  -2  1.95  -0.04661955008362908
 4  3  +2  1.95  -0.04661955008362908
