+0.000000e+00 +4.939950e-01 +7.506402e-18 +4.934006e-01 -1.366900e-17 +1.203194e-01 +2.820979e+02
+2.243995e-01 +9.762458e-01 +8.699299e-19 +9.753022e-01 +1.739860e-19 +9.666065e-02 +8.000000e+01
+4.487990e-01 +1.877403e+00 -1.739860e-18 +1.875315e+00 -1.275897e-18 +1.112188e-01 +2.666667e+01
+6.731984e-01 +2.911034e+00 +5.567551e-18 +2.907301e+00 +6.437481e-18 +1.282276e-01 +1.562500e+01
+8.975979e-01 +3.557905e+00 +2.126442e-34 +3.552827e+00 -2.603990e-17 +1.427304e-01 +1.224576e+19
+1.121997e+00 +3.685251e+00 -2.557594e-17 +3.679553e+00 -2.464801e-17 +1.545982e-01 +3.628118e+00
+1.346397e+00 +3.674402e+00 +2.632988e-17 +3.668618e+00 +6.147504e-18 +1.574185e-01 +7.665198e+01
+1.570796e+00 +3.660906e+00 +2.928764e-17 +3.655469e+00 -2.957762e-18 +1.485196e-01 +1.100990e+02
+1.795196e+00 +3.267109e+00 -2.145827e-18 +3.262704e+00 +2.969361e-17 +1.348238e-01 +1.483784e+03
+2.019595e+00 +2.347324e+00 -1.235300e-17 +2.344529e+00 -1.316494e-17 +1.190734e-01 +6.572770e+00
+2.243995e+00 +1.328236e+00 -3.189743e-19 +1.326888e+00 +2.899766e-20 +1.014717e-01 +1.090909e+02
+2.468394e+00 +6.533938e-01 -8.003355e-18 +6.527295e-01 +8.409322e-19 +1.016696e-01 +1.105072e+02
+2.692794e+00 +3.902636e-01 -6.857947e-18 +3.896471e-01 -7.191420e-18 +1.579607e-01 +4.862579e+00
+2.917193e+00 +3.886134e-01 -7.539392e-19 +3.879338e-01 -2.029836e-19 +1.748720e-01 +7.307692e+01
+3.141593e+00 +4.967190e-01 +1.159907e-18 +4.962448e-01 +1.826853e-18 +9.546218e-02 +5.750000e+01
+3.365992e+00 +6.171979e-01 +7.365406e-18 +6.172772e-01 +5.799533e-19 +1.285277e-02 +9.212598e+01
+3.590392e+00 +7.024500e-01 +2.029836e-19 +7.032785e-01 +1.449883e-18 +1.179342e-01 +6.142857e+02
+3.814791e+00 +7.467027e-01 -1.014918e-19 +7.482304e-01 -8.409322e-19 +2.045899e-01 +7.285714e+02
+4.039191e+00 +7.669342e-01 -3.987179e-19 +7.689516e-01 +5.292073e-19 +2.630521e-01 +2.327273e+02
+4.263590e+00 +7.766438e-01 +8.826164e-19 +7.789179e-01 -8.228087e-19 +2.928099e-01 +1.932238e+02
+4.487990e+00 +7.784418e-01 -6.986624e-19 +7.807610e-01 -7.938110e-19 +2.979225e-01 +1.361868e+01
+4.712389e+00 +7.721768e-01 -7.684381e-19 +7.743345e-01 -1.377389e-19 +2.794399e-01 +8.207547e+01
+4.936788e+00 +7.574739e-01 +8.699299e-20 +7.592468e-01 +1.014918e-19 +2.340452e-01 +1.666667e+01
+5.161188e+00 +7.261743e-01 +2.029836e-19 +7.273297e-01 +1.913846e-18 +1.591029e-01 +8.428571e+02
+5.385587e+00 +6.602427e-01 +7.046432e-18 +6.606422e-01 +6.611467e-18 +6.050322e-02 +6.172840e+00
+5.609987e+00 +5.521112e-01 +7.075430e-18 +5.518426e-01 +3.624708e-18 +4.865082e-02 +4.877049e+01
+5.834386e+00 +4.296780e-01 -1.371589e-17 +4.290446e-01 +6.321490e-18 +1.474251e-01 +1.460888e+02
+6.058786e+00 +3.674790e-01 +6.640465e-18 +3.668190e-01 +2.200923e-17 +1.796061e-01 +2.314410e+02
