 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_2A1.dat   
 #      Free state: E= 4.409917E-01, L=   4  (EPS= 1.0E-15)
 #        Inner phase shift= 2.049908683755852E-02
 #      Coulomb phase shift=-1.613435168138387E+00  (ETA=-1.064839E+00)
 #      Matching radius: RAD(  829)= 8.279999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  7.80781029E-13  3.89471782E-10
   2.00000000E-02  2.46955900E-11  6.14541145E-09
   3.00000000E-02  1.85402693E-10  3.06908358E-08
   4.00000000E-02  7.72589215E-10  9.57175393E-08
   5.00000000E-02  2.33202984E-09  2.30670005E-07
   6.00000000E-02  5.74076410E-09  4.72283990E-07
   7.00000000E-02  1.22779027E-08  8.64172566E-07
   8.00000000E-02  2.36915032E-08  1.45645288E-06
   9.00000000E-02  4.22618912E-08  2.30540754E-06
   1.00000000E-01  7.08617454E-08  3.47317524E-06
   1.10000000E-01  1.13013217E-07  5.02746605E-06
   1.20000000E-01  1.72942306E-07  7.04129744E-06
   1.30000000E-01  2.55630693E-07  9.59274782E-06
   1.40000000E-01  3.66865173E-07  1.27647249E-05
   1.50000000E-01  5.13284850E-07  1.66447467E-05
   1.60000000E-01  7.02426190E-07  2.13247337E-05
   1.70000000E-01  9.42766046E-07  2.69008108E-05
   1.80000000E-01  1.24376274E-06  3.34731170E-05
   1.90000000E-01  1.61589532E-06  4.11456245E-05
   2.00000000E-01  2.07070095E-06  5.00259637E-05
   2.10000000E-01  2.62081073E-06  6.02252552E-05
   2.20000000E-01  3.27998371E-06  7.18579495E-05
   2.30000000E-01  4.06313947E-06  8.50416716E-05
   2.40000000E-01  4.98638908E-06  9.98970719E-05
   2.50000000E-01  6.06706465E-06  1.16547684E-04
   2.60000000E-01  7.32374745E-06  1.35119789E-04
   2.70000000E-01  8.77629477E-06  1.55742280E-04
   2.80000000E-01  1.04458654E-05  1.78546543E-04
   2.90000000E-01  1.23549438E-05  2.03666334E-04
   3.00000000E-01  1.45273636E-05  2.31237662E-04
   3.10000000E-01  1.69883291E-05  2.61398686E-04
   3.20000000E-01  1.97644368E-05  2.94289608E-04
   3.30000000E-01  2.28836946E-05  3.30052574E-04
   3.40000000E-01  2.63755415E-05  3.68831587E-04
   3.50000000E-01  3.02708655E-05  4.10772408E-04
   3.60000000E-01  3.46020204E-05  4.56022483E-04
   3.70000000E-01  3.94028426E-05  5.04730854E-04
   3.80000000E-01  4.47086668E-05  5.57048094E-04
   3.90000000E-01  5.05563407E-05  6.13126229E-04
   4.00000000E-01  5.69842390E-05  6.73118673E-04
   4.10000000E-01  6.40322775E-05  7.37180168E-04
   4.20000000E-01  7.17419257E-05  8.05466714E-04
   4.30000000E-01  8.01562192E-05  8.78135525E-04
   4.40000000E-01  8.93197715E-05  9.55344967E-04
   4.50000000E-01  9.92787854E-05  1.03725451E-03
   4.60000000E-01  1.10081064E-04  1.12402468E-03
   4.70000000E-01  1.21776019E-04  1.21581700E-03
   4.80000000E-01  1.34414686E-04  1.31279398E-03
   4.90000000E-01  1.48049726E-04  1.41511903E-03
   5.00000000E-01  1.62735441E-04  1.52295644E-03
   5.10000000E-01  1.78527779E-04  1.63647137E-03
   5.20000000E-01  1.95484346E-04  1.75582976E-03
   5.30000000E-01  2.13664408E-04  1.88119831E-03
   5.40000000E-01  2.33128904E-04  2.01274447E-03
   5.50000000E-01  2.53940450E-04  2.15063638E-03
   5.60000000E-01  2.76163347E-04  2.29504284E-03
   5.70000000E-01  2.99863587E-04  2.44613327E-03
   5.80000000E-01  3.25108859E-04  2.60407770E-03
   5.90000000E-01  3.51968556E-04  2.76904670E-03
   6.00000000E-01  3.80513779E-04  2.94121138E-03
   6.10000000E-01  4.10817341E-04  3.12074332E-03
   6.20000000E-01  4.42953776E-04  3.30781457E-03
   6.30000000E-01  4.76999338E-04  3.50259761E-03
   6.40000000E-01  5.13032010E-04  3.70526530E-03
   6.50000000E-01  5.51131504E-04  3.91599085E-03
   6.60000000E-01  5.91379265E-04  4.13494778E-03
   6.70000000E-01  6.33858477E-04  4.36230988E-03
   6.80000000E-01  6.78654060E-04  4.59825120E-03
   6.90000000E-01  7.25852679E-04  4.84294597E-03
   7.00000000E-01  7.75542739E-04  5.09656859E-03
   7.10000000E-01  8.27814392E-04  5.35929357E-03
   7.20000000E-01  8.82759534E-04  5.63129550E-03
   7.30000000E-01  9.40471807E-04  5.91274901E-03
   7.40000000E-01  1.00104660E-03  6.20382869E-03
   7.50000000E-01  1.06458105E-03  6.50470908E-03
   7.60000000E-01  1.13117403E-03  6.81556462E-03
   7.70000000E-01  1.20092617E-03  7.13656959E-03
   7.80000000E-01  1.27393984E-03  7.46789808E-03
   7.90000000E-01  1.35031913E-03  7.80972387E-03
   8.00000000E-01  1.43016988E-03  8.16222045E-03
   8.10000000E-01  1.51359968E-03  8.52556098E-03
   8.20000000E-01  1.60071783E-03  8.89991813E-03
   8.30000000E-01  1.69163534E-03  9.28546412E-03
   8.40000000E-01  1.78646498E-03  9.68237060E-03
   8.50000000E-01  1.88532119E-03  1.00908087E-02
   8.60000000E-01  1.98832016E-03  1.05109486E-02
   8.70000000E-01  2.09557974E-03  1.09429602E-02
   8.80000000E-01  2.20721949E-03  1.13870121E-02
   8.90000000E-01  2.32336067E-03  1.18432725E-02
   9.00000000E-01  2.44412619E-03  1.23119082E-02
   9.10000000E-01  2.56964064E-03  1.27930852E-02
   9.20000000E-01  2.70003025E-03  1.32869686E-02
   9.30000000E-01  2.83542291E-03  1.37937219E-02
   9.40000000E-01  2.97594813E-03  1.43135076E-02
   9.50000000E-01  3.12173704E-03  1.48464870E-02
   9.60000000E-01  3.27292238E-03  1.53928196E-02
   9.70000000E-01  3.42963848E-03  1.59526639E-02
   9.80000000E-01  3.59202122E-03  1.65261763E-02
   9.90000000E-01  3.76020808E-03  1.71135120E-02
   1.00000000E+00  3.93433805E-03  1.77148241E-02
   1.01000000E+00  4.11455165E-03  1.83302639E-02
   1.02000000E+00  4.30099092E-03  1.89599810E-02
   1.03000000E+00  4.49379936E-03  1.96041226E-02
   1.04000000E+00  4.69312194E-03  2.02628341E-02
   1.05000000E+00  4.89910508E-03  2.09362585E-02
   1.06000000E+00  5.11189662E-03  2.16245364E-02
   1.07000000E+00  5.33164578E-03  2.23278062E-02
   1.08000000E+00  5.55850317E-03  2.30462036E-02
   1.09000000E+00  5.79262072E-03  2.37798616E-02
   1.10000000E+00  6.03415170E-03  2.45289105E-02
   1.11000000E+00  6.28325066E-03  2.52934780E-02
   1.12000000E+00  6.54007341E-03  2.60736883E-02
   1.13000000E+00  6.80477698E-03  2.68696631E-02
   1.14000000E+00  7.07751961E-03  2.76815206E-02
   1.15000000E+00  7.35846071E-03  2.85093756E-02
   1.16000000E+00  7.64776082E-03  2.93533397E-02
   1.17000000E+00  7.94558157E-03  3.02135211E-02
   1.18000000E+00  8.25208565E-03  3.10900238E-02
   1.19000000E+00  8.56743678E-03  3.19829487E-02
   1.20000000E+00  8.89179968E-03  3.28923922E-02
   1.21000000E+00  9.22534000E-03  3.38184472E-02
   1.22000000E+00  9.56822430E-03  3.47612022E-02
   1.23000000E+00  9.92061999E-03  3.57207414E-02
   1.24000000E+00  1.02826953E-02  3.66971448E-02
   1.25000000E+00  1.06546194E-02  3.76904877E-02
   1.26000000E+00  1.10365618E-02  3.87008410E-02
   1.27000000E+00  1.14286931E-02  3.97282705E-02
   1.28000000E+00  1.18311843E-02  4.07728376E-02
   1.29000000E+00  1.22442072E-02  4.18345981E-02
   1.30000000E+00  1.26679338E-02  4.29136032E-02
   1.31000000E+00  1.31025369E-02  4.40098984E-02
   1.32000000E+00  1.35481895E-02  4.51235242E-02
   1.33000000E+00  1.40050652E-02  4.62545150E-02
   1.34000000E+00  1.44733378E-02  4.74029002E-02
   1.35000000E+00  1.49531813E-02  4.85687029E-02
   1.36000000E+00  1.54447700E-02  4.97519405E-02
   1.37000000E+00  1.59482783E-02  5.09526244E-02
   1.38000000E+00  1.64638806E-02  5.21707595E-02
   1.39000000E+00  1.69917516E-02  5.34063448E-02
   1.40000000E+00  1.75320657E-02  5.46593724E-02
   1.41000000E+00  1.80849972E-02  5.59298283E-02
   1.42000000E+00  1.86507203E-02  5.72176914E-02
   1.43000000E+00  1.92294089E-02  5.85229338E-02
   1.44000000E+00  1.98212368E-02  5.98455210E-02
   1.45000000E+00  2.04263770E-02  6.11854109E-02
   1.46000000E+00  2.10450025E-02  6.25425545E-02
   1.47000000E+00  2.16772854E-02  6.39168954E-02
   1.48000000E+00  2.23233975E-02  6.53083694E-02
   1.49000000E+00  2.29835097E-02  6.67169051E-02
   1.50000000E+00  2.36577922E-02  6.81424234E-02
   1.51000000E+00  2.43464145E-02  6.95848368E-02
   1.52000000E+00  2.50495450E-02  7.10440505E-02
   1.53000000E+00  2.57673511E-02  7.25199612E-02
   1.54000000E+00  2.64999995E-02  7.40124573E-02
   1.55000000E+00  2.72476552E-02  7.55214193E-02
   1.56000000E+00  2.80104823E-02  7.70467189E-02
   1.57000000E+00  2.87886436E-02  7.85882192E-02
   1.58000000E+00  2.95823002E-02  8.01457749E-02
   1.59000000E+00  3.03916121E-02  8.17192318E-02
   1.60000000E+00  3.12167373E-02  8.33084266E-02
   1.61000000E+00  3.20578325E-02  8.49131874E-02
   1.62000000E+00  3.29150523E-02  8.65333328E-02
   1.63000000E+00  3.37885498E-02  8.81686725E-02
   1.64000000E+00  3.46784758E-02  8.98190067E-02
   1.65000000E+00  3.55849792E-02  9.14841262E-02
   1.66000000E+00  3.65082069E-02  9.31638126E-02
   1.67000000E+00  3.74483033E-02  9.48578374E-02
   1.68000000E+00  3.84054106E-02  9.65659629E-02
   1.69000000E+00  3.93796687E-02  9.82879415E-02
   1.70000000E+00  4.03712148E-02  1.00023516E-01
   1.71000000E+00  4.13801834E-02  1.01772418E-01
   1.72000000E+00  4.24067066E-02  1.03534372E-01
   1.73000000E+00  4.34509134E-02  1.05309089E-01
   1.74000000E+00  4.45129300E-02  1.07096272E-01
   1.75000000E+00  4.55928794E-02  1.08895613E-01
   1.76000000E+00  4.66908817E-02  1.10706794E-01
   1.77000000E+00  4.78070536E-02  1.12529488E-01
   1.78000000E+00  4.89415087E-02  1.14363354E-01
   1.79000000E+00  5.00943568E-02  1.16208046E-01
   1.80000000E+00  5.12657045E-02  1.18063202E-01
   1.81000000E+00  5.24556545E-02  1.19928453E-01
   1.82000000E+00  5.36643059E-02  1.21803418E-01
   1.83000000E+00  5.48917539E-02  1.23687706E-01
   1.84000000E+00  5.61380898E-02  1.25580917E-01
   1.85000000E+00  5.74034006E-02  1.27482636E-01
   1.86000000E+00  5.86877695E-02  1.29392443E-01
   1.87000000E+00  5.99912750E-02  1.31309902E-01
   1.88000000E+00  6.13139915E-02  1.33234570E-01
   1.89000000E+00  6.26559889E-02  1.35165993E-01
   1.90000000E+00  6.40173324E-02  1.37103705E-01
   1.91000000E+00  6.53980824E-02  1.39047229E-01
   1.92000000E+00  6.67982947E-02  1.40996079E-01
   1.93000000E+00  6.82180201E-02  1.42949758E-01
   1.94000000E+00  6.96573043E-02  1.44907759E-01
   1.95000000E+00  7.11161879E-02  1.46869562E-01
   1.96000000E+00  7.25947064E-02  1.48834638E-01
   1.97000000E+00  7.40928898E-02  1.50802450E-01
   1.98000000E+00  7.56107627E-02  1.52772445E-01
   1.99000000E+00  7.71483441E-02  1.54744065E-01
   2.00000000E+00  7.87056475E-02  1.56716739E-01
   2.01000000E+00  8.02826805E-02  1.58689886E-01
   2.02000000E+00  8.18794448E-02  1.60662916E-01
   2.03000000E+00  8.34959364E-02  1.62635227E-01
   2.04000000E+00  8.51321450E-02  1.64606208E-01
   2.05000000E+00  8.67880541E-02  1.66575239E-01
   2.06000000E+00  8.84636411E-02  1.68541688E-01
   2.07000000E+00  9.01588771E-02  1.70504914E-01
   2.08000000E+00  9.18737265E-02  1.72464262E-01
   2.09000000E+00  9.36081757E-02  1.74427651E-01
   2.10000000E+00  9.53623204E-02  1.76403313E-01
   2.11000000E+00  9.71362822E-02  1.78391048E-01
   2.12000000E+00  9.89301810E-02  1.80390662E-01
   2.13000000E+00  1.00744134E-01  1.82401957E-01
   2.14000000E+00  1.02578258E-01  1.84424736E-01
   2.15000000E+00  1.04432667E-01  1.86458797E-01
   2.16000000E+00  1.06307471E-01  1.88503938E-01
   2.17000000E+00  1.08202782E-01  1.90559953E-01
   2.18000000E+00  1.10118706E-01  1.92626635E-01
   2.19000000E+00  1.12055349E-01  1.94703775E-01
   2.20000000E+00  1.14012816E-01  1.96791160E-01
   2.21000000E+00  1.15991206E-01  1.98888577E-01
   2.22000000E+00  1.17990620E-01  2.00995808E-01
   2.23000000E+00  1.20011154E-01  2.03112636E-01
   2.24000000E+00  1.22052904E-01  2.05238838E-01
   2.25000000E+00  1.24115961E-01  2.07374191E-01
   2.26000000E+00  1.26200417E-01  2.09518468E-01
   2.27000000E+00  1.28306360E-01  2.11671441E-01
   2.28000000E+00  1.30433874E-01  2.13832878E-01
   2.29000000E+00  1.32583045E-01  2.16002545E-01
   2.30000000E+00  1.34753952E-01  2.18180207E-01
   2.31000000E+00  1.36946675E-01  2.20365623E-01
   2.32000000E+00  1.39161289E-01  2.22558553E-01
   2.33000000E+00  1.41397870E-01  2.24758752E-01
   2.34000000E+00  1.43656488E-01  2.26965974E-01
   2.35000000E+00  1.45937212E-01  2.29179969E-01
   2.36000000E+00  1.48240109E-01  2.31400486E-01
   2.37000000E+00  1.50565243E-01  2.33627270E-01
   2.38000000E+00  1.52912674E-01  2.35860064E-01
   2.39000000E+00  1.55282463E-01  2.38098608E-01
   2.40000000E+00  1.57674665E-01  2.40342641E-01
   2.41000000E+00  1.60089333E-01  2.42591897E-01
   2.42000000E+00  1.62526519E-01  2.44846110E-01
   2.43000000E+00  1.64986271E-01  2.47105008E-01
   2.44000000E+00  1.67468634E-01  2.49368320E-01
   2.45000000E+00  1.69973651E-01  2.51635771E-01
   2.46000000E+00  1.72501362E-01  2.53907082E-01
   2.47000000E+00  1.75051805E-01  2.56181975E-01
   2.48000000E+00  1.77625013E-01  2.58460167E-01
   2.49000000E+00  1.80221018E-01  2.60741371E-01
   2.50000000E+00  1.82839849E-01  2.63025302E-01
   2.51000000E+00  1.85481532E-01  2.65311669E-01
   2.52000000E+00  1.88146090E-01  2.67600179E-01
   2.53000000E+00  1.90833542E-01  2.69890539E-01
   2.54000000E+00  1.93543906E-01  2.72182450E-01
   2.55000000E+00  1.96277195E-01  2.74475613E-01
   2.56000000E+00  1.99033421E-01  2.76769727E-01
   2.57000000E+00  2.01812592E-01  2.79064488E-01
   2.58000000E+00  2.04614712E-01  2.81359589E-01
   2.59000000E+00  2.07439784E-01  2.83654721E-01
   2.60000000E+00  2.10287806E-01  2.85949573E-01
   2.61000000E+00  2.13158773E-01  2.88243834E-01
   2.62000000E+00  2.16052679E-01  2.90537187E-01
   2.63000000E+00  2.18969513E-01  2.92829315E-01
   2.64000000E+00  2.21909261E-01  2.95119898E-01
   2.65000000E+00  2.24871905E-01  2.97408617E-01
   2.66000000E+00  2.27857426E-01  2.99695146E-01
   2.67000000E+00  2.30865799E-01  3.01979161E-01
   2.68000000E+00  2.33896999E-01  3.04260334E-01
   2.69000000E+00  2.36950995E-01  3.06538336E-01
   2.70000000E+00  2.40027754E-01  3.08812836E-01
   2.71000000E+00  2.43127239E-01  3.11083501E-01
   2.72000000E+00  2.46249411E-01  3.13349997E-01
   2.73000000E+00  2.49394224E-01  3.15611987E-01
   2.74000000E+00  2.52561634E-01  3.17869133E-01
   2.75000000E+00  2.55751590E-01  3.20121095E-01
   2.76000000E+00  2.58964038E-01  3.22367532E-01
   2.77000000E+00  2.62198921E-01  3.24608101E-01
   2.78000000E+00  2.65456179E-01  3.26842457E-01
   2.79000000E+00  2.68735748E-01  3.29070254E-01
   2.80000000E+00  2.72037561E-01  3.31291145E-01
   2.81000000E+00  2.75361547E-01  3.33504781E-01
   2.82000000E+00  2.78707631E-01  3.35710813E-01
   2.83000000E+00  2.82075737E-01  3.37908888E-01
   2.84000000E+00  2.85465781E-01  3.40098654E-01
   2.85000000E+00  2.88877681E-01  3.42279758E-01
   2.86000000E+00  2.92311346E-01  3.44451844E-01
   2.87000000E+00  2.95766686E-01  3.46614556E-01
   2.88000000E+00  2.99243605E-01  3.48767537E-01
   2.89000000E+00  3.02742004E-01  3.50910429E-01
   2.90000000E+00  3.06261779E-01  3.53042873E-01
   2.91000000E+00  3.09802825E-01  3.55164509E-01
   2.92000000E+00  3.13365032E-01  3.57274976E-01
   2.93000000E+00  3.16948286E-01  3.59373913E-01
   2.94000000E+00  3.20552470E-01  3.61460956E-01
   2.95000000E+00  3.24177464E-01  3.63535745E-01
   2.96000000E+00  3.27823143E-01  3.65597914E-01
   2.97000000E+00  3.31489379E-01  3.67647099E-01
   2.98000000E+00  3.35176041E-01  3.69682936E-01
   2.99000000E+00  3.38882992E-01  3.71705059E-01
   3.00000000E+00  3.42610095E-01  3.73713104E-01
   3.01000000E+00  3.46357206E-01  3.75706703E-01
   3.02000000E+00  3.50124180E-01  3.77685491E-01
