 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_2A1.dat   
 #      Free state: E= 2.719449E+00, L=   4  (EPS= 1.0E-15)
 #        Inner phase shift= 2.363890939192266E-01
 #      Coulomb phase shift=-6.464687991440871E-01  (ETA=-4.288040E-01)
 #      Matching radius: RAD(  829)= 8.279999999999999E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  2.83663121E-11  1.41496601E-08
   2.00000000E-02  8.97151859E-10  2.23245650E-07
   3.00000000E-02  6.73468669E-09  1.11474948E-06
   4.00000000E-02  2.80599316E-08  3.47592953E-06
   5.00000000E-02  8.46818672E-08  8.37443758E-06
   6.00000000E-02  2.08413605E-07  1.71406353E-05
   7.00000000E-02  4.45617489E-07  3.13514253E-05
   8.00000000E-02  8.59595057E-07  5.28153562E-05
   9.00000000E-02  1.53283355E-06  8.35587947E-05
   1.00000000E-01  2.56911871E-06  1.25812980E-04
   1.10000000E-01  4.09552186E-06  1.82001809E-04
   1.20000000E-01  6.26426793E-06  2.54730212E-04
   1.30000000E-01  9.25448979E-06  3.46773025E-04
   1.40000000E-01  1.32738733E-05  4.61064254E-04
   1.50000000E-01  1.85601968E-05  6.00686685E-04
   1.60000000E-01  2.53827682E-05  7.68861760E-04
   1.70000000E-01  3.40437617E-05  9.68939705E-04
   1.80000000E-01  4.48794575E-05  1.20438986E-03
   1.90000000E-01  5.82613851E-05  1.47879122E-03
   2.00000000E-01  7.45973735E-05  1.79582310E-03
   2.10000000E-01  9.43325083E-05  2.15925606E-03
   2.20000000E-01  1.17949999E-04  2.57294288E-03
   2.30000000E-01  1.45971959E-04  3.04080982E-03
   2.40000000E-01  1.78960093E-04  3.56684795E-03
   2.50000000E-01  2.17516308E-04  4.15510467E-03
   2.60000000E-01  2.62283229E-04  4.80967547E-03
   2.70000000E-01  3.13944645E-04  5.53469571E-03
   2.80000000E-01  3.73225864E-04  6.33433278E-03
   2.90000000E-01  4.40893994E-04  7.21277822E-03
   3.00000000E-01  5.17758149E-04  8.17424021E-03
   3.10000000E-01  6.04669577E-04  9.22293611E-03
   3.20000000E-01  7.02521716E-04  1.03630852E-02
   3.30000000E-01  8.12250174E-04  1.15989017E-02
   3.40000000E-01  9.34832652E-04  1.29345880E-02
   3.50000000E-01  1.07128878E-03  1.43743276E-02
   3.60000000E-01  1.22267991E-03  1.59222789E-02
   3.70000000E-01  1.39010883E-03  1.75825690E-02
   3.80000000E-01  1.57471939E-03  1.93592870E-02
   3.90000000E-01  1.77769615E-03  2.12564786E-02
   4.00000000E-01  2.00026387E-03  2.32781399E-02
   4.10000000E-01  2.24368699E-03  2.54282119E-02
   4.20000000E-01  2.50926908E-03  2.77105746E-02
   4.30000000E-01  2.79835217E-03  3.01290422E-02
   4.40000000E-01  3.11231609E-03  3.26873574E-02
   4.50000000E-01  3.45257771E-03  3.53891866E-02
   4.60000000E-01  3.82059017E-03  3.82381148E-02
   4.70000000E-01  4.21784201E-03  4.12376407E-02
   4.80000000E-01  4.64585634E-03  4.43911723E-02
   4.90000000E-01  5.10618986E-03  4.77020220E-02
   5.00000000E-01  5.60043189E-03  5.11734021E-02
   5.10000000E-01  6.13020338E-03  5.48084210E-02
   5.20000000E-01  6.69715579E-03  5.86100783E-02
   5.30000000E-01  7.30297004E-03  6.25812610E-02
   5.40000000E-01  7.94935534E-03  6.67247394E-02
   5.50000000E-01  8.63804799E-03  7.10431632E-02
   5.60000000E-01  9.37081019E-03  7.55390574E-02
   5.70000000E-01  1.01494287E-02  8.02148194E-02
   5.80000000E-01  1.09757137E-02  8.50727144E-02
   5.90000000E-01  1.18514972E-02  9.01148718E-02
   6.00000000E-01  1.27786320E-02  9.53432826E-02
