 0.6918064782072708704743768671D-04  0.6361405605706764302461481142D-04
 0.2696896340169179992485304354D-03  0.2460405780567793596579073689D-03
 0.2882816660558309859946693465D-04  0.6838813913151264445441316481D-05
-0.1052679567089649323181205220D-05 -0.4494738470804717227376212652D-06
 0.5651316291393769009922254387D-06  0.7449154466974017979596922601D-06
 0.1447274097733024060541406897D-04 -0.5739778141807500109073530981D-05
 0.9797745131771515449516443685D-06 -0.5277587557675226452406913591D-06
 0.6370198334644817917370163141D-05  0.7410721604462651153182040087D-05
 0.3103339118220281318133446646D-05 -0.1198428040210694683410149602D-05
-0.9302233646965736919745137284D-06  0.2452998272408702436914174072D-09
-0.2439502766406497227759300056D-06 -0.1834488460903616478445653237D-06
-0.1072526559983303729231551848D-04  0.3892985789171330888135125203D-05
-0.1965446874213873122493956638D-05 -0.3625496196877470676811494599D-05
 0.2660223980256330505653195040D-05  0.2090683511830971675650447938D-05
-0.4794619201929515211129491023D-07 -0.2709136728617050228061936129D-05
 0.1074241470683148865926295062D-04 -0.9626639292255051037674323799D-05
 0.7043256476164694605476834788D-05 -0.1670986084287347131320522475D-05
 0.3986643468987921930723680730D-04 -0.4579528925464288645818741741D-04
 0.1172598939535703723184220659D-03 -0.1583762951686196651570476268D-03
 0.9883537248181219463799562774D-03 -0.6370492370391153246628190843D-03
 0.1207944611730983218086943332D-02  0.5517518209674049075100232820D-03
 0.1739950348973620490589109266D-02 -0.1090693594238667903572811979D-03
 0.2224387038631920558012788902D-02  0.3441166343822806440028161390D-02
-0.5285745763122100780717627089D-02 -0.5366196173844421657417314009D-01
 0.1399421311176999270509124784D-01  0.3046656300304524944699835487D+00
-0.4725542970089696009905466667D-01 -0.1139181593612433429640873328D+01
 0.1466654334113935698180597456D+00  0.3393064851731901310216699130D+01
-0.3774890865905606296415442102D+00 -0.8091762684459270715819911857D+01
 0.6364046487520119699254905754D+00  0.1446183206272386989610367891D+02
-0.6365999475093768733557908490D+00 -0.1480662023667936821880175557D+02
-0.9844109298772560758070820919D-04  0.8578856052109919616208144610D-03
-0.2976320720615385252705298313D-02 -0.4458086725200053647422127057D-02
 0.1348984445514983098596273337D-03 -0.2284274558959776125870166918D-03
-0.4826984897177903459375425399D-05  0.3008683691837501193722115289D-05
 0.4675276643587017574507647133D-05  0.3341167702738435940634786903D-06
 0.1433547342557053329292759969D-04  0.1045639897340828929767075905D-04
 0.5947397456725154324397308869D-06 -0.5544633263538409177761945301D-05
 0.4057138104707636722112695793D-04  0.5690271607598209810396916453D-05
-0.2732435970750940997447487116D-05 -0.1682603939273809274352819432D-04
-0.2933106096090131939546630235D-05  0.3897492091662875871027615915D-05
-0.1094976875769966258387239089D-05  0.1017167280521974817575348027D-05
-0.1642462870838777740101210867D-04  0.4723186688569062756382077595D-04
-0.1976403316029165378080525994D-04  0.4562371128973203605883046663D-06
 0.1392280318161472942029011080D-04 -0.3568017500017728327321719917D-05
-0.1990098972152931682206081221D-04 -0.1230833066310834940197682652D-04
-0.7748061970849107638493330485D-04  0.2462943971173637294986083490D-04
 0.1365843547271533911513508031D-04 -0.2855178631531963759360159827D-04
 0.3033690015344102960774541611D-03 -0.2631663209856436170912263872D-03
-0.2030418319713735066794901840D-02 -0.4783131559073139815914388340D-03
 0.2599999714936536052665994045D-03  0.1248255443737202735610125615D-01
 0.2508415828024976659826883463D-01 -0.8561936093569852412876741710D-02
 0.1809724917735244797967197883D-01  0.1539145773636970847188937261D-03
 0.7685670436787875314799123316D-01  0.1073328111749166646760045296D-01
-0.8823184024095959143707545991D+00 -0.1729820208081931098842431993D+00
 0.4839928697825788717068462574D+01  0.1139357587175560793113504587D+01
-0.1789397310315472822139781783D+02 -0.4179244875949970960959944932D+01
 0.5307546291234133661873784149D+02  0.1223796966785479511941048258D+02
-0.1263810545640675684353482211D+03 -0.2864142890007691377718401782D+02
 0.2254166728937808557020616718D+03  0.5171556283273891807539257570D+02
-0.2305617940079480661097477423D+03 -0.5314623238741427257991745137D+02
 0.3209141387083033064575587900D-01  0.7692235373862978120573785645D-01
 0.2076303556629175983694324259D+00 -0.7125813815871488363096197816D-02
-0.4539105280454282936863918962D-02  0.3416344174579256931512105666D-01
 0.1757496635556533501332232561D-02 -0.1887472120969693745173856314D-02
-0.2017872517452695690920450033D-02  0.7706698434065545333382374338D-03
-0.5665291512215340705149735356D-02  0.2469616797004198921472450934D-01
 0.3810159414852735959566842894D-03  0.2502288980375818802648346661D-02
-0.2295274366035260360519032474D-01 -0.1930467641829740343961674398D-02
 0.5650116011047512029619177554D-02  0.6492419861979060319301382265D-02
 0.9099631661995833536993316670D-03 -0.2028773891807601932602000971D-02
 0.3937804135011962157475462476D-03 -0.6789394693865953870834384354D-03
 0.2347288782257594963454039316D-04 -0.2335686789009834563035639121D-01
 0.8751403483819211737149146302D-02 -0.2099823048045540430095456941D-02
-0.5583729627093803049575626574D-02  0.3839872752108437412021935131D-02
 0.1035546721015963116119262821D-01  0.3269216593193790664634290621D-02
 0.1618263771569705342101563872D-01  0.1226370822227371842894072529D-01
-0.1700293739029690165409647307D-02  0.1471788754149443156915566533D-01
 0.1695010527231053526486803662D-01  0.5309524934192965534007768724D-01
-0.6942319133221570848224502015D-01  0.9952948175792852847365566049D-01
-0.2745529442429380240220382348D+00 -0.1456628199259763223327723836D+00
 0.9040521807839022386255045660D-02 -0.1594578773526217907452462441D+00
 0.2907499448158817889620308961D+00  0.3919296049054436792413724788D-02
-0.2536793861723148690856532994D+01  0.4655157108465772242134050884D+00
 0.4133232986836156186427615467D+02 -0.6974247641509863981923444953D+01
-0.2367641081383870869103702717D+03  0.3173937761693781212102294376D+02
 0.8880557096588991043972782791D+03 -0.1225221626710076350263989298D+03
-0.2649224374743521821073954925D+04  0.3749391561361868525636964478D+03
 0.6321844541612239481764845550D+04 -0.9210949556530053996539209038D+03
-0.1130783612346528752823360264D+05  0.1618606761521126600200659595D+04
 0.1158217601163570179778616875D+05 -0.1646736319031602988616214134D+04
