 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1T2x.dat  
 #      Free state: E= 1.359724E+00, L=   4  (EPS= 1.0E-15)
 #        Inner phase shift= 1.276539774502332E-01
 #      Coulomb phase shift=-9.151391716115684E-01  (ETA=-6.064170E-01)
 #      Matching radius: RAD(  850)= 8.490000000000000E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  6.83867978E-12  3.41128343E-09
   2.00000000E-02  2.16298425E-10  5.38245062E-08
   3.00000000E-02  1.62380858E-09  2.68792100E-07
   4.00000000E-02  6.76622024E-09  8.38241812E-07
   5.00000000E-02  2.04222731E-08  2.01990121E-06
   6.00000000E-02  5.02696539E-08  4.13518088E-06
   7.00000000E-02  1.07502919E-07  7.56545404E-06
   8.00000000E-02  2.07415952E-07  1.27486741E-05
   9.00000000E-02  3.69952057E-07  2.01762775E-05
   1.00000000E-01  6.20224322E-07  3.03903255E-05
   1.10000000E-01  9.89008422E-07  4.39808454E-05
   1.20000000E-01  1.51320968E-06  6.15833370E-05
   1.30000000E-01  2.23630592E-06  8.38764178E-05
   1.40000000E-01  3.20876735E-06  1.11579583E-04
   1.50000000E-01  4.48845455E-06  1.45451063E-04
   1.60000000E-01  6.14099551E-06  1.86285768E-04
   1.70000000E-01  8.24014235E-06  2.34913297E-04
   1.80000000E-01  1.08681087E-05  2.92196020E-04
   1.90000000E-01  1.41158878E-05  3.59027216E-04
   2.00000000E-01  1.80835528E-05  4.36329260E-04
   2.10000000E-01  2.28805387E-05  5.25051869E-04
   2.20000000E-01  2.86259072E-05  6.26170393E-04
   2.30000000E-01  3.54485948E-05  7.40684153E-04
   2.40000000E-01  4.34876444E-05  8.69614829E-04
   2.50000000E-01  5.28924206E-05  1.01400489E-03
   2.60000000E-01  6.38228106E-05  1.17491608E-03
   2.70000000E-01  7.64494094E-05  1.35342795E-03
   2.80000000E-01  9.09536900E-05  1.55063640E-03
   2.90000000E-01  1.07528161E-04  1.76765234E-03
   3.00000000E-01  1.26376509E-04  2.00560032E-03
   3.10000000E-01  1.47713729E-04  2.26561725E-03
   3.20000000E-01  1.71766243E-04  2.54885117E-03
   3.30000000E-01  1.98772001E-04  2.85646001E-03
   3.40000000E-01  2.28980581E-04  3.18961048E-03
   3.50000000E-01  2.62653263E-04  3.54947689E-03
   3.60000000E-01  3.00063107E-04  3.93724010E-03
   3.70000000E-01  3.41495009E-04  4.35408650E-03
   3.80000000E-01  3.87245751E-04  4.80120698E-03
   3.90000000E-01  4.37624043E-04  5.27979594E-03
   4.00000000E-01  4.92950554E-04  5.79105039E-03
   4.10000000E-01  5.53557931E-04  6.33616904E-03
   4.20000000E-01  6.19790814E-04  6.91635140E-03
   4.30000000E-01  6.92005837E-04  7.53279697E-03
   4.40000000E-01  7.70571626E-04  8.18670436E-03
   4.50000000E-01  8.55868787E-04  8.87927056E-03
   4.60000000E-01  9.48289882E-04  9.61169013E-03
   4.70000000E-01  1.04823941E-03  1.03851544E-02
   4.80000000E-01  1.15613375E-03  1.12008509E-02
   4.90000000E-01  1.27240114E-03  1.20599624E-02
   5.00000000E-01  1.39748163E-03  1.29636663E-02
   5.10000000E-01  1.53182701E-03  1.39131342E-02
   5.20000000E-01  1.67590075E-03  1.49095306E-02
   5.30000000E-01  1.83017791E-03  1.59540131E-02
   5.40000000E-01  1.99514513E-03  1.70477307E-02
   5.50000000E-01  2.17130045E-03  1.81918242E-02
   5.60000000E-01  2.35915330E-03  1.93874247E-02
   5.70000000E-01  2.55922437E-03  2.06356534E-02
   5.80000000E-01  2.77204550E-03  2.19376210E-02
   5.90000000E-01  2.99815959E-03  2.32944267E-02
   6.00000000E-01  3.23812045E-03  2.47071580E-02
   6.10000000E-01  3.49249275E-03  2.61768897E-02
   6.20000000E-01  3.76185179E-03  2.77046836E-02
   6.30000000E-01  4.04678345E-03  2.92915874E-02
   6.40000000E-01  4.34788402E-03  3.09386345E-02
   6.50000000E-01  4.66576002E-03  3.26468433E-02
