 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.75117800E-12  0.00000000E+00  0.68386800E-11  0.00000000E+00  0.27425130E-10  0.00000000E+00
 0.20000000E-01  0.23759370E-10  0.00000000E+00  0.21629840E-09  0.00000000E+00  0.86738840E-09  0.00000000E+00
 0.30000000E-01  0.17837520E-09  0.00000000E+00  0.16238090E-08  0.00000000E+00  0.65113060E-08  0.00000000E+00
 0.40000000E-01  0.74331250E-09  0.00000000E+00  0.67662200E-08  0.00000000E+00  0.27129490E-07  0.00000000E+00
 0.50000000E-01  0.22436870E-08  0.00000000E+00  0.20422270E-07  0.00000000E+00  0.81874900E-07  0.00000000E+00
 0.60000000E-01  0.55233740E-08  0.00000000E+00  0.50269650E-07  0.00000000E+00  0.20150830E-06  0.00000000E+00
 0.70000000E-01  0.11813170E-07  0.00000000E+00  0.10750290E-06  0.00000000E+00  0.43086050E-06  0.00000000E+00
 0.80000000E-01  0.22795210E-07  0.00000000E+00  0.20741600E-06  0.00000000E+00  0.83114540E-06  0.00000000E+00
 0.90000000E-01  0.40663930E-07  0.00000000E+00  0.36995210E-06  0.00000000E+00  0.14821350E-05  0.00000000E+00
 0.10000000E+00  0.68184050E-07  0.00000000E+00  0.62022430E-06  0.00000000E+00  0.24842040E-05  0.00000000E+00
 0.11000000E+00  0.10874560E-06  0.00000000E+00  0.98900840E-06  0.00000000E+00  0.39602600E-05  0.00000000E+00
 0.12000000E+00  0.16641620E-06  0.00000000E+00  0.15132100E-05  0.00000000E+00  0.60575490E-05  0.00000000E+00
 0.13000000E+00  0.24599160E-06  0.00000000E+00  0.22363060E-05  0.00000000E+00  0.89493610E-05  0.00000000E+00
 0.14000000E+00  0.35304280E-06  0.00000000E+00  0.32087670E-05  0.00000000E+00  0.12836620E-04  0.00000000E+00
 0.15000000E+00  0.49396210E-06  0.00000000E+00  0.44884550E-05  0.00000000E+00  0.17949400E-04  0.00000000E+00
 0.16000000E+00  0.67600630E-06  0.00000000E+00  0.61409960E-05  0.00000000E+00  0.24548300E-04  0.00000000E+00
 0.17000000E+00  0.90733880E-06  0.00000000E+00  0.82401420E-05  0.00000000E+00  0.32925730E-04  0.00000000E+00
 0.18000000E+00  0.11970690E-05  0.00000000E+00  0.10868110E-04  0.00000000E+00  0.43407170E-04  0.00000000E+00
 0.19000000E+00  0.15552900E-05  0.00000000E+00  0.14115890E-04  0.00000000E+00  0.56352250E-04  0.00000000E+00
 0.20000000E+00  0.19931160E-05  0.00000000E+00  0.18083550E-04  0.00000000E+00  0.72155770E-04  0.00000000E+00
 0.21000000E+00  0.25227150E-05  0.00000000E+00  0.22880540E-04  0.00000000E+00  0.91248650E-04  0.00000000E+00
 0.22000000E+00  0.31573460E-05  0.00000000E+00  0.28625910E-04  0.00000000E+00  0.11409880E-03  0.00000000E+00
 0.23000000E+00  0.39113840E-05  0.00000000E+00  0.35448590E-04  0.00000000E+00  0.14121170E-03  0.00000000E+00
 0.24000000E+00  0.48003580E-05  0.00000000E+00  0.43487640E-04  0.00000000E+00  0.17313160E-03  0.00000000E+00
 0.25000000E+00  0.58409720E-05  0.00000000E+00  0.52892420E-04  0.00000000E+00  0.21044130E-03  0.00000000E+00
 0.26000000E+00  0.70511380E-05  0.00000000E+00  0.63822810E-04  0.00000000E+00  0.25376360E-03  0.00000000E+00
 0.27000000E+00  0.84500020E-05  0.00000000E+00  0.76449410E-04  0.00000000E+00  0.30376080E-03  0.00000000E+00
 0.28000000E+00  0.10057970E-04  0.00000000E+00  0.90953690E-04  0.00000000E+00  0.36113580E-03  0.00000000E+00
 0.29000000E+00  0.11896710E-04  0.00000000E+00  0.10752820E-03  0.00000000E+00  0.42663210E-03  0.00000000E+00
 0.30000000E+00  0.13989230E-04  0.00000000E+00  0.12637650E-03  0.00000000E+00  0.50103400E-03  0.00000000E+00
 0.31000000E+00  0.16359820E-04  0.00000000E+00  0.14771370E-03  0.00000000E+00  0.58516660E-03  0.00000000E+00
 0.32000000E+00  0.19034160E-04  0.00000000E+00  0.17176620E-03  0.00000000E+00  0.67989640E-03  0.00000000E+00
 0.33000000E+00  0.22039270E-04  0.00000000E+00  0.19877200E-03  0.00000000E+00  0.78613060E-03  0.00000000E+00
 0.34000000E+00  0.25403560E-04  0.00000000E+00  0.22898060E-03  0.00000000E+00  0.90481740E-03  0.00000000E+00
 0.35000000E+00  0.29156830E-04  0.00000000E+00  0.26265330E-03  0.00000000E+00  0.10369460E-02  0.00000000E+00
 0.36000000E+00  0.33330340E-04  0.00000000E+00  0.30006310E-03  0.00000000E+00  0.11835470E-02  0.00000000E+00
 0.37000000E+00  0.37956730E-04  0.00000000E+00  0.34149500E-03  0.00000000E+00  0.13456890E-02  0.00000000E+00
 0.38000000E+00  0.43070150E-04  0.00000000E+00  0.38724580E-03  0.00000000E+00  0.15244830E-02  0.00000000E+00
 0.39000000E+00  0.48706180E-04  0.00000000E+00  0.43762400E-03  0.00000000E+00  0.17210800E-02  0.00000000E+00
 0.40000000E+00  0.54901900E-04  0.00000000E+00  0.49295060E-03  0.00000000E+00  0.19366680E-02  0.00000000E+00
 0.41000000E+00  0.61695870E-04  0.00000000E+00  0.55355790E-03  0.00000000E+00  0.21724760E-02  0.00000000E+00
 0.42000000E+00  0.69128170E-04  0.00000000E+00  0.61979080E-03  0.00000000E+00  0.24297700E-02  0.00000000E+00
 0.43000000E+00  0.77240400E-04  0.00000000E+00  0.69200580E-03  0.00000000E+00  0.27098540E-02  0.00000000E+00
 0.44000000E+00  0.86075710E-04  0.00000000E+00  0.77057160E-03  0.00000000E+00  0.30140700E-02  0.00000000E+00
 0.45000000E+00  0.95678770E-04  0.00000000E+00  0.85586880E-03  0.00000000E+00  0.33437950E-02  0.00000000E+00
 0.46000000E+00  0.10609580E-03  0.00000000E+00  0.94828990E-03  0.00000000E+00  0.37004420E-02  0.00000000E+00
 0.47000000E+00  0.11737470E-03  0.00000000E+00  0.10482390E-02  0.00000000E+00  0.40854590E-02  0.00000000E+00
 0.48000000E+00  0.12956470E-03  0.00000000E+00  0.11561340E-02  0.00000000E+00  0.45003280E-02  0.00000000E+00
 0.49000000E+00  0.14271700E-03  0.00000000E+00  0.12724010E-02  0.00000000E+00  0.49465660E-02  0.00000000E+00
 0.50000000E+00  0.15688400E-03  0.00000000E+00  0.13974820E-02  0.00000000E+00  0.54257180E-02  0.00000000E+00
 0.51000000E+00  0.17211990E-03  0.00000000E+00  0.15318270E-02  0.00000000E+00  0.59393650E-02  0.00000000E+00
 0.52000000E+00  0.18848060E-03  0.00000000E+00  0.16759010E-02  0.00000000E+00  0.64891150E-02  0.00000000E+00
 0.53000000E+00  0.20602350E-03  0.00000000E+00  0.18301780E-02  0.00000000E+00  0.70766070E-02  0.00000000E+00
 0.54000000E+00  0.22480760E-03  0.00000000E+00  0.19951450E-02  0.00000000E+00  0.77035070E-02  0.00000000E+00
 0.55000000E+00  0.24489370E-03  0.00000000E+00  0.21713000E-02  0.00000000E+00  0.83715090E-02  0.00000000E+00
 0.56000000E+00  0.26634420E-03  0.00000000E+00  0.23591530E-02  0.00000000E+00  0.90823340E-02  0.00000000E+00
 0.57000000E+00  0.28922310E-03  0.00000000E+00  0.25592240E-02  0.00000000E+00  0.98377250E-02  0.00000000E+00
 0.58000000E+00  0.31359610E-03  0.00000000E+00  0.27720460E-02  0.00000000E+00  0.10639450E-01  0.00000000E+00
 0.59000000E+00  0.33953050E-03  0.00000000E+00  0.29981600E-02  0.00000000E+00  0.11489300E-01  0.00000000E+00
 0.60000000E+00  0.36709550E-03  0.00000000E+00  0.32381200E-02  0.00000000E+00  0.12389090E-01  0.00000000E+00
 0.61000000E+00  0.39636170E-03  0.00000000E+00  0.34924930E-02  0.00000000E+00  0.13340640E-01  0.00000000E+00
 0.62000000E+00  0.42740160E-03  0.00000000E+00  0.37618520E-02  0.00000000E+00  0.14345810E-01  0.00000000E+00
 0.63000000E+00  0.46028940E-03  0.00000000E+00  0.40467830E-02  0.00000000E+00  0.15406470E-01  0.00000000E+00
 0.64000000E+00  0.49510090E-03  0.00000000E+00  0.43478840E-02  0.00000000E+00  0.16524480E-01  0.00000000E+00
 0.65000000E+00  0.53191370E-03  0.00000000E+00  0.46657600E-02  0.00000000E+00  0.17701760E-01  0.00000000E+00
 0.66000000E+00  0.57080700E-03  0.00000000E+00  0.50010280E-02  0.00000000E+00  0.18940210E-01  0.00000000E+00
 0.67000000E+00  0.61186190E-03  0.00000000E+00  0.53543150E-02  0.00000000E+00  0.20241750E-01  0.00000000E+00
 0.68000000E+00  0.65516100E-03  0.00000000E+00  0.57262570E-02  0.00000000E+00  0.21608300E-01  0.00000000E+00
 0.69000000E+00  0.70078890E-03  0.00000000E+00  0.61174990E-02  0.00000000E+00  0.23041810E-01  0.00000000E+00
 0.70000000E+00  0.74883170E-03  0.00000000E+00  0.65286990E-02  0.00000000E+00  0.24544210E-01  0.00000000E+00
 0.71000000E+00  0.79937730E-03  0.00000000E+00  0.69605190E-02  0.00000000E+00  0.26117470E-01  0.00000000E+00
 0.72000000E+00  0.85251550E-03  0.00000000E+00  0.74136330E-02  0.00000000E+00  0.27763520E-01  0.00000000E+00
 0.73000000E+00  0.90833760E-03  0.00000000E+00  0.78887250E-02  0.00000000E+00  0.29484320E-01  0.00000000E+00
 0.74000000E+00  0.96693670E-03  0.00000000E+00  0.83864860E-02  0.00000000E+00  0.31281820E-01  0.00000000E+00
 0.75000000E+00  0.10284080E-02  0.00000000E+00  0.89076140E-02  0.00000000E+00  0.33157970E-01  0.00000000E+00
 0.76000000E+00  0.10928480E-02  0.00000000E+00  0.94528180E-02  0.00000000E+00  0.35114730E-01  0.00000000E+00
 0.77000000E+00  0.11603540E-02  0.00000000E+00  0.10022810E-01  0.00000000E+00  0.37154020E-01  0.00000000E+00
 0.78000000E+00  0.12310280E-02  0.00000000E+00  0.10618320E-01  0.00000000E+00  0.39277790E-01  0.00000000E+00
 0.79000000E+00  0.13049710E-02  0.00000000E+00  0.11240080E-01  0.00000000E+00  0.41487960E-01  0.00000000E+00
 0.80000000E+00  0.13822870E-02  0.00000000E+00  0.11888820E-01  0.00000000E+00  0.43786450E-01  0.00000000E+00
 0.81000000E+00  0.14630810E-02  0.00000000E+00  0.12565290E-01  0.00000000E+00  0.46175140E-01  0.00000000E+00
 0.82000000E+00  0.15474600E-02  0.00000000E+00  0.13270240E-01  0.00000000E+00  0.48655950E-01  0.00000000E+00
 0.83000000E+00  0.16355330E-02  0.00000000E+00  0.14004420E-01  0.00000000E+00  0.51230720E-01  0.00000000E+00
 0.84000000E+00  0.17274110E-02  0.00000000E+00  0.14768620E-01  0.00000000E+00  0.53901310E-01  0.00000000E+00
 0.85000000E+00  0.18232050E-02  0.00000000E+00  0.15563580E-01  0.00000000E+00  0.56669570E-01  0.00000000E+00
 0.86000000E+00  0.19230310E-02  0.00000000E+00  0.16390100E-01  0.00000000E+00  0.59537280E-01  0.00000000E+00
 0.87000000E+00  0.20270030E-02  0.00000000E+00  0.17248950E-01  0.00000000E+00  0.62506250E-01  0.00000000E+00
 0.88000000E+00  0.21352400E-02  0.00000000E+00  0.18140910E-01  0.00000000E+00  0.65578220E-01  0.00000000E+00
 0.89000000E+00  0.22478610E-02  0.00000000E+00  0.19066780E-01  0.00000000E+00  0.68754930E-01  0.00000000E+00
 0.90000000E+00  0.23649860E-02  0.00000000E+00  0.20027360E-01  0.00000000E+00  0.72038080E-01  0.00000000E+00
 0.91000000E+00  0.24867370E-02  0.00000000E+00  0.21023440E-01  0.00000000E+00  0.75429340E-01  0.00000000E+00
 0.92000000E+00  0.26132410E-02  0.00000000E+00  0.22055820E-01  0.00000000E+00  0.78930340E-01  0.00000000E+00
