 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1A1.dat   
 #      Free state: E= 1.359724E+00, L=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 1.806628150527622E+00
 #      Coulomb phase shift=-2.708302726273440E-01  (ETA=-6.064145E-01)
 #      Matching radius: RAD(  847)= 8.460000000000001E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  1.20323078E-03  2.37052211E-01
   2.00000000E-02  4.67159824E-03  4.53267576E-01
   3.00000000E-02  1.02037886E-02  6.50041810E-01
   4.00000000E-02  1.76119905E-02  8.28679915E-01
   5.00000000E-02  2.67209981E-02  9.90398539E-01
   6.00000000E-02  3.73673450E-02  1.13632961E+00
   7.00000000E-02  4.93984791E-02  1.26752481E+00
   8.00000000E-02  6.26719841E-02  1.38496052E+00
   9.00000000E-02  7.70548522E-02  1.48954286E+00
   1.00000000E-01  9.24228072E-02  1.58211295E+00
   1.10000000E-01  1.08659680E-01  1.66345181E+00
   1.20000000E-01  1.25656831E-01  1.73428528E+00
   1.30000000E-01  1.43312623E-01  1.79528852E+00
   1.40000000E-01  1.61531934E-01  1.84709024E+00
   1.50000000E-01  1.80225715E-01  1.89027670E+00
   1.60000000E-01  1.99310579E-01  1.92539530E+00
   1.70000000E-01  2.18708438E-01  1.95295794E+00
   1.80000000E-01  2.38346153E-01  1.97344400E+00
   1.90000000E-01  2.58155231E-01  1.98730308E+00
   2.00000000E-01  2.78071535E-01  1.99495747E+00
   2.10000000E-01  2.98035025E-01  1.99680445E+00
   2.20000000E-01  3.17989516E-01  1.99321822E+00
   2.30000000E-01  3.37882457E-01  1.98455174E+00
   2.40000000E-01  3.57664729E-01  1.97113835E+00
   2.50000000E-01  3.77290453E-01  1.95329320E+00
   2.60000000E-01  3.96716817E-01  1.93131464E+00
   2.70000000E-01  4.15903912E-01  1.90548527E+00
   2.80000000E-01  4.34814581E-01  1.87607307E+00
   2.90000000E-01  4.53414280E-01  1.84333238E+00
   3.00000000E-01  4.71670940E-01  1.80750465E+00
   3.10000000E-01  4.89554848E-01  1.76881932E+00
   3.20000000E-01  5.07038529E-01  1.72749445E+00
   3.30000000E-01  5.24096631E-01  1.68373742E+00
   3.40000000E-01  5.40705829E-01  1.63774542E+00
   3.50000000E-01  5.56844716E-01  1.58970607E+00
   3.60000000E-01  5.72493721E-01  1.53979785E+00
   3.70000000E-01  5.87635011E-01  1.48819057E+00
   3.80000000E-01  6.02252408E-01  1.43504574E+00
   3.90000000E-01  6.16331313E-01  1.38051701E+00
   4.00000000E-01  6.29858623E-01  1.32475052E+00
   4.10000000E-01  6.42822662E-01  1.26788519E+00
   4.20000000E-01  6.55213105E-01  1.21005306E+00
   4.30000000E-01  6.67020919E-01  1.15137959E+00
   4.40000000E-01  6.78238291E-01  1.09198394E+00
   4.50000000E-01  6.88858568E-01  1.03197921E+00
   4.60000000E-01  6.98876203E-01  9.71472697E-01
   4.70000000E-01  7.08286689E-01  9.10566150E-01
   4.80000000E-01  7.17086514E-01  8.49355984E-01
   4.90000000E-01  7.25273102E-01  7.87933514E-01
   5.00000000E-01  7.32844765E-01  7.26385150E-01
   5.10000000E-01  7.39800658E-01  6.64792594E-01
   5.20000000E-01  7.46140728E-01  6.03233047E-01
   5.30000000E-01  7.51865673E-01  5.41779398E-01
   5.40000000E-01  7.56976898E-01  4.80500400E-01
   5.50000000E-01  7.61476479E-01  4.19460817E-01
   5.60000000E-01  7.65367116E-01  3.58721618E-01
   5.70000000E-01  7.68652104E-01  2.98340143E-01
   5.80000000E-01  7.71335292E-01  2.38370264E-01
   5.90000000E-01  7.73421050E-01  1.78862512E-01
   6.00000000E-01  7.74914241E-01  1.19864249E-01
   6.10000000E-01  7.75820182E-01  6.14197874E-02
   6.20000000E-01  7.76144621E-01  3.57051691E-03
   6.30000000E-01  7.75893705E-01 -5.36449267E-02
   6.40000000E-01  7.75073955E-01 -1.10190569E-01
   6.50000000E-01  7.73692238E-01 -1.66032943E-01
   6.60000000E-01  7.71755744E-01 -2.21140982E-01
   6.70000000E-01  7.69271962E-01 -2.75485930E-01
   6.80000000E-01  7.66248658E-01 -3.29041195E-01
   6.90000000E-01  7.62693853E-01 -3.81782255E-01
   7.00000000E-01  7.58615802E-01 -4.33686567E-01
   7.10000000E-01  7.54022980E-01 -4.84733464E-01
   7.20000000E-01  7.48924054E-01 -5.34904055E-01
   7.30000000E-01  7.43327877E-01 -5.84181142E-01
   7.40000000E-01  7.37243462E-01 -6.32549106E-01
   7.50000000E-01  7.30679972E-01 -6.79993859E-01
   7.60000000E-01  7.23646705E-01 -7.26502743E-01
   7.70000000E-01  7.16153075E-01 -7.72064452E-01
   7.80000000E-01  7.08208606E-01 -8.16668976E-01
   7.90000000E-01  6.99822916E-01 -8.60307498E-01
   8.00000000E-01  6.91005702E-01 -9.02972346E-01
   8.10000000E-01  6.81766736E-01 -9.44656934E-01
   8.20000000E-01  6.72115849E-01 -9.85355701E-01
   8.30000000E-01  6.62062924E-01 -1.02506402E+00
   8.40000000E-01  6.51617883E-01 -1.06377817E+00
   8.50000000E-01  6.40790684E-01 -1.10149528E+00
   8.60000000E-01  6.29591308E-01 -1.13821326E+00
   8.70000000E-01  6.18029754E-01 -1.17393077E+00
   8.80000000E-01  6.06116030E-01 -1.20864717E+00
   8.90000000E-01  5.93860147E-01 -1.24236247E+00
   9.00000000E-01  5.81272115E-01 -1.27507728E+00
   9.10000000E-01  5.68361933E-01 -1.30679279E+00
   9.20000000E-01  5.55139585E-01 -1.33751073E+00
   9.30000000E-01  5.41615036E-01 -1.36723329E+00
   9.40000000E-01  5.27798228E-01 -1.39596314E+00
   9.50000000E-01  5.13699072E-01 -1.42370339E+00
   9.60000000E-01  4.99327448E-01 -1.45045752E+00
   9.70000000E-01  4.84693196E-01 -1.47622939E+00
   9.80000000E-01  4.69806120E-01 -1.50102322E+00
   9.90000000E-01  4.54675977E-01 -1.52484350E+00
   1.00000000E+00  4.39312479E-01 -1.54769504E+00
   1.01000000E+00  4.23725288E-01 -1.56958291E+00
   1.02000000E+00  4.07924015E-01 -1.59051242E+00
   1.03000000E+00  3.91918216E-01 -1.61048910E+00
   1.04000000E+00  3.75717390E-01 -1.62951872E+00
   1.05000000E+00  3.59330979E-01 -1.64760717E+00
   1.06000000E+00  3.42768364E-01 -1.66476057E+00
   1.07000000E+00  3.26038863E-01 -1.68098518E+00
   1.08000000E+00  3.09151735E-01 -1.69628740E+00
   1.09000000E+00  2.92116168E-01 -1.71067374E+00
   1.10000000E+00  2.74941291E-01 -1.72415085E+00
   1.11000000E+00  2.57636160E-01 -1.73672547E+00
   1.12000000E+00  2.40209767E-01 -1.74840443E+00
   1.13000000E+00  2.22671034E-01 -1.75919467E+00
   1.14000000E+00  2.05028813E-01 -1.76910317E+00
   1.15000000E+00  1.87291886E-01 -1.77813699E+00
   1.16000000E+00  1.69468965E-01 -1.78630325E+00
   1.17000000E+00  1.51568689E-01 -1.79360912E+00
   1.18000000E+00  1.33599626E-01 -1.80006183E+00
   1.19000000E+00  1.15570272E-01 -1.80566862E+00
   1.20000000E+00  9.74890493E-02 -1.81043679E+00
   1.21000000E+00  7.93643074E-02 -1.81437366E+00
   1.22000000E+00  6.12043227E-02 -1.81748658E+00
   1.23000000E+00  4.30172976E-02 -1.81978294E+00
   1.24000000E+00  2.48113611E-02 -1.82127012E+00
   1.25000000E+00  6.59456779E-03 -1.82195554E+00
   1.26000000E+00 -1.16251019E-02 -1.82184663E+00
   1.27000000E+00 -2.98397419E-02 -1.82095084E+00
   1.28000000E+00 -4.80415206E-02 -1.81927563E+00
   1.29000000E+00 -6.62226812E-02 -1.81682847E+00
   1.30000000E+00 -8.43755417E-02 -1.81361685E+00
   1.31000000E+00 -1.02492495E-01 -1.80964828E+00
   1.32000000E+00 -1.20566009E-01 -1.80493025E+00
   1.33000000E+00 -1.38588627E-01 -1.79947031E+00
   1.34000000E+00 -1.56552967E-01 -1.79327599E+00
   1.35000000E+00 -1.74451724E-01 -1.78635485E+00
   1.36000000E+00 -1.92277667E-01 -1.77871445E+00
   1.37000000E+00 -2.10023641E-01 -1.77036238E+00
   1.38000000E+00 -2.27682568E-01 -1.76130625E+00
   1.39000000E+00 -2.45247444E-01 -1.75155368E+00
   1.40000000E+00 -2.62711345E-01 -1.74111233E+00
   1.41000000E+00 -2.80067421E-01 -1.72998987E+00
   1.42000000E+00 -2.97308898E-01 -1.71819399E+00
   1.43000000E+00 -3.14429081E-01 -1.70573242E+00
   1.44000000E+00 -3.31421353E-01 -1.69261292E+00
   1.45000000E+00 -3.48279173E-01 -1.67884328E+00
   1.46000000E+00 -3.64996078E-01 -1.66443132E+00
   1.47000000E+00 -3.81565684E-01 -1.64938491E+00
   1.48000000E+00 -3.97981687E-01 -1.63371195E+00
   1.49000000E+00 -4.14237861E-01 -1.61742040E+00
   1.50000000E+00 -4.30328060E-01 -1.60051824E+00
   1.51000000E+00 -4.46246217E-01 -1.58301351E+00
   1.52000000E+00 -4.61986349E-01 -1.56491431E+00
