 # Radial wave functions calculated by RADIAL.
 # **** Schrodinger Eq. Numerical potential.
 #      Input potential file: potential_1A1.dat   
 #      Free state: E= 4.409917E-01, L=   1  (EPS= 1.0E-15)
 #        Inner phase shift= 2.041522924336079E+00
 #      Coulomb phase shift=-5.229323375936362E-01  (ETA=-1.064829E+00)
 #      Matching radius: RAD(  847)= 8.460000000000001E+00
 #       R              P(R)            Q(R)
   0.00000000E+00  0.00000000E+00  0.00000000E+00
   1.00000000E-02  9.57448903E-04  1.88633519E-01
   2.00000000E-02  3.71754705E-03  3.60727459E-01
   3.00000000E-02  8.12069808E-03  5.17428846E-01
   4.00000000E-02  1.40183924E-02  6.59808275E-01
   5.00000000E-02  2.12724530E-02  7.88862164E-01
   6.00000000E-02  2.97543095E-02  9.05515966E-01
   7.00000000E-02  3.93443069E-02  1.01062805E+00
   8.00000000E-02  4.99310561E-02  1.10499388E+00
   9.00000000E-02  6.14108260E-02  1.18935034E+00
   1.00000000E-01  7.36869793E-02  1.26438005E+00
   1.10000000E-01  8.66694515E-02  1.33071558E+00
   1.20000000E-01  1.00274270E-01  1.38894345E+00
   1.30000000E-01  1.14423114E-01  1.43960795E+00
   1.40000000E-01  1.29042907E-01  1.48321465E+00
   1.50000000E-01  1.44065451E-01  1.52023370E+00
   1.60000000E-01  1.59427084E-01  1.55110282E+00
   1.70000000E-01  1.75068371E-01  1.57623015E+00
   1.80000000E-01  1.90933821E-01  1.59599666E+00
   1.90000000E-01  2.06971625E-01  1.61075846E+00
   2.00000000E-01  2.23133421E-01  1.62084890E+00
   2.10000000E-01  2.39374075E-01  1.62658042E+00
   2.20000000E-01  2.55651479E-01  1.62824624E+00
   2.30000000E-01  2.71926368E-01  1.62612186E+00
   2.40000000E-01  2.88162148E-01  1.62046643E+00
   2.50000000E-01  3.04324741E-01  1.61152397E+00
   2.60000000E-01  3.20382439E-01  1.59952451E+00
   2.70000000E-01  3.36305766E-01  1.58468504E+00
   2.80000000E-01  3.52067357E-01  1.56721041E+00
   2.90000000E-01  3.67641837E-01  1.54729420E+00
   3.00000000E-01  3.83005713E-01  1.52511936E+00
   3.10000000E-01  3.98137273E-01  1.50085895E+00
   3.20000000E-01  4.13016487E-01  1.47467667E+00
   3.30000000E-01  4.27624918E-01  1.44672750E+00
   3.40000000E-01  4.41945637E-01  1.41715813E+00
   3.50000000E-01  4.55963144E-01  1.38610740E+00
   3.60000000E-01  4.69663287E-01  1.35370682E+00
   3.70000000E-01  4.83033196E-01  1.32008083E+00
   3.80000000E-01  4.96061212E-01  1.28534724E+00
   3.90000000E-01  5.08736821E-01  1.24961755E+00
   4.00000000E-01  5.21050595E-01  1.21299725E+00
   4.10000000E-01  5.32994130E-01  1.17558609E+00
   4.20000000E-01  5.44559995E-01  1.13747839E+00
   4.30000000E-01  5.55741674E-01  1.09876327E+00
   4.40000000E-01  5.66533517E-01  1.05952490E+00
   4.50000000E-01  5.76930693E-01  1.01984269E+00
   4.60000000E-01  5.86929142E-01  9.79791559E-01
   4.70000000E-01  5.96525530E-01  9.39442100E-01
   4.80000000E-01  6.05717211E-01  8.98860791E-01
   4.90000000E-01  6.14502182E-01  8.58110181E-01
   5.00000000E-01  6.22879047E-01  8.17249065E-01
   5.10000000E-01  6.30846979E-01  7.76332636E-01
   5.20000000E-01  6.38405688E-01  7.35412674E-01
   5.30000000E-01  6.45555383E-01  6.94537690E-01
   5.40000000E-01  6.52296744E-01  6.53753079E-01
   5.50000000E-01  6.58630888E-01  6.13101239E-01
   5.60000000E-01  6.64559343E-01  5.72621733E-01
   5.70000000E-01  6.70084020E-01  5.32351421E-01
   5.80000000E-01  6.75207184E-01  4.92324596E-01
   5.90000000E-01  6.79931430E-01  4.52573084E-01
   6.00000000E-01  6.84259661E-01  4.13126385E-01
   6.10000000E-01  6.88195065E-01  3.74011765E-01
   6.20000000E-01  6.91741088E-01  3.35254362E-01
   6.30000000E-01  6.94901420E-01  2.96877321E-01
   6.40000000E-01  6.97679973E-01  2.58901863E-01
   6.50000000E-01  7.00080861E-01  2.21347414E-01
   6.60000000E-01  7.02108384E-01  1.84231687E-01
   6.70000000E-01  7.03767011E-01  1.47570745E-01
   6.80000000E-01  7.05061363E-01  1.11379130E-01
   6.90000000E-01  7.05996201E-01  7.56699263E-02
   7.00000000E-01  7.06576409E-01  4.04548342E-02
   7.10000000E-01  7.06806980E-01  5.74425057E-03
   7.20000000E-01  7.06693006E-01 -2.84526564E-02
   7.30000000E-01  7.06239666E-01 -6.21278787E-02
   7.40000000E-01  7.05452211E-01 -9.52744820E-02
   7.50000000E-01  7.04335958E-01 -1.27886571E-01
   7.60000000E-01  7.02896278E-01 -1.59959211E-01
   7.70000000E-01  7.01138586E-01 -1.91488366E-01
   7.80000000E-01  6.99068333E-01 -2.22470861E-01
   7.90000000E-01  6.96690999E-01 -2.52904300E-01
   8.00000000E-01  6.94012083E-01 -2.82787027E-01
   8.10000000E-01  6.91037097E-01 -3.12118089E-01
   8.20000000E-01  6.87771561E-01 -3.40897188E-01
   8.30000000E-01  6.84220992E-01 -3.69124605E-01
   8.40000000E-01  6.80390905E-01 -3.96801182E-01
   8.50000000E-01  6.76286800E-01 -4.23928292E-01
   8.60000000E-01  6.71914165E-01 -4.50507775E-01
   8.70000000E-01  6.67278463E-01 -4.76541911E-01
   8.80000000E-01  6.62385135E-01 -5.02033389E-01
   8.90000000E-01  6.57239594E-01 -5.26985278E-01
   9.00000000E-01  6.51847217E-01 -5.51400985E-01
   9.10000000E-01  6.46213349E-01 -5.75284227E-01
   9.20000000E-01  6.40343294E-01 -5.98639006E-01
   9.30000000E-01  6.34242316E-01 -6.21469580E-01
   9.40000000E-01  6.27915635E-01 -6.43780430E-01
   9.50000000E-01  6.21368424E-01 -6.65576258E-01
   9.60000000E-01  6.14605810E-01 -6.86861943E-01
   9.70000000E-01  6.07632869E-01 -7.07642523E-01
   9.80000000E-01  6.00454626E-01 -7.27923192E-01
   9.90000000E-01  5.93076054E-01 -7.47709257E-01
   1.00000000E+00  5.85502072E-01 -7.67006132E-01
   1.01000000E+00  5.77737544E-01 -7.85819318E-01
   1.02000000E+00  5.69787279E-01 -8.04154385E-01
   1.03000000E+00  5.61656031E-01 -8.22016962E-01
   1.04000000E+00  5.53348496E-01 -8.39412754E-01
   1.05000000E+00  5.44869313E-01 -8.56347440E-01
   1.06000000E+00  5.36223065E-01 -8.72826754E-01
   1.07000000E+00  5.27414277E-01 -8.88856431E-01
   1.08000000E+00  5.18447416E-01 -9.04442201E-01
   1.09000000E+00  5.09326893E-01 -9.19589777E-01
   1.10000000E+00  5.00057062E-01 -9.34304855E-01
