 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.14817970E-05  0.00000000E+00  0.33899980E-05  0.00000000E+00  0.66704350E-05  0.00000000E+00
 0.20000000E-01  0.11622970E-04  0.00000000E+00  0.26589540E-04  0.00000000E+00  0.52316670E-04  0.00000000E+00
 0.30000000E-01  0.38469170E-04  0.00000000E+00  0.87998950E-04  0.00000000E+00  0.17312670E-03  0.00000000E+00
 0.40000000E-01  0.89440240E-04  0.00000000E+00  0.20457710E-03  0.00000000E+00  0.40242360E-03  0.00000000E+00
 0.50000000E-01  0.17137530E-03  0.00000000E+00  0.39194020E-03  0.00000000E+00  0.77084770E-03  0.00000000E+00
 0.60000000E-01  0.29057400E-03  0.00000000E+00  0.66445260E-03  0.00000000E+00  0.13065240E-02  0.00000000E+00
 0.70000000E-01  0.45283500E-03  0.00000000E+00  0.10353110E-02  0.00000000E+00  0.20352190E-02  0.00000000E+00
 0.80000000E-01  0.66349090E-03  0.00000000E+00  0.15166210E-02  0.00000000E+00  0.29804800E-02  0.00000000E+00
 0.90000000E-01  0.92743990E-03  0.00000000E+00  0.21194690E-02  0.00000000E+00  0.41637700E-02  0.00000000E+00
 0.10000000E+00  0.12491760E-02  0.00000000E+00  0.28539850E-02  0.00000000E+00  0.56045860E-02  0.00000000E+00
 0.11000000E+00  0.16328150E-02  0.00000000E+00  0.37294020E-02  0.00000000E+00  0.73205690E-02  0.00000000E+00
 0.12000000E+00  0.20821190E-02  0.00000000E+00  0.47541140E-02  0.00000000E+00  0.93276070E-02  0.00000000E+00
 0.13000000E+00  0.26005220E-02  0.00000000E+00  0.59357210E-02  0.00000000E+00  0.11639930E-01  0.00000000E+00
 0.14000000E+00  0.31911460E-02  0.00000000E+00  0.72810790E-02  0.00000000E+00  0.14270190E-01  0.00000000E+00
 0.15000000E+00  0.38568220E-02  0.00000000E+00  0.87963400E-02  0.00000000E+00  0.17229560E-01  0.00000000E+00
