 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.19603882E-03  0.22434525E-04  0.75765573E-03  0.70836270E-04  0.61982935E-02  0.27545382E-03
 0.20000000E-01  0.11928369E-02  0.13650363E-03  0.46100162E-02  0.43099841E-03  0.37713410E-01  0.16759505E-02
 0.30000000E-01  0.24469718E-02  0.28002864E-03  0.94568846E-02  0.88414917E-03  0.77364931E-01  0.34379496E-02
 0.40000000E-01  0.25010840E-02  0.28624622E-03  0.96661185E-02  0.90378679E-03  0.79079768E-01  0.35142057E-02
 0.50000000E-01  0.71465872E-03  0.81831491E-04  0.27622937E-02  0.25848301E-03  0.22605439E-01  0.10051108E-02
 0.60000000E-01  0.17756436E-02  0.20319088E-03  0.68620317E-02  0.64122347E-03  0.56129799E-01  0.24927853E-02
 0.70000000E-01  0.29815478E-02  0.34129798E-03  0.11522989E-01  0.10771063E-02  0.94269872E-01  0.41869704E-02
 0.80000000E-01  0.18616820E-02  0.21325308E-03  0.71957371E-02  0.67283120E-03  0.58883135E-01  0.26146079E-02
 0.90000000E-01  0.79962295E-03  0.91284104E-04  0.30891527E-02  0.28854517E-03  0.25250395E-01  0.11233747E-02
 0.10000000E+00  0.30995602E-02  0.35461921E-03  0.11978390E-01  0.11197856E-02  0.97984056E-01  0.43547164E-02
 0.11000000E+00  0.34807810E-02  0.39851180E-03  0.13453138E-01  0.12580576E-02  0.11007546E+00  0.48908623E-02
 0.12000000E+00  0.17146918E-02  0.19670531E-03  0.66291492E-02  0.62022735E-03  0.54274923E-01  0.24084615E-02
 0.13000000E+00  0.11516234E-02  0.13111434E-03  0.44478841E-02  0.41589225E-03  0.36339136E-01  0.16230642E-02
 0.14000000E+00  0.35819453E-02  0.40927842E-03  0.13841503E-01  0.12952630E-02  0.11321111E+00  0.50443266E-02
 0.15000000E+00  0.44168788E-02  0.50517211E-03  0.17070782E-01  0.15983832E-02  0.13967733E+00  0.62224453E-02
 0.16000000E+00  0.33449837E-02  0.38310007E-03  0.12931144E-01  0.12118251E-02  0.10586394E+00  0.47152014E-02
 0.17000000E+00  0.87640968E-03  0.10126452E-03  0.33929232E-02  0.31922443E-03  0.27865660E-01  0.12370090E-02
 0.18000000E+00  0.20130273E-02  0.22891518E-03  0.77737483E-02  0.72693877E-03  0.63492956E-01  0.28394052E-02
 0.19000000E+00  0.43207172E-02  0.49293320E-03  0.16694518E-01  0.15638372E-02  0.13652192E+00  0.61000197E-02
 0.20000000E+00  0.53520783E-02  0.61142207E-03  0.20684694E-01  0.19395034E-02  0.16924833E+00  0.75621015E-02
 0.21000000E+00  0.48717421E-02  0.55740042E-03  0.18833573E-01  0.17678328E-02  0.15420024E+00  0.68892812E-02
 0.22000000E+00  0.30820136E-02  0.35381334E-03  0.11921590E-01  0.11211578E-02  0.97734955E-01  0.43633006E-02
 0.23000000E+00  0.48850534E-03  0.58211100E-04  0.19013406E-02  0.18190964E-03  0.15801411E-01  0.69593580E-03
 0.24000000E+00  0.22768967E-02  0.25742420E-03  0.87861886E-02  0.82130316E-03  0.71647521E-01  0.32202704E-02
 0.25000000E+00  0.46193421E-02  0.52528040E-03  0.17842447E-01  0.16728008E-02  0.14581192E+00  0.65428236E-02
 0.26000000E+00  0.60972863E-02  0.69496182E-03  0.23560695E-01  0.22120437E-02  0.19272038E+00  0.86443510E-02
 0.27000000E+00  0.64806850E-02  0.74012055E-03  0.25050939E-01  0.23548711E-02  0.20507209E+00  0.91958434E-02
 0.28000000E+00  0.57560626E-02  0.65904371E-03  0.22259688E-01  0.20955197E-02  0.18240238E+00  0.81747875E-02
 0.29000000E+00  0.40923111E-02  0.47077960E-03  0.15838083E-01  0.14944153E-02  0.13000921E+00  0.58176144E-02
 0.30000000E+00  0.17840039E-02  0.20870143E-03  0.69230714E-02  0.65775710E-03  0.57167297E-01  0.25399625E-02
 0.31000000E+00  0.81251074E-03  0.86749720E-04  0.31094112E-02  0.28556567E-03  0.24886740E-01  0.11535928E-02
 0.32000000E+00  0.33385498E-02  0.37480987E-03  0.12873810E-01  0.12054742E-02  0.10482843E+00  0.47537003E-02
 0.33000000E+00  0.54804509E-02  0.61977934E-03  0.21158126E-01  0.19879115E-02  0.17274216E+00  0.78136713E-02
 0.34000000E+00  0.70015998E-02  0.79465855E-03  0.27047464E-01  0.25464948E-02  0.22113292E+00  0.99951912E-02
 0.35000000E+00  0.77586211E-02  0.88299661E-03  0.29986721E-01  0.28284779E-02  0.24544009E+00  0.11091763E-01
 0.36000000E+00  0.77036259E-02  0.87916049E-03  0.29789493E-01  0.28156717E-02  0.24411304E+00  0.11032392E-01
 0.37000000E+00  0.68755960E-02  0.78737015E-03  0.26604925E-01  0.25214146E-02  0.21834253E+00  0.98697692E-02
 0.38000000E+00  0.53843882E-02  0.61989371E-03  0.20855875E-01  0.19848407E-02  0.17155861E+00  0.77578205E-02
 0.39000000E+00  0.33906227E-02  0.39478388E-03  0.13161562E-01  0.12636619E-02  0.10879943E+00  0.49233993E-02
