 0.2713671095581392158496703004D-02 -0.1955654295853630794503608126D-03
-0.9116967814852328100272416123D-01  0.1778692358938093742715125245D+00
-0.1307558089333929040448678549D-03  0.5724338127756356531250503394D-04
 0.1858801949897707353129283625D-02 -0.1571981093093965443398263293D-03
-0.2054350504625277254455717468D-03 -0.1323138347395098543546332337D-02
 0.1766252758732059224833221833D-03  0.8915153788947652313545688685D-03
-0.1734632285124680650678641314D-03 -0.4353544697253530076919147973D-04
 0.3786309468286064294773041183D-03 -0.8717217298331164654356939536D-03
-0.6276355192238551421179959533D-02  0.3286717956669357211529902685D-02
 0.2310741787276566257952614691D-02 -0.3923735787431257594770617203D-02
-0.3855067349378568392764821127D-02 -0.3920134071419271136471618178D-02
-0.8741584298960155402502536504D-02  0.1453160416633799030539098140D-01
 0.1886115073739508263273023658D-02  0.2341923390854955266959791516D-02
-0.1078640126766922113787927628D-03  0.1303505276145058150438771349D-02
-0.1690351304430669915346285848D-01 -0.1698362457325486643555656485D-01
-0.4746842761590291948081699047D-01 -0.7515175693727148276135352489D-01
 0.9524484968640456461486110129D+00 -0.6058399590109807553162113436D+00
-0.3592738127472490106129043852D+00  0.1827409732814836651471068762D+01
 0.3403602313793328004720706303D+01 -0.3884271286252135357841552832D+01
-0.4738883438485854249222484214D+01  0.7082664791689979644218055910D+01
 0.1018832076418332555078904988D+02 -0.1208912694774423002286312112D+02
-0.1474514048755698425452465017D+02  0.1898127236470175205340638058D+02
 0.2402751108479022690289639286D+02 -0.2839304789010580876151834673D+02
-0.3331359299448553912270654109D+02  0.4131572481754412251575558912D+02
 0.4822527734646039476729129092D+02 -0.5760715555563037781894308864D+02
-0.6360302296272783451058785431D+02  0.7651815264366510405125154648D+02
 0.7862774919644627402703918051D+02 -0.9384349950854694100144115509D+02
-0.8269788874534668821070226841D+02  0.9949863264091074199768627295D+02
 0.6714353253502682150610780809D+02 -0.8044841793543476171635120409D+02
-0.2994558710776041365875244082D+02  0.3636386082155848242791762459D+02
 0.2906362928236966899214754889D-02  0.2147138990500514332121495542D-02
-0.4883762751701218318700625787D+00 -0.2079232629056895764740886534D+00
-0.1737679802685243579674079228D-04 -0.1040483510828678868909147326D-03
 0.2767507219220509580293043683D-02 -0.2406084173913207793771285026D-02
 0.4238058930647325972529415594D-04  0.1858890799298802687378184828D-03
-0.4594723160317188553891654124D-03 -0.3557364354051777838305881119D-03
 0.4292773643007133377302864119D-04  0.6702079328980287131756199415D-04
-0.9888041232142402714444529011D-03  0.2001104860419045117225778085D-03
-0.1774398249991011172754795666D-01  0.1545239128239061718317337579D-01
 0.4490756233498623475886013523D-03  0.1118915870908530028893235198D-01
-0.1064361504007575731645118822D-01 -0.1381088166664679733885989776D-01
 0.7532724302418772333034269195D-01  0.1291981438726005904094051857D-01
-0.8483162058879611944206544649D-04 -0.9528240399917647929228792236D-02
-0.9497895031493341910788785754D-04 -0.3746253151769990408226362888D-03
 0.1050175409869718717859043977D+00 -0.2828318074882159652294610908D-01
-0.3947175737103220671819769905D+00  0.2307011184401241976615892781D+00
-0.8388317095381916388419085706D+00  0.2823247554415024285212609811D+00
 0.7600061870535192554143577581D+01 -0.1703107575934125428318566264D+01
-0.1410998004431171715111759113D+02  0.3111669837048826270375911918D+01
 0.2856076090916564425015167217D+02 -0.5534339569833139016452605574D+01
-0.4395339106452879462949567824D+02  0.1038576636218823878721195797D+02
 0.7164560759421817692782497033D+02 -0.1600562497010418994136671245D+02
-0.1045963978421009272778974264D+03  0.2394427015444598794147168519D+02
 0.1529000991332557930491020670D+03 -0.3577345095110455730491594295D+02
