 1  0   0  9.500  +0.05838
 1  0   0  5.500  +0.93837
 2  0   0  1.500  +0.07150
 4  0   0  2.000  -0.03310
 4  0   0  3.000  -0.03118
 7  3  -2  2.900  +0.00039
